,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,42076.000,113509.000,126485.000,93943.000,144438.000,118985.000,190474.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,10000.000
AccountsPayableCurrent,10232.000,54732.000,,,,,,,
AccountsPayableRelatedPartiesCurrent,125000.000,125000.000,,,,,,,
AccruedRentCurrentAndNoncurrent,,,,,,,,10000.000,10000.000
AdditionalPaidInCapital,24641.000,24641.000,5230425.000,5826334.000,5990067.000,6100114.000,6423047.000,6619785.000,6927561.000
Assets,151509.000,283274.000,144692627.000,144553220.000,144560290.000,144600682.000,144681110.000,144668883.000,144688566.000
AssetsCurrent,,,198743.000,84465.000,91535.000,48945.000,59950.000,50900.000,25782.000
AssetsHeldInTrust,,,125649974.000,144468755.000,144468755.000,144551453.000,144620876.000,144617983.000,144662784.000
AssetsHeldInTrustCurrent,,144468755.000,18843910.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,74990.000,160.000,67375.000,327.000,20397.000,278.000,20283.000,16614.000,975.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000,120000000.000
CommonStockSharesIssued,3593750.000,3593750.000,4707236.000,4766531.000,4782823.000,4793773.000,4840425.000,4859679.000,4894519.000
CommonStockSharesOutstanding,3593750.000,3593750.000,4707236.000,4766531.000,4782823.000,4793773.000,4840425.000,4859679.000,4894519.000
CommonStockValue,359.000,359.000,471.000,477.000,478.000,479.000,484.000,486.000,489.000
DebtInstrumentConvertibleConversionPrice1,,,10.000,10.000,10.000,10.000,,,
DebtInstrumentFaceAmount,125000.000,125000.000,,,,,,,
DeferredOfferingCosts,76519.000,283114.000,,,,,,,
DueToAffiliateCurrentAndNoncurrent,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,10000.000,,
DueToRelatedPartiesCurrent,,87500.000,,385076.000,542903.000,725878.000,1078750.000,1288723.000,1544696.000
EquityMethodInvestmentOwnershipPercentage,,,1.000,,,,,,
Liabilities,135232.000,267232.000,42076.000,498585.000,669388.000,819821.000,1223188.000,1407708.000,1735170.000
LiabilitiesAndStockholdersEquity,151509.000,283274.000,144692627.000,144553220.000,144560290.000,144600682.000,144681110.000,144668883.000,144688566.000
LiabilitiesCurrent,135232.000,267232.000,,,,,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PrepaidExpenseCurrent,,,131368.000,84138.000,71138.000,48667.000,39667.000,34286.000,24807.000
PrepaidExpenseCurrentAndNoncurrent,,,22201.000,22471.000,22471.000,6000.000,,,
RestrictedCashAndCashEquivalentsNoncurrent,,,144493884.000,144468755.000,144468755.000,144551737.000,144621160.000,144617983.000,144662784.000
RetainedEarningsAccumulatedDeficit,-8723.000,-8958.000,-230894.000,-826810.000,-990543.000,-1100584.000,-1423524.000,-1620270.000,-1928049.000
StockholdersEquity,,16042.000,5000002.000,5000001.000,5000002.000,5000009.000,5000007.000,5000001.000,5000001.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,16277.000,16042.000,5000002.000,5000001.000,5000002.000,143780861.000,143457922.000,143261175.000,142953396.000
TemporaryEquityCarryingAmountAttributableToParent,,,139650549.000,139054634.000,138890900.000,138780852.000,138457915.000,138261174.000,137953395.000
TemporaryEquitySharesIssued,,,13895577.000,13836282.000,13819990.000,13809040.000,13762388.000,13743134.000,13708294.000
USGovernmentSecuritiesAtCarryingValue,,,,,,284.000,284.000,,
