,2015-12-31,2016-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,-973700.000
EarningsPerShareBasicAndDiluted,,-0.270
IncomeLossFromContinuingOperations,,-4451192.000
IncomeTaxExaminationPenaltiesAndInterestExpense,,0.000
IncomeTaxExpenseBenefit,,0.000
IncreaseDecreaseInAccruedLiabilities,,3767873.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,-25423.000
IncreaseDecreaseInRestrictedCashAndInvestments,,0.000
InterestIncomeExpenseNet,,898287.000
InvestmentIncomeInterest,,898287.000
NetCashProvidedByUsedInFinancingActivities,,250000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,250000.000
NetCashProvidedByUsedInInvestingActivities,,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,0.000
NetCashProvidedByUsedInOperatingActivities,,-1223700.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-1223700.000
NetIncomeLossAvailableToCommonStockholdersBasic,,-3552905.000
PaymentsOfStockIssuanceCosts,,0.000
ProceedsFromIssuanceInitialPublicOffering,,0.000
ProceedsFromIssuanceOfPrivatePlacement,,0.000
ProceedsFromPaymentsForOtherFinancingActivities,,0.000
ProceedsFromRelatedPartyDebt,,250000.000
RepaymentsOfRelatedPartyDebt,,0.000
Revenues,,0.000
SalesRevenueNet,,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,13290649.000
