,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,21000.000,,,,7000.000,,,,3000.000,,,,3000.000,,,,
AdvertisingExpense,87000.000,75000.000,75000.000,75000.000,74000.000,75000.000,75000.000,75000.000,96000.000,75000.000,75000.000,75000.000,61000.000,81000.000,69000.000,75000.000,68000.000,62000.000
AmortizationOfDeferredLoanOriginationFeesNet,,-1000.000,,,,3000.000,,,,-14000.000,,,,-49000.000,,,,18000.000
AmortizationOfIntangibleAssets,,,,,,65000.000,47000.000,47000.000,47000.000,47000.000,34000.000,34000.000,34000.000,34000.000,27000.000,27000.000,28000.000,28000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,,,440000.000,281000.000,74000.000,,,,,,
BankOwnedLifeInsuranceIncome,84000.000,80000.000,557000.000,84000.000,-399000.000,120000.000,122000.000,121000.000,120000.000,116000.000,117000.000,116000.000,116000.000,110000.000,112000.000,113000.000,112000.000,109000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,646000.000,,,,23474000.000,,,,17704000.000,,,,-9886000.000,,,,-3666000.000
CommonStockDividendsPerShareCashPaid,0.120,,,,,,,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,,0.080,0.080,0.080,0.080,0.090,0.090,0.090,0.090,0.090,0.090,0.090,0.090,0.090,0.100,0.100,0.100,0.100
ComprehensiveIncomeNetOfTax,,307000.000,2043000.000,653000.000,674000.000,494000.000,-4899000.000,37000.000,-2029000.000,2800000.000,3240000.000,977000.000,1745000.000,1218000.000,-730000.000,1448000.000,62000.000,441000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,1201000.000,,,,,,,,,,,,,,,,,
CurrentIncomeTaxExpenseBenefit,168000.000,241000.000,17000.000,265000.000,-1000.000,,-97000.000,-138000.000,,,-210000.000,-29000.000,,,,33000.000,,127000.000
DeferredIncomeTaxExpenseBenefit,276000.000,149000.000,290000.000,-71000.000,328000.000,335000.000,150000.000,82000.000,-49000.000,346000.000,413000.000,438000.000,-218000.000,22000.000,266000.000,101000.000,-209000.000,-158000.000
Depreciation,,186000.000,,,,185000.000,,,,184000.000,,,,157000.000,,,,158000.000
EarningsPerShareBasic,0.110,0.120,0.160,0.070,,0.110,0.040,0.000,,0.120,0.080,0.140,,0.000,0.080,0.050,,0.000
EarningsPerShareDiluted,0.110,0.120,0.160,0.070,,0.110,0.040,0.000,,0.120,0.080,0.140,,0.000,0.080,0.050,,0.000
EffectiveIncomeTaxRateContinuingOperations,,,,,,0.298,,,,0.298,,,,,,,,-0.310
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,0.340,,,,0.340,,,,0.340,,,,0.340
FederalDepositInsuranceCorporationPremiumExpense,177000.000,114000.000,114000.000,98000.000,107000.000,108000.000,111000.000,120000.000,107000.000,117000.000,99000.000,92000.000,84000.000,81000.000,88000.000,83000.000,94000.000,93000.000
FeesAndCommissions,,,,,,360000.000,376000.000,388000.000,399000.000,370000.000,401000.000,399000.000,376000.000,345000.000,377000.000,387000.000,381000.000,371000.000
GainLossOnSaleOfLoansAndLeases,,377000.000,,,,238000.000,,,,67000.000,,,,205000.000,,,,180000.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,-255000.000,,,,,,,,7000.000,,,1000.000
GainLossOnSalesOfLoansNet,204000.000,377000.000,175000.000,592000.000,440000.000,238000.000,187000.000,9000.000,217000.000,67000.000,101000.000,247000.000,156000.000,205000.000,260000.000,260000.000,280000.000,180000.000
GainsLossesOnSalesOfOtherRealEstate,-47000.000,29000.000,10000.000,21000.000,-7000.000,-3000.000,71000.000,-32000.000,-118000.000,25000.000,,59000.000,,-9000.000,,-39000.000,,3000.000
ImpairmentOfRealEstate,,52000.000,,,,101000.000,,,,196000.000,,,,108000.000,,10000.000,,258000.000
