,2011-12-31,2012-12-31,2013-12-31
AdjustmentForAmortization,30983000.000,35784000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2040000.000,2919000.000,2868000.000
AllocatedShareBasedCompensationExpense,,3000000.000,3000000.000
AmortizationOfDeferredCharges,,,27557000.000
AmortizationOfFinancingCosts,3985000.000,,
AmortizationOfFinancingCostsAndDiscounts,,3000000.000,3050000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,153000.000,50000.000,6000.000
AssetRetirementObligationLiabilitiesIncurred,7638000.000,789000.000,8064000.000
CapitalizedComputerSoftwareAmortization,,,14000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,8791000.000,47528000.000,-49040000.000
CommonStockDividendsPerShareDeclared,1.680,1.720,1.740
ComprehensiveIncomeNetOfTax,109660000.000,91213000.000,131219000.000
ConstructionInProgressExpendituresIncurredButNotYetPaid,,4813000.000,4995000.000
CostOfGoodsAndServicesEnergyCommoditiesAndServices,634345000.000,599314000.000,591510000.000
CostOfServicesAmortization,30983000.000,35784000.000,
CostOfServicesDepreciation,133832000.000,141303000.000,
CostOfTransmission,7334000.000,14540000.000,
CurrentFederalTaxExpenseBenefit,,,-11000000.000
CurrentIncomeTaxExpenseBenefit,,,-13000000.000
CurrentStateAndLocalTaxExpenseBenefit,,,-2000000.000
DeferredFederalIncomeTaxExpenseBenefit,,,61000000.000
DeferredIncomeTaxExpenseBenefit,75588000.000,60273000.000,83501000.000
DeferredIncomeTaxesAndTaxCredits,,,71000000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,11000000.000
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation,-5000000.000,,
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnAccumulatedPostretirementBenefitObligation1,,-5000000.000,-5000000.000
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnServiceAndInterestCostComponents,-1000000.000,,
DefinedBenefitPlanEffectOfOnePercentagePointDecreaseOnServiceAndInterestCostComponents1,,-1000000.000,-1000000.000
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnAccumulatedPostretirementBenefitObligation,5000000.000,6000000.000,6000000.000
DefinedBenefitPlanEffectOfOnePercentagePointIncreaseOnServiceAndInterestCostComponents,1000000.000,1000000.000,1000000.000
DefinedBenefitPlanHealthCareCostTrendRateAssumedForNextFiscalYear,0.069,0.069,0.067
DefinedBenefitPlanPlanAmendments,,5000000.000,
DefinedBenefitPlanServiceCost,,,3000000.000
DefinedBenefitPlanUltimateHealthCareCostTrendRate,0.045,0.045,0.045
Depreciation,,141303000.000,149615000.000
DepreciationDepletionAndAmortization,165000000.000,177000000.000,177172000.000
DividendsCommonStock,-62158000.000,70457000.000,73063000.000
EarningsPerShareBasic,2.980,2.250,3.060
EarningsPerShareDiluted,2.750,2.200,3.040
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.350
ElectricDomesticRegulatedRevenue,1085822000.000,1087279000.000,1102769000.000
