,2013-06-30,2014-06-30,2015-06-30,2016-06-30
AccretionExpense,,315000.000,36000.000,0.000
AccretionOfDiscount,20285000.000,14632000.000,8853000.000,
AdditionsToNoncurrentAssets,2925000.000,,,
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,104000.000,11000.000
AdjustmentsToAdditionalPaidInCapitalStockSplit,,,,6000.000
AllocatedShareBasedCompensationExpense,800000.000,2000000.000,891000.000,701000.000
AmortizationOfDeferredCharges,,,100000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,19314734.000,6785622.000,2696951.000,2714503.000
AssetRetirementObligationAccretionExpense,433000.000,367000.000,171000.000,
AssetRetirementObligationForeignCurrencyTranslation,-583000.000,77000.000,-51000.000,
AssetRetirementObligationForeignCurrencyTranslationGainLoss,,,,0.000
AssetRetirementObligationLiabilitiesIncurred,0.000,,,
AssetRetirementObligationRevisionOfEstimate,-758000.000,0.000,0.000,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,132000.000,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,-2403000.000,,
CapitalExpendituresIncurredButNotYetPaid,81000.000,846000.000,-1017000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-8746000.000,-16047000.000,-15371000.000,911000.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,-1412000.000,0.000,-180000.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,-31000.000,0.000,-2130000.000
ComprehensiveIncomeNetOfTax,-20448000.000,2974000.000,-36100000.000,-17967000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,0.000,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-20448000.000,,,
ContributionOfProperty,,,102000.000,
CostsIncurredAcquisitionOfOilAndGasPropertiesWithProvedReserves,3399000.000,1729000.000,0.000,0.000
CostsIncurredAcquisitionOfUnprovedOilAndGasProperties,671000.000,8000.000,0.000,0.000
CostsIncurredDevelopmentCosts,2045000.000,21725000.000,8023000.000,338000.000
CostsIncurredExplorationCosts,8267000.000,3484000.000,1563000.000,311000.000
CurrentFederalTaxExpenseBenefit,0.000,,,
CurrentIncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000
DebtInstrumentInterestRateDuringPeriod,,,,0.045
DeferredFederalIncomeTaxExpenseBenefit,0.000,,,
DeferredIncomeTaxExpenseBenefit,-1266000.000,0.000,0.000,0.000
DepreciationDepletionAndAmortization,1534000.000,1123000.000,1149000.000,54000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,30012000.000,0.000,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,-4461000.000,0.000,-14249000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,,,,-2.480
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves10PercentAnnualDiscountForEstimatedTimingOfCashFlows,130635000.000,,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureCashInflows,666800000.000,,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureDevelopmentCosts,33017000.000,,,
DiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReservesFutureIncomeTaxExpense,112193000.000,,,
