,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-849000.000,,,,-1069000.000,,,,-645000.000,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,88000.000,,,,99000.000,,,,122000.000,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,32000.000,,,,10000.000,,,,8000.000,,
AdvertisingExpense,158000.000,156000.000,139000.000,144000.000,174000.000,156000.000,134000.000,189000.000,145000.000,195000.000,159000.000,183000.000,162000.000
AllocatedShareBasedCompensationExpense,,,,103000.000,116000000.000,,,185000.000,186000.000,,229000.000,235000.000,230000.000
AmortizationOfIntangibleAssets,81000.000,82000.000,68000.000,61000.000,61000.000,61000.000,48000.000,41000.000,41000.000,40000.000,35000.000,25000.000,25000.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,,-248000.000,,,,,,,127000.000,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,,,,,,5217000.000,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,,,,-193000.000,,
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,,268000.000,,,,288000.000,,
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,,,,,,1500000.000,,,,563000.000,,
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,,,0.000,,,,0.000,,
BankOwnedLifeInsuranceIncome,172000.000,181000.000,158000.000,148000.000,142000.000,161000.000,155000.000,145000.000,135000.000,135000.000,129000.000,146000.000,149000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,5241000.000,,,,78000.000,,,,11489000.000,,
CommonStockDividendsPerShareCashPaid,,,0.100,,,,0.080,,,,0.100,,
CommonStockDividendsPerShareDeclared,0.100,0.100,0.100,0.100,0.100,0.100,0.080,0.100,0.100,0.100,0.100,0.100,0.100
ComprehensiveIncomeNetOfTax,,,7332000.000,2436000.000,10263000.000,-929000.000,1778000.000,-9704000.000,3076000.000,-294000.000,9572000.000,10426000.000,3077000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,7500000.000,2712000.000,10350000.000,-541000.000,2054000.000,-9654000.000,3216000.000,-250000.000,9634000.000,10504000.000,3035000.000
Depreciation,633000.000,627000.000,258000.000,717000.000,640000.000,1357000.000,723000.000,667000.000,676000.000,702000.000,698000.000,664000.000,626000.000
DepreciationAndAmortization,,,717000.000,,,,244000.000,,,,228000.000,,
DividendsCash,,,1431000.000,,,,1444000.000,,,,1755000.000,,
EarningsPerShareBasic,0.300,0.270,0.260,0.260,0.270,0.250,0.210,0.220,0.230,0.220,0.250,0.270,0.260
EarningsPerShareDiluted,0.290,0.270,0.260,0.250,0.270,0.250,0.210,0.220,0.230,0.210,0.240,0.260,0.260
EmployeeBenefitsAndShareBasedCompensation,4101000.000,4078000.000,4358000.000,4325000.000,4306000.000,4525000.000,4430000.000,4451000.000,4463000.000,4639000.000,4645000.000,4698000.000,4651000.000
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,8000.000,6000000.000,,,19000.000,12000.000,,21686.000,33000.000,59000.000
EmployeeStockOwnershipPlanESOPCompensationExpense,,,-375000.000,,,,-377000.000,,,,431000.000,,
EquityMethodInvestmentOtherThanTemporaryImpairment,,452000.000,,406000.000,,,,,,,193000.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1,,,,,4000.000,,3000.000,4000.000,3000.000,-306000.000,-190000.000,4000.000,3000.000
FederalDepositInsuranceCorporationPremiumExpense,314000.000,284000.000,407000.000,351000.000,337000.000,356000.000,308000.000,318000.000,304000.000,317000.000,266000.000,296000.000,299000.000
FinancingReceivableAllowanceForCreditLossesRecovery,,,,,27000.000,,18000.000,49000.000,33000.000,63000.000,123000.000,33000.000,12000.000
