,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,32824000.000,26077000.000,28007000.000,30784000.000,28784000.000,28058000.000
AccountsPayableAndAccruedLiabilitiesCurrent,,44937.000,809905.000,232125.000,230185.000,257575.000,359106.000,1717327.000,2345862.000,9605000.000,8606000.000,7793000.000,10803000.000,11683000.000,11591000.000
AccountsReceivableGross,,,,,,,,,,33100000.000,26353000.000,28092000.000,30850000.000,28850000.000,28124000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,57000.000,196000.000,335000.000,475000.000,606000.000,721000.000
AdditionalPaidInCapital,,,,,,,,,,100547000.000,100586000.000,100813000.000,101065000.000,102920000.000,103352000.000
AdditionalPaidInCapitalCommonStock,24800.000,4999672.000,4999660.000,6424466.000,6788420.000,7207424.000,-2564173.000,10005203.000,11742179.000,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,276000.000,276000.000,85000.000,66000.000,66000.000,66000.000
Assets,338982.000,73767268.000,73529203.000,73900543.000,73575416.000,73288960.000,73129344.000,73402581.000,64160017.000,204323000.000,194525000.000,189914000.000,189702000.000,145128000.000,139504000.000
AssetsCurrent,,956312.000,706090.000,1066207.000,740968.000,455145.000,294487.000,567360.000,246141.000,49616000.000,41717000.000,38989000.000,40667000.000,39251000.000,35266000.000
AssetsHeldInTrust,,72810956.000,72823113.000,72834336.000,72834448.000,72833815.000,72834857.000,72835221.000,63913876.000,,,,,,
AssetsHeldInTrustCurrent,,,,,,,,,,4517000.000,110000.000,195000.000,259000.000,332000.000,394000.000
BankOverdrafts,,,,,,,,,,0.000,,,,,
BilledContractReceivables,,,,,,,,,,27875000.000,19412000.000,21437000.000,21621000.000,21588000.000,18499000.000
BillingsInExcessOfCostCurrent,,,,,,,,,,304000.000,461000.000,212000.000,185000.000,688000.000,858000.000
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,,,,550000.000,,,,2600000.000,
BusinessAcquisitionPercentageOfVotingInterestsAcquired,0.800,0.800,,,,0.800,0.800,0.800,0.800,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,42716000.000,42716000.000,42716000.000,42716000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities,,,,,,,,,,26639000.000,26639000.000,26639000.000,26639000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxLiabilitiesNoncurrent,,,,,,,,,,11903000.000,11903000.000,11903000.000,11903000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialAssets,,,,,,,,,,198056000.000,198056000.000,198056000.000,198056000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,,,,39840000.000,39840000.000,39840000.000,39840000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,,,,44024000.000,44024000.000,44024000.000,44024000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesLongTermDebt,,,,,,,,,,5482000.000,5482000.000,5482000.000,5482000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets,,,,,,,,,,166000.000,166000.000,166000.000,166000.000,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,,1745000.000,1745000.000,1745000.000,1745000.000,,
Cash,65503.000,827541.000,593701.000,1002647.000,726687.000,410261.000,235999.000,519136.000,226141.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,,,,,,,,,11144000.000,8210000.000,7689000.000,7841000.000,4002000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,50000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,2003225.000,3298212.000,3410647.000,3425196.000,3459694.000,3499410.000,3533192.000,3764605.000,3956503.000,16107071.000,16107071.000,16163071.000,16163071.000,16603449.000,16603449.000
CommonStockSharesOutstanding,2003225.000,3298212.000,3410647.000,3425196.000,3459694.000,3499410.000,3533192.000,3764605.000,3956503.000,16107071.000,16107071.000,16163071.000,16163071.000,16603449.000,16603449.000
CommonStockValue,200.000,329.000,341.000,343.000,346.000,350.000,353.000,376.000,396.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000
DebtInstrumentConvertibleConversionPrice1,10.000,10.000,10.000,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,6237000.000,5882000.000,5529000.000,5177000.000,4828000.000,4484000.000
DeferredCompensationLiabilityClassifiedNoncurrent,,,,,,,,,,0.000,,,,,
DeferredCompensationLiabilityCurrent,,,,,,,,,,4517000.000,110000.000,195000.000,259000.000,332000.000,394000.000
DeferredIncomeTaxLiabilities,,,,,,,,,,13586.000,,,,10869.000,
DeferredOfferingCosts,273479.000,4410000.000,,,,,,,,,,,,,
DeferredRentCreditCurrent,,,,,,,,,,81000.000,146000.000,177000.000,203000.000,228000.000,123000.000
DeferredRentCreditNoncurrent,,,,,,,,,,837000.000,900000.000,858000.000,788000.000,743000.000,805000.000
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,,,2415000.000,1317000.000,0.000,0.000,0.000,
DeferredTaxAssetsNet,,,,,,,,,,3371.000,,,,4515.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,445000.000,499000.000,693000.000,856000.000,995000.000,1944290.000,2619981.000,476.000,,,,2726.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,,,,1445.000,,,,101.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,,,,,,262.000,
DeferredTaxAssetsTaxDeferredExpenseOther,,,,,,,,,,521.000,,,,381.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,,,,,,929.000,,,,1045.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,1050000.000,,,,1100000.000,
DeferredTaxLiabilities,,,,,,,,,,10215.000,,,,6354.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,,,,13575.000,,,,10599.000,
DeferredTaxLiabilitiesNoncurrent,,,,,,,,,,12630000.000,10852000.000,8687000.000,7083000.000,6354000.000,4411000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,11.000,,,,270.000,
DueFromRelatedParties,,,,,,,,,,20000.000,20000.000,10000.000,10000.000,10000.000,10000.000
DueToAffiliateCurrent,,80105.000,263263.000,102603.000,143373.000,248536.000,343790.000,356421.000,1464876.000,,,,,,
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,,0.000
EmployeeRelatedLiabilitiesCurrent,,,,,,,,,,8441000.000,7689000.000,7474000.000,7236000.000,6391000.000,6233000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,,,,,,,,,870000.000,1100000.000,1000000.000,1400000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,852000.000,2603000.000,4354000.000,6105000.000,7856000.000,9490000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,,,10203000.000,,,,7010000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,7003000.000,,,,6535000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,,4537000.000,,,,3191000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,5110000.000,,,,4537000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,5600000.000,,,,5111000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,,6535000.000,,,,5600000.000,
FiniteLivedIntangibleAssetsGross,,,,,,,,,,39840000.000,39840000.000,39840000.000,39840000.000,39840000.000,39840000.000
FiniteLivedIntangibleAssetsNet,,,,,,,,,,38988000.000,37237000.000,35486000.000,33735000.000,31984000.000,30350000.000
Goodwill,,,,,,,,,,113589000.000,113589000.000,113589000.000,113589000.000,72313000.000,72313000.000
