,2012-12-31,2014-12-31
AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,107420.000,111996.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,0.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,58467.000,58467.000
AllocatedShareBasedCompensationExpense,23000.000,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,0.000
AmortizationOfDebtDiscountPremium,510202.000,11709.000
AmortizationOfIntangibleAssets,126672.000,126672.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-810926.000,-26028.000
CostOfGoodsSold,715882.000,183554.000
Depreciation,27147.000,7188.000
DepreciationDepletionAndAmortization,,149216.000
EarningsPerShareBasicAndDiluted,-0.060,-0.005
EffectiveIncomeTaxRateContinuingOperations,0.000,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.328,-0.203
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,-0.055,-0.159
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.043,0.023
GeneralInsuranceExpense,,59114.000
GrossProfit,99139.000,134468.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-1166786.000
IncomeTaxExpenseBenefit,,0.000
IncreaseDecreaseInAccountsPayable,1059677.000,37709.000
IncreaseDecreaseInAccountsReceivable,482707.000,-327523.000
IncreaseDecreaseInAccruedLiabilities,,15169.000
IncreaseDecreaseInAccruedSalaries,545616.000,119093.000
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,-100978.000,0.000
IncreaseDecreaseInInterestPayableNet,,470786.000
IncreaseDecreaseInInventories,142427.000,67901.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-259051.000,-1578.000
InterestExpense,34848.000,
InterestIncomeExpenseNet,-792490.000,-492802.000
InterestPaid,,37573.000
IssuanceOfStockAndWarrantsForServicesOrClaims,23001.000,0.000
LaborAndRelatedExpense,,202052.000
LeaseAndRentalExpense,,64102.000
MarketingAndAdvertisingExpense,,66813.000
NetCashProvidedByUsedInFinancingActivities,2003000.000,25792.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2003000.000,25792.000
NetCashProvidedByUsedInInvestingActivities,-24339.000,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-24339.000,0.000
NetCashProvidedByUsedInOperatingActivities,-2789587.000,-26028.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2789587.000,-51820.000
NetIncomeLoss,-5661932.000,-1166786.000
NetIncomeLossAvailableToCommonStockholdersBasic,,436630.000
OperatingExpenses,,808452.000
OperatingIncomeLoss,-4869442.000,-673984.000
OtherCostAndExpenseOperating,,37912.000
PaymentsOfDividends,24000.000,
PaymentsOfStockIssuanceCosts,0.000,
PaymentsToAcquireIntangibleAssets,0.000,
PaymentsToAcquireProductiveAssets,24339.000,
PreferredStockDividendsIncomeStatementImpact,,111996.000
ProceedsFromIssuanceOfCommonStock,1377000.000,
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,0.000,
ProceedsFromShortTermDebt,1025000.000,328488.000
ProductWarrantyExpense,,747.000
ProfessionalFees,,209181.000
ProvisionForDoubtfulAccounts,,3086.000
RepaymentsOfShortTermDebt,375000.000,302696.000
RestrictedStockExpense,970000.000,
Revenues,815021.000,318022.000
SalesRevenueNet,815021.000,318022.000
SellingGeneralAndAdministrativeExpense,4968581.000,
ShareBasedCompensation,969571.000,62354.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,0.045
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,1.250,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,0.750,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,0.045,
StockGrantedDuringPeriodValueSharebasedCompensation,23001.000,
StockIssuedDuringPeriodValueNewIssues,1512000.000,
StockIssuedDuringPeriodValueRestrictedStockAwardForfeitures,,0.000
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,956691.000,62354.000
StockRedeemedOrCalledDuringPeriodValue,12880.000,
TravelAndEntertainmentExpense,,12808.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,100608733.000,88874357.000
