,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,27881000.000,,,34532000.000,32000000.000,28238000.000,29238000.000,43518000.000,39586000.000,39532000.000,43684000.000,56171000.000,43078000.000,41871000.000,41655000.000,37540000.000,34555000.000,35854000.000,40830000.000,41132000.000,46304000.000,49961000.000,47799000.000,36865000.000
AccountsReceivableNetCurrent,43557000.000,,,36744000.000,38090000.000,30551000.000,33315000.000,41386000.000,46864000.000,37442000.000,44890000.000,62760000.000,37685000.000,35251000.000,41614000.000,43861000.000,34599000.000,35507000.000,37112000.000,36710000.000,31444000.000,40007000.000,39887000.000,39750000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,11275000.000,,,,,,,,,,,,
AccumulatedDeferredInvestmentTaxCredit,2006000.000,,,1780000.000,1715000.000,1650000.000,1585000.000,1520000.000,1466000.000,1466000.000,1413000.000,1362000.000,1294000.000,1274000.000,1223000.000,1179000.000,1136000.000,1094000.000,1050000.000,1024000.000,999000.000,973000.000,947000.000,927000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,112000.000,,,,94000.000,,,377000.000,,,,458000.000,,,,357000.000,,,,202000.000,
AdditionalPaidInCapital,,,,316268000.000,,,,316268000.000,,,316268000.000,,,,316268000.000,,,,316268000.000,,,,316268000.000,
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,576000.000,,,439000.000,636000.000,616000.000,611000.000,931000.000,931000.000,822000.000,750000.000,608000.000,534000.000,448000.000,420000.000,401000.000,557000.000,702000.000,642000.000,569000.000,506000.000,480000.000,426000.000,419000.000
AllowanceForDoubtfulAccountsReceivableCurrent,4359000.000,,,3662000.000,3775000.000,3727000.000,3516000.000,3885000.000,3914000.000,3959000.000,4219000.000,4501000.000,4537000.000,4056000.000,4329000.000,3972000.000,3806000.000,3418000.000,3052000.000,3289000.000,3047000.000,2815000.000,3017000.000,2963000.000
AssetRetirementObligation,,,,19173000.000,,,,18768000.000,,,19359000.000,,,,19744000.000,,,,24360000.000,,,,26886000.000,
Assets,1317131000.000,,,1458882000.000,1482297000.000,1506550000.000,1564656000.000,1586924000.000,1580440000.000,1643711000.000,1579060000.000,1610423000.000,1596963000.000,1619896000.000,1697666000.000,1684191000.000,1693228000.000,1713828000.000,1730673000.000,1730416000.000,1750579000.000,1760072000.000,1801060000.000,1785319000.000
AssetsCurrent,155455000.000,,,189131000.000,179004000.000,178686000.000,219807000.000,222937000.000,195943000.000,213865000.000,220601000.000,238940000.000,218782000.000,225405000.000,253959000.000,235941000.000,230834000.000,241780000.000,254751000.000,247204000.000,254929000.000,249304000.000,275515000.000,254094000.000
AssetsFairValueDisclosure,,,,350000.000,361000.000,422000.000,409000.000,320000.000,428000.000,613000.000,,,,,,,,,,,,,,
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,,,,,,,,,,,,,14813000.000,2338000.000
AvailableForSaleSecurities,,,,1534000.000,,,,1733000.000,,,2365000.000,,,,2729000.000,,,,2822000.000,,,,2554000.000,
AvailableForSaleSecuritiesAmortizedCost,,,,1347000.000,,,,1575000.000,,,1736000.000,,,,1964000.000,,,,2225000.000,,,,2216000.000,
AvailableForSaleSecuritiesFairValueDisclosure,,,,350000.000,361000.000,422000.000,409000.000,320000.000,428000.000,613000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,9000.000,,,,3000.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,196000.000,,,,161000.000,,,,,,,,,,,,,,,,
CapitalizationLongtermDebtAndEquity,897129000.000,,,911855000.000,918413000.000,923785000.000,937626000.000,937920000.000,950424000.000,1013188000.000,1016924000.000,1034117000.000,1037701000.000,1050289000.000,1054657000.000,1061862000.000,1064478000.000,1081457000.000,1081472000.000,1052886000.000,1057828000.000,1104052000.000,1106879000.000,1124294000.000
CapitalizedComputerSoftwareNet,,,,14500000.000,,,,14500000.000,,,20900000.000,,,,8400000.000,,,,12000000.000,,,,12300000.000,
CashAndCashEquivalentsAtCarryingValue,30685000.000,,,41169000.000,40660000.000,41288000.000,59203000.000,46357000.000,45894000.000,75330000.000,68813000.000,93489000.000,87911000.000,88719000.000,65755000.000,70703000.000,75791000.000,94267000.000,81384000.000,97331000.000,110308000.000,111585000.000,95959000.000,117702000.000
CommitmentsAndContingencies,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,0.000,,,,0.000,,,,,
CommonStockParOrStatedValuePerShare,,,,1.000,,,,1.000,,,1.000,,,,1.000,,,,1.000,,,,1.000,
CommonStockSharesAuthorized,,,,50000000.000,,,,50000000.000,,,50000000.000,,,,75000000.000,,,,75000000.000,,,,75000000.000,
CommonStockSharesIssued,,,,23114000.000,,,,23114000.000,,,34668000.000,,,,34668000.000,,,,34668000.000,,,,34668000.000,
CommonStockSharesOutstanding,,,,,,,,,,,34668000.000,,,,34668000.000,,,,34668000.000,,,,34668000.000,
CommonStockValue,,,,23114000.000,,,,23114000.000,,,34668000.000,,,,34668000.000,,,,34668000.000,,,,34668000.000,
ConstructionInProgressGross,37557000.000,,,34055000.000,40854000.000,53434000.000,75748000.000,98411000.000,115803000.000,131096000.000,141415000.000,147449000.000,73710000.000,21331000.000,19029000.000,21322000.000,29204000.000,25015000.000,26351000.000,33198000.000,32187000.000,38290000.000,36790000.000,37588000.000
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,,,,,,,,,391242000.000,
DebtInstrumentInterestRateStatedPercentage,,0.047,0.047,,,,,,,,,,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,903000.000,,,,301000.000,,,277000.000,,,,252000.000,,,,228000.000,,,,,
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,,,,,,,,,,,,,,,,,,,,,,,4118000.000,
DeferredIncomeTaxLiabilities,,,,,,,,,,,368472000.000,,,,449169000.000,,,,469918000.000,,,,526773000.000,
DeferredTaxAssetsDerivativeInstruments,,,,16498000.000,,,,29134000.000,,,26361000.000,,,,22331000.000,,,,21660000.000,,,,20304000.000,
DeferredTaxAssetsEquityMethodInvestments,,,,,,,,,,,,,,,,,,,,,,,31212000.000,
DeferredTaxAssetsGross,,,,119212000.000,,,,161874000.000,,,82165000.000,,,,110676000.000,,,,109203000.000,,,,143029000.000,
DeferredTaxAssetsLiabilitiesNet,,,,-202870000.000,,,,-246927000.000,,,-286502000.000,,,,-338563000.000,,,,-360785000.000,,,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,,,23483000.000,14260000.000,0.000,0.000,,,,3482000.000,109000.000,0.000,0.000,,,,,,
DeferredTaxAssetsNet,,,,118847000.000,,,,161509000.000,,,81970000.000,,,,110606000.000,,,,109133000.000,,,,142960000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,22200000.000,,,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,7500000.000,,,,7500000.000,,,4000000.000,,,,1400000.000,,,,1400000.000,,,,1400000.000,
DeferredTaxAssetsOther,,,,2782000.000,,,,5345000.000,,,10369000.000,,,,5957000.000,,,,18523000.000,,,,19340000.000,
DeferredTaxAssetsRegulatoryAssetsAndLiabilities,,,,1828000.000,,,,1551000.000,,,1402000.000,,,,1211000.000,,,,1047000.000,,,,903000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,,,,,,,26838000.000,,,,44994000.000,,,,46582000.000,,,,48860000.000,
DeferredTaxAssetsValuationAllowance,,,,365000.000,,,,365000.000,,,195000.000,,,,70000.000,,,,70000.000,,,,69000.000,
DeferredTaxLiabilities,,,,321717000.000,,,,408436000.000,,,,,,,,,,,,,,,383813000.000,
DeferredTaxLiabilitiesCurrent,553000.000,,,3020000.000,862000.000,2791000.000,1577000.000,0.000,,969000.000,1711000.000,0.000,1267000.000,0.000,0.000,,907000.000,945000.000,,,,,,
DeferredTaxLiabilitiesDeferredExpenseDeferredFinancingCosts,,,,1746000.000,,,,1643000.000,,,1553000.000,,,,1420000.000,,,,1422000.000,,,,1324000.000,
DeferredTaxLiabilitiesDerivatives,,,,16498000.000,,,,29134000.000,,,26361000.000,,,,22331000.000,,,,21660000.000,,,,20304000.000,
DeferredTaxLiabilitiesNoncurrent,170406000.000,,,199850000.000,210999000.000,215151000.000,256689000.000,270410000.000,272511000.000,278899000.000,284791000.000,287224000.000,302337000.000,313101000.000,342045000.000,342400000.000,343942000.000,345127000.000,360785000.000,363671000.000,370516000.000,376194000.000,383813000.000,380276000.000
DeferredTaxLiabilitiesOther,,,,12714000.000,,,,10662000.000,,,1995000.000,,,,10451000.000,,,,14997000.000,,,,16606000.000,
DeferredTaxLiabilitiesPrepaidPensionCosts,,,,68352000.000,,,,82072000.000,,,,,,,,,,,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,188235000.000,,,,248545000.000,,,263881000.000,,,,312903000.000,,,,327918000.000,,,,344721000.000,
DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent,,,,,,,,,,,15071000.000,16013000.000,16985000.000,17942000.000,0.000,,,,,,,,2020000.000,2568000.000
DefinedBenefitPlanDebtSecurities,,,,0.280,,,,0.290,,,,,,,,,,,,,,,,
DefinedBenefitPlanEquitySecurities,,,,0.640,,,,0.640,,,,,,,,,,,,,,,,
DefinedBenefitPlanFairValueOfPlanAssets,,,,,,,,,,,315000000.000,,,,327500000.000,,,,330886000.000,,,,355110000.000,
DefinedBenefitPlanRealEstate,,,,0.080,,,,0.070,,,,,,,,,,,,,,,,
DefinedBenefitPlanWeightedAverageAssetAllocations,,,,1.000,,,,1.000,,,1.000,,,,,,,,,,,,,
DerivativeAssetCollateralObligationToReturnCashOffset,,,,,,,,,,,,,300000.000,0.000,,,,,,,,,,
DerivativeCollateralRightToReclaimCash,,0.000,400000.000,3000000.000,2000000.000,700000.000,0.000,0.000,500000.000,,,,,600000.000,2200000.000,600000.000,900000.000,800000.000,1000000.000,1000000.000,,0.000,0.000,0.000
DerivativeFinancialInstrumentsLiabilitiesFairValueDisclosure,,,,42356000.000,71514000.000,79362000.000,75257000.000,72329000.000,69197000.000,68083000.000,,,,,,,,,,,,,,
DerivativeLiabilitiesCurrent,,,,,8198000.000,10180000.000,9600000.000,9270000.000,8880000.000,9310000.000,7750000.000,6540000.000,6300000.000,7131000.000,6901000.000,7120000.000,7863000.000,8880000.000,8343000.000,9374000.000,8650000.000,8030000.000,7620000.000,8259000.000
DerivativeLiabilitiesNoncurrent,,,,,60880000.000,69570000.000,67490000.000,63320000.000,61810000.000,59710000.000,57930000.000,53750000.000,45490000.000,47820000.000,46560000.000,46319000.000,48090000.000,48070000.000,44935000.000,46540000.000,43590000.000,42460000.000,42970000.000,40430000.000
DerivativeLiabilityCollateralRightToReclaimCashOffset,,,,,,,,,,,,,,,2200000.000,600000.000,900000.000,800000.000,1000000.000,1000000.000,,,0.000,
DerivativeNetLiabilityPositionAggregateFairValue,,,,,,,,,,,,,,100000.000,,100000.000,100000.000,100000.000,100000.000,100000.000,0.000,0.000,0.000,100000.000
EmployeeRelatedLiabilitiesCurrent,6621000.000,,,9987000.000,7895000.000,7789000.000,9409000.000,10063000.000,7711000.000,9819000.000,10731000.000,8103000.000,8790000.000,10305000.000,11241000.000,8318000.000,8733000.000,10141000.000,11215000.000,8926000.000,9453000.000,9783000.000,11892000.000,7848000.000
EnergyRelatedInventoryGasStoredUnderground,7441000.000,,,19575000.000,10385000.000,12716000.000,17218000.000,14980000.000,2195000.000,18004000.000,13988000.000,642000.000,12061000.000,23292000.000,21036000.000,8398000.000,12712000.000,16998000.000,16145000.000,8548000.000,10029000.000,14886000.000,12819000.000,4710000.000
EnergyRelatedInventoryOtherFossilFuel,7321000.000,,,5468000.000,8238000.000,8928000.000,6863000.000,6367000.000,7375000.000,6388000.000,5206000.000,4675000.000,4410000.000,5121000.000,8098000.000,14418000.000,15446000.000,14195000.000,13110000.000,10222000.000,9502000.000,9113000.000,9757000.000,8827000.000
EquityMethodInvestments,,55800000.000,,56996000.000,,,,61058000.000,,,65587000.000,,,,68872000.000,,,,70650000.000,,,,73616000.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,,-22983000.000,-25910000.000,-40661000.000,-71188000.000,-79580000.000,-76115000.000,-72346000.000,-69598000.000,-68328000.000,,,,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,,,,,,,,-64628000.000,-58797000.000,-49349000.000,-53101000.000,-53986000.000,-53866000.000,-56194000.000,-57082000.000,-53501000.000,-57101000.000,-51883000.000,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,,,,,,,,,,,,,,,,,,,,,,-50429000.000,-50306000.000,-48354000.000
InterestPayableCurrent,,,,,,,,,,,,3250000.000,,,,,,,,,,,,
Investments,58593000.000,,,60332000.000,61197000.000,62323000.000,63829000.000,64595000.000,65651000.000,66965000.000,67952000.000,69203000.000,70126000.000,71370000.000,71760000.000,72347000.000,73363000.000,74016000.000,73631000.000,75269000.000,75347000.000,76731000.000,76290000.000,81806000.000
LiabilitiesAndStockholdersEquity,1317131000.000,,,1458882000.000,1482297000.000,1506550000.000,1564656000.000,1586924000.000,1580440000.000,1643711000.000,1579060000.000,1610423000.000,1596963000.000,1619896000.000,1697666000.000,1684191000.000,1693228000.000,1713828000.000,1730673000.000,1730416000.000,1750579000.000,1760072000.000,1801060000.000,1785319000.000
LiabilitiesCurrent,51489000.000,,,63074000.000,62211000.000,62120000.000,59976000.000,75797000.000,84746000.000,78712000.000,96666000.000,109515000.000,86638000.000,82156000.000,89996000.000,71691000.000,76151000.000,74258000.000,84146000.000,117923000.000,128558000.000,86159000.000,103505000.000,83514000.000
LiabilitiesFairValueDisclosure,,,,44081000.000,73285000.000,81218000.000,77179000.000,74339000.000,71282000.000,70336000.000,,,,,,,,,,,,,,
LiabilitiesNoncurrent,368513000.000,,,483953000.000,501673000.000,520645000.000,567054000.000,573207000.000,545270000.000,551811000.000,465470000.000,466791000.000,472624000.000,487451000.000,553013000.000,550638000.000,552599000.000,558113000.000,565055000.000,559607000.000,564193000.000,569861000.000,590676000.000,577511000.000
LongTermDebt,,,,364473000.000,,,,361805000.000,,,403793000.000,,,,399690000.000,,,,395508000.000,,,,,
LongTermDebtCurrent,2667000.000,,,2667000.000,2667000.000,2667000.000,2667000.000,3013000.000,3365000.000,4082000.000,4102000.000,4121000.000,4141000.000,4162000.000,4182000.000,4203000.000,4224000.000,4245000.000,4266000.000,34264000.000,34294000.000,4333000.000,4333000.000,4381000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,,,,346241000.000,,,,291884000.000,,,332431000.000,,,,327877000.000,,,,308220000.000,,,,333449000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,2667000.000,,,,3013000.000,,,4102000.000,,,,4182000.000,,,,4266000.000,,,,4358000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,4268000.000,,,,54357000.000,,,24452000.000,,,,4553000.000,,,,19659000.000,,,,4771000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,4182000.000,,,,4267000.000,,,34358000.000,,,,24452000.000,,,,4553000.000,,,,19659000.000,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,4102000.000,,,,4182000.000,,,4268000.000,,,,34358000.000,,,,24452000.000,,,,4553000.000,
