,2012-05-31,2013-05-31,2014-05-31,2015-05-31,2016-05-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-2119582.000,1923922.000,795768.000,2102256.000,1190182.000
CostOfGoodsSold,20942529.000,15965255.000,14545882.000,21844715.000,23243451.000
CurrentFederalTaxExpenseBenefit,,911000.000,311000.000,589000.000,1609500.000
CurrentIncomeTaxExpenseBenefit,,910000.000,312700.000,589000.000,1610000.000
CurrentStateAndLocalTaxExpenseBenefit,,-1000.000,1700.000,,500.000
DeferredFederalIncomeTaxExpenseBenefit,-126000.000,2000.000,122900.000,308600.000,-51500.000
DeferredIncomeTaxExpenseBenefit,,2000.000,124300.000,310000.000,-52000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,1400.000,1400.000,-500.000
Depreciation,,,699039.000,740844.000,818385.000
DepreciationDepletionAndAmortization,482152.000,564262.000,699039.000,740844.000,818385.000
EarningsPerShareBasic,,0.770,0.340,0.650,1.240
EarningsPerShareBasicAndDiluted,0.670,,,,
EarningsPerShareDiluted,,0.760,0.340,0.640,1.210
EffectiveIncomeTaxRateContinuingOperations,,0.264,0.279,0.292,0.270
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,1176400.000,533200.000,1045200.000,1960500.000
EffectiveIncomeTaxRateReconciliationDeductionsOther,,-29800.000,-17200.000,-44700.000,-165700.000
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,-18700.000,19000.000,-700.000,28800.000
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,-2900.000,1000.000,200.000,400.000
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch,,-213000.000,-99000.000,-101000.000,-266000.000
GrossProfit,8064283.000,8764330.000,5465346.000,8744551.000,12436998.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,2948931.000,3459794.000,1568212.000,3073948.000,5766225.000
IncomeTaxExpenseBenefit,,,437000.000,899000.000,1558000.000
IncomeTaxExpenseBenefitContinuingOperations,750000.000,912000.000,,,
IncomeTaxesPaid,,1208114.000,70540.000,689000.000,1794100.000
IncreaseDecreaseInAccountsPayableTrade,2069647.000,-2152145.000,-43435.000,1536903.000,-936048.000
IncreaseDecreaseInAccountsReceivable,-3473480.000,3365753.000,-617745.000,-1860413.000,752543.000
IncreaseDecreaseInAccruedTaxesPayable,140977.000,-140977.000,85023.000,-85023.000,
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,516395.000,-497019.000,678650.000,1872941.000,-1259851.000
IncreaseDecreaseInInventories,-3163406.000,-991116.000,33614.000,82886.000,-930014.000
IncreaseDecreaseInOtherAccruedLiabilities,787414.000,-380398.000,-477592.000,136576.000,1338506.000
IncreaseDecreaseInOtherOperatingLiabilities,197866.000,-194489.000,-6893.000,333624.000,-79863.000
IncreaseDecreaseInPrepaidExpense,57583.000,182541.000,-123456.000,48103.000,101925.000
IncreaseDecreaseInPrepaidTaxes,239030.000,-157137.000,157137.000,-14977.000,-184100.000
IncreaseDecreaseInUnbilledReceivables,-1302229.000,3034206.000,84031.000,-2796165.000,-330815.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,46778.000,30830.000,52176.000,82508.000
InterestIncomeExpenseNet,28435.000,-45460.000,860.000,3988.000,10748.000
InterestPaid,,45885.000,831.000,0.000,
