,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,811560.000,824517.000,841760.000,845364.000,760055.000,784765.000,791764.000,799264.000,806764.000,626330.000,811046.000,779251.000,927654.000,1087304.000,1215327.000,1375758.000,1614254.000,1717725.000,2089065.000
AccountsPayableCurrent,,,,,,,,,70000.000,75153.000,26499.000,16739.000,17291.000,29080.000,17978.000,18769.000,136575.000,65901.000,605993.000
AccountsPayableRelatedPartiesCurrent,201947.000,229043.000,241863.000,272165.000,273565.000,273565.000,273565.000,273565.000,273565.000,450000.000,510000.000,382500.000,442500.000,502500.000,534255.000,594255.000,707750.000,767750.000,923069.000
AccountsReceivableNetCurrent,,,,,,,,,,3782.000,782.000,580.000,4557.000,54.000,54.000,54.000,122868.000,32008.000,478738.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,,,,23444.000,
AccruedLiabilitiesCurrent,,,,,,,,,,176330.000,301046.000,396751.000,485154.000,584804.000,681072.000,781503.000,906504.000,949975.000,1165996.000
AccruedPayrollTaxesCurrent,312623.000,325423.000,335823.000,345423.000,364623.000,374223.000,383823.000,393423.000,403023.000,38400.000,39530.000,39452.000,38857.000,38902.000,38653.000,38641.000,40384.000,41783.000,42402.000
AccruedSalariesCurrent,290000.000,355000.000,415000.000,460000.000,,,,,,450000.000,510000.000,382500.000,442500.000,502500.000,681072.000,781503.000,639395.000,670381.000,904626.000
AccumulatedAmortizationOfOtherDeferredCosts,22.000,33.000,,54.000,76.000,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,4720.000,10065.000,12748.000,16675.000,24529.000,3969.000,4124.000,0.000,0.000,279673.000,309652.000,314708.000,336094.000,336094.000,375788.000,293602.000,753205.000,838736.000,2263682.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,,,,,,,,,,,309652.000,314708.000,336094.000,357830.000,,,,838736.000,
AdditionalPaidInCapital,8656.000,58647.000,87762.000,79664.000,1674182.000,1700214.000,1700214.000,1700214.000,1700214.000,39092469.000,39198784.000,42018095.000,42248328.000,42580891.000,42601662.000,42632452.000,42986270.000,43831356.000,45309339.000
Assets,24791.000,38120.000,46116.000,33304.000,35005.000,4266.000,11318.000,2293.000,15039.000,1250856.000,1298312.000,1231868.000,1207728.000,1212479.000,1215540.000,1171612.000,2715770.000,2472009.000,5505246.000
AssetsCurrent,1659.000,5344.000,10533.000,1659.000,11236.000,3511.000,10718.000,1693.000,14439.000,75418.000,139232.000,82429.000,38868.000,52638.000,86266.000,90224.000,283789.000,174175.000,1064423.000
BankOverdrafts,,,,20602.000,,,,,,,,,,,,,,,
CapitalLeaseObligations,,,,,,,,,,,,,,,,,25250.000,,25250.000
CapitalizedComputerSoftwareNet,,,,43000.000,43000.000,0.000,,,,,,,,,,,,,
Cash,,,,,,,,,,46311.000,118409.000,62059.000,11748.000,31559.000,58748.000,62366.000,91459.000,62948.000,485824.000
CashAndCashEquivalentsAtCarryingValue,,3685.000,8874.000,,9577.000,1852.000,9059.000,34.000,12780.000,46311.000,118409.000,62059.000,11748.000,31559.000,46311.000,62366.000,91459.000,62948.000,485824.000
ClassOfWarrantOrRightOutstanding,,,,,,28266613.000,34158280.000,36941613.000,46941613.000,,,,,,,,,,
CommonStockParOrStatedValuePerShare,,,,,,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,60000000.000,60000000.000,60000000.000,60000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,5000000.000,5000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,200000000.000,50000000.000,200000000.000
CommonStockSharesIssued,50124408.000,52124408.000,52194408.000,54924408.000,63608297.000,119151297.000,179660554.000,188587221.000,188587221.000,4928682.000,6458408.000,6637838.000,9147988.000,9412888.000,9941477.000,13251477.000,15365260.000,25223578.000,36089183.000
CommonStockSharesOutstanding,50124408.000,52124408.000,52194408.000,54924408.000,63608297.000,119151297.000,179660554.000,188587221.000,188587221.000,4928682.000,6458408.000,6637838.000,9147988.000,9412888.000,9941477.000,13251477.000,15365260.000,25223578.000,36089183.000
CommonStockValue,7431783.000,7431783.000,7472783.000,7509283.000,7628983.000,8639161.000,8977785.000,9026585.000,9026585.000,4929.000,6459.000,8138.000,9148.000,9413.000,9942.000,13252.000,15365.000,25224.000,36089.000
ConvertibleLongTermNotesPayable,120890.000,123727.000,117106.000,125189.000,156606.000,,,,,,,,,,,,,,
ConvertibleNotesPayable,,,,,,,,,,174000.000,174000.000,179992.000,189950.000,189950.000,262200.000,247784.000,268842.000,322452.000,458944.000
ConvertibleNotesPayableCurrent,250000.000,250000.000,250000.000,273421.000,536000.000,501000.000,440000.000,440000.000,440000.000,9000.000,9000.000,14992.000,24950.000,29700.000,97200.000,82784.000,103842.000,157452.000,293944.000
CustomerAdvancesCurrent,50000.000,50000.000,50000.000,50000.000,,,,,,,,,,,,,,,
DebtCurrent,,,,,,,,,,,,,109770.000,180311.000,170272.000,170848.000,451969.000,426015.000,434877.000
DebtInstrumentUnamortizedDiscount,,,,,235008.000,218758.000,202508.000,186258.000,170008.000,0.000,,,,,,,56443.000,,71556.000
DebtInstrumentUnamortizedDiscountCurrent,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DebtInstrumentUnamortizedDiscountNoncurrent,,,,,,,,,,,0.000,,,,,0.000,,,
DeferredTaxAssetsGross,,,,,,,,,,15210000.000,,,,16770000.000,,,,17745000.000,
DeferredTaxAssetsNet,,,,,,,,,,0.000,,,,0.000,,,,0.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,11493162.000,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,,,11387162.000,,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,15210000.000,,,,16770000.000,,,,17745000.000,
DepositAssets,600.000,600.000,600.000,600.000,600.000,600.000,600.000,600.000,600.000,9725.000,6950.000,6950.000,6950.000,6950.000,13945.000,0.000,6950.000,1528.000,59976.000
DerivativeFairValueOfDerivativeLiability,,,,,,199027.000,159476.000,159476.000,158387.000,,,,,,,,,,
DerivativeLiabilities,,,,,,,,,,,,,,23956.000,,,,,
DerivativeLiabilitiesCurrent,1608596.000,2049252.000,3679746.000,3714444.000,272784.000,199027.000,159476.000,159043.000,158387.000,0.000,,21215.000,28028.000,13948.000,0.000,0.000,0.000,0.000,
DueFromEmployees,1659.000,1659.000,1659.000,1659.000,1659.000,1659.000,1659.000,1659.000,1659.000,,,,,,,,,,
DueFromRelatedPartiesNoncurrent,,,,,,,,,,28501.000,0.000,605.000,3355.000,9867.000,6950.000,6950.000,10622.000,0.000,283.000
DueToOfficersOrStockholdersCurrent,,,,,,,,,,106943.000,86652.000,90805.000,85605.000,81905.000,98685.000,110185.000,465942.000,503127.000,95540.000
DueToRelatedPartiesCurrent,411720.000,454353.000,485939.000,534255.000,1185340.000,580962.000,667662.000,761832.000,845242.000,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,,,,,,,,,,,682500.000,,897819.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,43.000,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsNet,,,,,,0.000,,,,,,,,,,,,,185320.000
FiniteLivedPatentsGross,,,,,,,,,,,,,,,,,,,296355.000
FurnitureAndFixturesGross,,,4124.000,,,,,,,,277263.000,261881.000,261881.000,261882.000,265856.000,265856.000,922713.000,903249.000,2135819.000
Goodwill,,,,,,,,,,,,,,,,,959949.000,932529.000,2835304.000
IntangibleAssetsCurrent,22500.000,37500.000,43000.000,596.000,574.000,,,,,,,,,,,,,,
InterestPayableCurrent,732446.000,778650.000,825799.000,876010.000,976884.000,1047753.000,1093018.000,1141936.000,1190853.000,161696.000,168728.000,176023.000,183840.000,191818.000,200559.000,210512.000,218879.000,231452.000,252949.000
InventoryNet,,,,,,,,,,,,,,,,,34024.000,42229.000,42229.000
