,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AllocatedShareBasedCompensationExpense,,,,1283000.000,,1440000.000,1469000.000,1464000.000,1568000.000,1648000.000,2020000.000,1761000.000,663000.000,2052000.000,1969000.000,2543000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,,,1283000.000,,1440000.000,1469000.000,1464000.000,479000.000,1346000.000,1634000.000,1431000.000,388000.000,1632000.000,1557000.000,1855000.000
AmortizationOfIntangibleAssets,,466000.000,,498000.000,,401000.000,392000.000,398000.000,409000.000,409000.000,409000.000,368000.000,347000.000,347000.000,347000.000,348000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,1494000.000,,3256000.000,2998000.000,2864000.000,,2749000.000,1372000.000,686000.000,,538000.000,118000.000,46000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,5949000.000,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,0.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,7110000.000,,,,4300000.000,,,,3402000.000,,,,-6803000.000,,
CashDivestedFromDeconsolidation,,0.000,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTax,,,,1655000.000,,9320000.000,3414000.000,11007000.000,529000.000,1580000.000,3329000.000,8163000.000,28000.000,-3304000.000,2679000.000,1814000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,10000.000,,-11000.000,-7000.000,182000.000,32000.000,11000.000,146000.000,41000.000,26000.000,50000.000,15000.000,6000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,1665000.000,,9309000.000,3407000.000,11189000.000,561000.000,1591000.000,3475000.000,8204000.000,54000.000,-3254000.000,2694000.000,1820000.000
CostMethodInvestmentsRealizedGainLoss,,,,,,,,200000.000,,,,,,,,
CostOfGoodsSold,46639000.000,43966000.000,41384000.000,43444000.000,54172000.000,51908000.000,50002000.000,51741000.000,52458000.000,53594000.000,53118000.000,55538000.000,54471000.000,51765000.000,52056000.000,53936000.000
DeconsolidationGainOrLossAmount,,0.000,,,,,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,1616000.000,,,,580000.000,,,,280000.000,,,,-337000.000,,
DepreciationDepletionAndAmortization,,1354000.000,,,,1400000.000,,,,1670000.000,,,,2166000.000,,
EarningsPerShareBasic,0.300,0.140,0.130,0.110,-0.480,0.090,0.120,0.250,0.160,0.190,0.300,0.200,0.080,0.100,0.040,0.000
EarningsPerShareDiluted,0.280,0.130,0.120,0.110,-0.460,0.090,0.110,0.240,0.150,0.180,0.280,0.190,0.090,0.100,0.030,0.000
