,2011-07-01,2011-09-30,2011-12-30,2012-03-30,2012-06-29,2012-09-28,2013-03-29,2013-06-28,2013-09-27,2013-12-27,2014-03-28,2014-06-27,2014-09-26,2014-12-26,2015-03-27,2015-06-26,2015-09-25,2015-12-25,2016-03-25,2016-06-24,2016-09-23,2016-12-30,2017-03-31
AccountsPayableCurrent,48916000.000,26931000.000,29451000.000,39050000.000,25797000.000,34084000.000,34587000.000,30069000.000,37770000.000,53962000.000,55381000.000,45525000.000,42444000.000,48944000.000,50128000.000,46476000.000,47503000.000,39660000.000,52951000.000,64712000.000,51954000.000,71189000.000,95522000.000
AccountsReceivableNetCurrent,57779000.000,47670000.000,41051000.000,48974000.000,41942000.000,47549000.000,49571000.000,47070000.000,49728000.000,67450000.000,72197000.000,67947000.000,57459000.000,61817000.000,69625000.000,57513000.000,57534000.000,59148000.000,66669000.000,73069000.000,65805000.000,74663000.000,94848000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,19565000.000,21939000.000,19958000.000,20696000.000,32380000.000,21989000.000,22678000.000,23308000.000,24008000.000,24661000.000,25436000.000,26369000.000,28417000.000,28614000.000,30026000.000,31447000.000,32912000.000,33825000.000,35056000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,-174000.000,-123000.000,-143000.000,,,,,,,,,,,-20000.000,-18000.000,42000.000,-20000.000,77000.000,-383000.000,-265000.000
AdditionalPaidInCapital,,,,,,,,,,147876000.000,150700000.000,151990000.000,151520000.000,153141000.000,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,169005000.000,169857000.000,174390000.000,176280000.000,176940000.000,178132000.000,180048000.000,181781000.000,182963000.000
AllowanceForDoubtfulAccountsReceivableCurrent,125000.000,44000.000,5000.000,5000.000,8000.000,8000.000,87000.000,5000.000,5000.000,5000.000,5000.000,46000.000,121000.000,81000.000,81000.000,107000.000,132000.000,158000.000,159000.000,159000.000,42000.000,65000.000,82000.000
Assets,193985000.000,174895000.000,178299000.000,193200000.000,166820000.000,278401000.000,270412000.000,269330000.000,267353000.000,292543000.000,312935000.000,303827000.000,284353000.000,296142000.000,342713000.000,341552000.000,356106000.000,336153000.000,345950000.000,358336000.000,352295000.000,380697000.000,423280000.000
AssetsCurrent,174144000.000,155025000.000,154120000.000,169509000.000,143894000.000,176588000.000,172327000.000,173913000.000,173027000.000,200459000.000,222730000.000,214703000.000,198074000.000,208447000.000,211015000.000,211185000.000,205379000.000,190139000.000,200720000.000,214315000.000,209031000.000,237450000.000,279041000.000
BankLoans,3333000.000,3071000.000,2931000.000,2708000.000,2736000.000,48523000.000,48706000.000,48706000.000,36706000.000,37705000.000,48825000.000,43857000.000,37857000.000,9541000.000,,,,,,,,,
