,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-12-31
AccountsPayableCurrent,17508018.000,23809295.000,15078281.000,109681.000,705252.000,358006.000,160427.000,641594.000,623069.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,8709313.000,7194556.000,
AccountsReceivableNetCurrent,9710930.000,27419537.000,13267511.000,12282501.000,1802289.000,1227703.000,986370.000,1187930.000,1358873.000
AccountsReceivableRelatedParties,,,,,,,,550131.000,
AccruedIncomeTaxesCurrent,99267.000,-202068.000,-320707.000,-320707.000,-177291.000,-177291.000,-177291.000,-177291.000,-177291.000
AccruedLiabilitiesCurrent,667456.000,470676.000,396640.000,313589.000,2526446.000,375513.000,351551.000,367283.000,554231.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,-1664205.000,1784706.000,1986175.000,1963812.000,2035859.000,2541974.000
AdditionalPaidInCapitalCommonStock,3735677.000,3753577.000,3753577.000,3753577.000,3753577.000,4321333.000,4321333.000,4321333.000,4333723.000
AllowanceForDoubtfulAccountsReceivableCurrent,0.000,98061.000,1812248.000,1760709.000,112319.000,98061.000,98061.000,98061.000,555993.000
Assets,42776097.000,49059802.000,34877399.000,35091673.000,38989919.000,35667763.000,34145661.000,32569029.000,12045856.000
AssetsCurrent,14450194.000,33763927.000,19428485.000,17708970.000,9116954.000,8098594.000,6831666.000,5819223.000,2763121.000
AssetsFairValueDisclosureRecurring,,,,1985726.000,1136331.000,,773012.000,1747673.000,
AssetsNet,,6625550.000,4097234.000,2977523.000,1992055.000,-1319018.000,-430686.000,-1082282.000,-15101510.000
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,2012741.000,2012741.000,2012741.000,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,-9328382.000,-9328382.000,-9328382.000,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,,,,157259.000,-157259.000,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory,,,,,654757.000,654757.000,654757.000,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,,,,,717369.000,717369.000,717369.000,,
