,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30
AccountsPayableCurrent,9009000.000,12937000.000,9255000.000,6659000.000,10130000.000
AccountsPayableTradeCurrent,,,,,2100000.000
AccountsReceivableNetCurrent,11688000.000,8765000.000,5684000.000,11270000.000,10516000.000
AccountsReceivableRelatedPartiesCurrent,,,,,3900000.000
AccruedLiabilitiesCurrent,5710000.000,4827000.000,4558000.000,4728000.000,4832000.000
AccruedProfessionalFeesCurrent,,,,,237000.000
AccruedSalariesCurrent,,,,,663000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,7469000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-3079000.000,-3094000.000,-3122000.000,-3129000.000,-3096000.000
AdditionalPaidInCapital,550457000.000,552686000.000,552816000.000,555013000.000,555086000.000
AllowanceForDoubtfulAccountsReceivableCurrent,986000.000,2766000.000,494000.000,0.000,193000.000
Assets,44740000.000,41239000.000,35715000.000,31529000.000,32121000.000
AssetsCurrent,40169000.000,36891000.000,31641000.000,27209000.000,27945000.000
CashAndCashEquivalentsAtCarryingValue,11582000.000,4169000.000,3209000.000,1428000.000,3877000.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,115000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,167827376.000,169701694.000,169701694.000,171779762.000,171792582.000
CommonStockSharesOutstanding,166024232.000,167898550.000,167898550.000,169976618.000,169989438.000
CommonStockValue,168000.000,170000.000,170000.000,172000.000,172000.000
DebtInstrumentAnnualPrincipalPayment,,,,,1000000.000
DebtInstrumentInterestRateStatedPercentage,,,,,0.090
DepositsAssetsCurrent,,,,,4000.000
DividendsPayableCurrent,,,,,1163000.000
DividendsPayableCurrentAndNoncurrent,,,,,1200000.000
DueToRelatedPartiesCurrent,2000000.000,,2000000.000,,
DueToRelatedPartiesNoncurrent,34900000.000,34909000.000,34907000.000,34910000.000,34913000.000
InterestPayableCurrentAndNoncurrent,31090000.000,31838000.000,32586000.000,33322000.000,34062000.000
InventoryFinishedGoods,,,,,6407000.000
InventoryNet,14743000.000,21364000.000,20468000.000,12718000.000,12513000.000
InventoryRawMaterials,,,,,1847000.000
InventoryValuationReserves,,,,,2200000.000
InventoryWorkInProcess,,,,,4259000.000
LiabilitiesAndStockholdersEquity,44740000.000,41239000.000,35715000.000,31529000.000,32121000.000
LiabilitiesCurrent,24499000.000,22639000.000,18766000.000,14371000.000,17962000.000
LineOfCreditFacilityAmountOutstanding,,,,,3000000.000
LineOfCreditFacilityInterestRateAtPeriodEnd,,,,,0.068
MinorityInterestOwnershipPercentageByParent,,,,,1.000
OtherAccruedLiabilitiesCurrent,,,,,1097000.000
OtherAssetsNoncurrent,229000.000,229000.000,240000.000,406000.000,532000.000
OtherLiabilitiesNoncurrent,95000.000,88000.000,49000.000,32000.000,21000.000
OtherPrepaidExpenseCurrent,,,,,236000.000
OtherReceivablesNetCurrent,,,,,522000.000
PrepaidExpenseAndOtherAssets,2156000.000,2593000.000,2280000.000,1793000.000,1039000.000
PrepaidExpenseAndOtherAssetsCurrent,,,,,1039000.000
PrepaidInsurance,,,,,277000.000
ProductWarrantyAccrual,,,,,1100000.000
ProductWarrantyAccrualClassifiedCurrent,,,,,1130000.000
PropertyPlantAndEquipmentGross,,,,,12290000.000
PropertyPlantAndEquipmentNet,4342000.000,4119000.000,3834000.000,3914000.000,3644000.000
RetainedEarningsAccumulatedDeficit,-596836000.000,-601443000.000,-603903000.000,-606608000.000,-610445000.000
ShortTermBorrowings,7780000.000,4875000.000,2953000.000,2984000.000,3000000.000
StockholdersEquity,-54454000.000,-56845000.000,-59203000.000,-59716000.000,-63447000.000
TemporaryEquityLiquidationPreference,8610000.000,8610000.000,8610000.000,8610000.000,8610000.000
TemporaryEquityParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001
TemporaryEquitySharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
TemporaryEquitySharesIssued,861.000,861.000,861.000,861.000,861.000
TemporaryEquitySharesOutstanding,861.000,861.000,861.000,861.000,861.000
TemporaryEquityValueExcludingAdditionalPaidInCapital,8610000.000,8610000.000,8610000.000,8610000.000,8610000.000
TreasuryStockShares,1803144.000,1803144.000,1803144.000,1803144.000,1803144.000
TreasuryStockValue,5164000.000,5164000.000,5164000.000,5164000.000,5164000.000
WarrantsNotSettleableInCashFairValueDisclosure,,,,,100000.000
