,2011-01-01,2011-04-02,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29
AccountsPayableCurrent,152714000.000,164721000.000,149665000.000,182517000.000,141797000.000,143798000.000,139096000.000,173616000.000
AccountsReceivableNetCurrent,318123000.000,396035000.000,320416000.000,341406000.000,322976000.000,346941000.000,283370000.000,323719000.000
AccruedIncomeTaxesCurrent,37957000.000,31975000.000,23589000.000,34906000.000,41762000.000,31284000.000,12843000.000,15290000.000
AccruedLiabilitiesCurrent,227561000.000,193675000.000,194926000.000,209842000.000,212655000.000,174813000.000,165197000.000,192099000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,233438000.000,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,-3456000.000,-3016000.000,-3937000.000,-5645000.000,-6124000.000,-8214000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,1099000.000,1099000.000,1299000.000,1299000.000,1299000.000,1299000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,87699000.000,24529000.000,21356000.000,41012000.000,18168000.000,32577000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,43048000.000,69618000.000,83154000.000,20421000.000,16242000.000,34179000.000,10880000.000,23200000.000
AdditionalPaidInCapitalCommonStock,674508000.000,691670000.000,698855000.000,704741000.000,721356000.000,746897000.000,759317000.000,773821000.000
AllowanceForDoubtfulAccountsReceivableCurrent,95639000.000,87648000.000,94887000.000,89798000.000,94739000.000,97461000.000,99193000.000,91386000.000
Assets,1653272000.000,1791570000.000,1864288000.000,1812771000.000,1747850000.000,1802162000.000,1718528000.000,1852493000.000
AssetsCurrent,978638000.000,1095673000.000,1136935000.000,1087160000.000,1064630000.000,1110756000.000,1068405000.000,1190374000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,125000.000,108000.000,0.000,0.000,0.000,,,
CashAndCashEquivalentsAtCarryingValue,191227000.000,174095000.000,294802000.000,179326000.000,232531000.000,224227000.000,295346000.000,311011000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,112500000.000,112500000.000,112500000.000,112500000.000,112500000.000,112500000.000,112500000.000,112500000.000
CommonStockSharesIssued,51712674.000,52038223.000,52089870.000,52134522.000,52184730.000,52923949.000,52959159.000,53057174.000
CommonStockValue,517000.000,520000.000,521000.000,521000.000,522000.000,529000.000,530000.000,531000.000
ConstructionInProgressGross,,,,,8523000.000,,,
DeferredFinanceCostsNoncurrentNet,2540000.000,,,,8790000.000,,,
DeferredTaxAssetsGross,,,,,141784000.000,,,
DeferredTaxAssetsInventory,,,,,7300000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,42011000.000,,,
DeferredTaxAssetsNet,,,,,123809000.000,,,
DeferredTaxAssetsNetCurrent,58270000.000,62362000.000,62937000.000,59781000.000,58602000.000,59436000.000,59568000.000,60124000.000
DeferredTaxAssetsNetNoncurrent,11769000.000,14792000.000,23759000.000,24695000.000,21885000.000,24136000.000,23831000.000,25043000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,24654000.000,,,
DeferredTaxAssetsOther,,,,,22410000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,19062000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,,,50352000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,17975000.000,,,
DeferredTaxLiabilities,,,,,81798000.000,,,
DeferredTaxLiabilitiesCurrent,262000.000,1105000.000,1124000.000,1320000.000,1476000.000,1253000.000,1363000.000,1589000.000
DeferredTaxLiabilitiesNoncurrent,74233000.000,79694000.000,81025000.000,76410000.000,37000000.000,38712000.000,37886000.000,38246000.000
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate,,,,,0.052,,,
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationRateOfCompensationIncrease,,,,,0.000,,,
DefinedBenefitPlanDebtSecurities,,,,,0.320,,,
DefinedBenefitPlanEquitySecurities,,,,,0.620,,,
DefinedBenefitPlanEstimatedFutureEmployerContributionsInCurrentFiscalYear,,,,,9450000.000,,,
DefinedBenefitPlanEstimatedFutureEmployerContributionsInNextFiscalYear,,,,,20555000.000,,,
DefinedBenefitPlanFairValueOfPlanAssets,,,,,124407000.000,,,
DefinedBenefitPlanOtherPlanAssets,,,,,0.060,,,
DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet,,,0.000,0.000,0.000,,,
DisposalGroupIncludingDiscontinuedOperationAccountsPayable,,,6000.000,5000.000,5000.000,4000.000,,0.000
DisposalGroupIncludingDiscontinuedOperationAccruedLiabilities,,,3427000.000,7043000.000,6792000.000,3969000.000,,0.000
DisposalGroupIncludingDiscontinuedOperationInventory,,,0.000,0.000,,,,
DisposalGroupIncludingDiscontinuedOperationOtherCurrentLiabilities,,,0.000,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,23090000.000,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,72489000.000,75751000.000,114161000.000,116860000.000,123710000.000,126247000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,9945000.000,10123000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,8502000.000,8679000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,8748000.000,8928000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,8770000.000,8950000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,8772000.000,8952000.000
FiniteLivedIntangibleAssetsGross,,,377347000.000,358431000.000,358409000.000,362518000.000,357222000.000,360995000.000
FiniteLivedIntangibleAssetsNet,,,304858000.000,282680000.000,244248000.000,245658000.000,233512000.000,234748000.000
ForeignCurrencyCashFlowHedgeGainLossToBeReclassifiedDuringNext12Months,,,4280000.000,1415000.000,1197000.000,1153000.000,118000.000,2316000.000
FurnitureAndFixturesGross,,,,,88641000.000,,,
Goodwill,115278000.000,120880000.000,123309000.000,143688000.000,139948000.000,144026000.000,137584000.000,141103000.000
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,77828000.000,77828000.000,76632000.000,77212000.000,77212000.000,77212000.000
IntangibleAssetsNetExcludingGoodwill,373276000.000,380708000.000,382686000.000,360508000.000,320880000.000,322870000.000,310724000.000,311960000.000
InventoryFinishedGoodsNetOfReserves,,,353162000.000,390205000.000,350010000.000,379854000.000,329873000.000,387828000.000
InventoryNet,310504000.000,364320000.000,355384000.000,392073000.000,350835000.000,380074000.000,330571000.000,388827000.000
InventoryRawMaterialsNetOfReserves,,,2222000.000,1868000.000,825000.000,220000.000,698000.000,999000.000
Liabilities,680666000.000,762344000.000,,898167000.000,,815337000.000,743232000.000,808535000.000
LiabilitiesAndStockholdersEquity,1653272000.000,1791570000.000,1864288000.000,,,,,
LiabilitiesCurrent,469466000.000,540454000.000,384286000.000,482086000.000,452000000.000,433311000.000,364898000.000,431987000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,18800000.000,3660000.000,3433000.000,7048000.000,6797000.000,3973000.000,,0.000
LineOfCreditFacilityAmountOutstanding,,,,,,,,0.000
LongTermDebtNoncurrent,0.000,,210631000.000,209552000.000,208477000.000,207407000.000,206360000.000,205299000.000
MachineryAndEquipmentGross,,,,,27935000.000,,,
OtherAssetsNoncurrent,42519000.000,61480000.000,90792000.000,92210000.000,58695000.000,92859000.000,50034000.000,48959000.000
OtherLiabilitiesNoncurrent,,,232448000.000,206529000.000,137973000.000,174619000.000,134088000.000,133003000.000
OtherNoncurrentLiabilities,136967000.000,221890000.000,,,,,,
PreferredStockParOrStatedValuePerShare,,,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,,,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,,,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,,,0.000
