,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,,,,,,,,,,,,,,,,300000.000,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,2354000.000,,,,598000.000,,,,3981000.000,,,,3759000.000,,,,4885000.000,,,,6641000.000,,,,5687000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,1800000.000,,,,2600000.000,,,,900000.000,,,,700000.000,,,,2700000.000,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,1300000.000,,1100000.000,1000000.000,1000000.000,900000.000,1200000.000,1200000.000,900000.000,1000000.000,800000.000,800000.000,800000.000,800000.000,600000.000,500000.000,300000.000,452000.000,343000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1849000.000,1451000.000,,430000.000,1541000.000,672000.000,-943000.000,1200000.000,385000.000,284000.000,-1669000.000,300000.000,83000.000,471000.000,-454000.000,0.000,3294000.000,549000.000,-3743000.000,0.000,0.000,0.000,0.000,0.200
BrokerageCommissionsRevenue,118676000.000,111850000.000,117648000.000,97627000.000,105264000.000,94883000.000,89795000.000,91034000.000,103008000.000,108868000.000,98378000.000,98365000.000,108424000.000,106453000.000,102900000.000,118395000.000,118926000.000,110860000.000,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,2500000.000,,,,,,,,,,,,,,,,,,,,,,,
CapitalizedComputerSoftwareAdditions,-9266000.000,,,,-6929000.000,,,,-5782000.000,,,,-6745000.000,,,,-6467000.000,,,,-6346000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-49998000.000,,,,,,,,,,,,,,,,,,,,-56265000.000,,,,-32528000.000
CommonStockDividendsPerShareCashPaid,,,,,,,,,,,,,,,,,,0.070,0.070,,0.070,0.070,0.070,,0.070
CommonStockDividendsPerShareDeclared,,,,,,,,,,,,,,,,,,0.070,0.070,,0.070,0.070,0.070,,0.070
CommunicationsAndInformationTechnology,15071000.000,14870000.000,14559000.000,13960000.000,15067000.000,14712000.000,15034000.000,15037000.000,14098000.000,13718000.000,12649000.000,13142000.000,12697000.000,12655000.000,12942000.000,12893000.000,12772000.000,13011000.000,12779000.000,12961000.000,14773000.000,14848000.000,13720000.000,13302000.000,12027000.000
ComprehensiveIncomeNetOfTax,,,,,8159000.000,-249945000.000,3871000.000,-6411000.000,3328000.000,1680000.000,13570000.000,9169000.000,11655000.000,17073000.000,1697000.000,6037000.000,5886000.000,-4378000.000,-4704000.000,81165000.000,-687000.000,-11815000.000,-27662000.000,-236000.000,7328000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,12808000.000,,,,,,,,,,,,,,,,,,,,,,,,
CostsAndExpenses,132947000.000,377208000.000,132229000.000,136281000.000,127881000.000,397470000.000,119436000.000,130104000.000,121098000.000,128523000.000,116868000.000,121257000.000,119189000.000,121778000.000,122695000.000,131165000.000,127387000.000,149443000.000,117219000.000,,,,,,
DeferredIncomeTaxExpenseBenefit,12966000.000,,,,6774000.000,,,,1205000.000,,,,2551000.000,,,,8385000.000,,,,,,,,-4208000.000
DepreciationAmortizationAndAccretionNet,14630000.000,,,,14314000.000,,,,13344000.000,,,,13034000.000,,,,11161000.000,,,,10781000.000,,,,11227000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,-62000.000,138000.000,,-21000.000,164000.000,58000.000,,,,,,,,,,,,,,,,,,
DividendsCommonStock,,,,,,,,,,,,,,,,,,2400000.000,2600000.000,,2340000.000,2400000.000,2300000.000,2203000.000,9851000.000
EarningsPerShareBasic,0.230,-4.770,0.260,-0.140,0.140,-6.400,0.010,-0.200,0.230,0.140,0.210,0.260,0.380,0.360,0.320,0.380,0.490,-0.300,0.080,2.430,-0.080,-0.160,-0.730,0.180,0.160
EarningsPerShareDiluted,0.230,-4.770,0.250,-0.130,0.140,-6.400,0.010,-0.200,0.220,0.130,0.200,0.270,0.370,0.350,0.320,0.360,0.470,-0.300,0.080,2.380,-0.080,-0.160,-0.730,0.180,0.160
EffectOfExchangeRateOnCashAndCashEquivalents,947000.000,,,,,,,,,,,,,,,,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,,,-1375000.000,,,,-3457000.000,,,,-1767000.000,,,,-10518000.000,,,,2994000.000,,,,-248000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,,,156000.000,,,,990000.000,,,,2476000.000,,,,868000.000,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,,156000.000,,,,990000.000,,,,2476000.000,,,,868000.000,,,,
FeesAndCommissions,,,,,,,,,,,,,,,,,,,89934000.000,,98960000.000,94696000.000,83485000.000,99322000.000,99880000.000
FiniteLivedIntangibleAssetsAmortizationExpense,,,,,1100000.000,1200000.000,,,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,28000.000
