,2011-01-29,2012-01-28,2013-02-02,2014-02-01,2015-01-31,2016-01-30,2017-01-28
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,-26551000.000,-6000000.000,-21000000.000
AdjustmentsToAdditionalPaidInCapitalOther,,-2320000.000,,,,,
AmortizationOfFinancingCosts,,4200000.000,4800000.000,3400000.000,2000000.000,2000000.000,2000000.000
AmortizationOfIntangibleAssets,,64902000.000,78900000.000,55405000.000,61691000.000,67000000.000,58000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,41300000.000,58600000.000,35700000.000,29800000.000,20000000.000,29000000.000
AssetImpairmentCharges,,,810996000.000,0.000,469663000.000,50000000.000,1700000000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,53000000.000,24000000.000
CapitalLeaseObligationsIncurred,,,,,39800000.000,12000000.000,34000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-197108000.000,70153000.000,-833197000.000,126774000.000,198000000.000,312000000.000
CommonStockDividendsPerShareDeclared,,0.400,0.440,0.480,0.480,0.480,0.480
ComprehensiveIncomeNetOfTax,,,-279736000.000,501688000.000,-399515000.000,,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,879000.000,631000.000,-266000.000,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,-278857000.000,502319000.000,-399781000.000,304000000.000,-1434000000.000
CurrentFederalTaxExpenseBenefit,,253078000.000,240230000.000,192875000.000,117316000.000,54000000.000,-7000000.000
CurrentForeignTaxExpenseBenefit,,155647000.000,30231000.000,21322000.000,28701000.000,28000000.000,33000000.000
CurrentStateAndLocalTaxExpenseBenefit,,59877000.000,43661000.000,36818000.000,36136000.000,3000000.000,12000000.000
DeferredFederalIncomeTaxExpenseBenefit,,75233000.000,77824000.000,72721000.000,-52182000.000,17000000.000,52000000.000
DeferredForeignIncomeTaxExpenseBenefit,,-63861000.000,28487000.000,26514000.000,12331000.000,10000000.000,12000000.000
DeferredIncomeTaxExpenseBenefit,,6706000.000,112148000.000,104786000.000,-48544000.000,28000000.000,57000000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-4666000.000,5837000.000,5551000.000,-8693000.000,1000000.000,5000000.000
DefinedBenefitPlanActualReturnOnPlanAssets,,87410000.000,96276000.000,47070000.000,220032000.000,-30000000.000,72000000.000
DefinedBenefitPlanActuarialGainLoss,,,167139000.000,-1783000.000,,,
DefinedBenefitPlanActuarialNetGainsLosses,,42204000.000,,,,,
DefinedBenefitPlanAmortizationOfGainsLosses,,-1461000.000,-1607000.000,-12046000.000,-9923000.000,,
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit,,,,12046000.000,9923000.000,,
DefinedBenefitPlanBenefitsPaid,,-57161000.000,-56447000.000,57472000.000,56993000.000,46000000.000,83000000.000
DefinedBenefitPlanContributionsByEmployer,,12148000.000,15343000.000,15441000.000,11030000.000,10000000.000,22000000.000
DefinedBenefitPlanContributionsByPlanParticipants,,1455000.000,1183000.000,1041000.000,3445000.000,1000000.000,
DefinedBenefitPlanDivestituresBenefitObligation,,,,-35069000.000,,,
DefinedBenefitPlanDivestituresPlanAssets,,,,-14116000.000,,,
DefinedBenefitPlanExpectedReturnOnPlanAssets,,60589000.000,57168000.000,63495000.000,52914000.000,,
DefinedBenefitPlanForeignCurrencyExchangeRateChangesBenefitObligation,,-42579000.000,46183000.000,-7714000.000,,,
DefinedBenefitPlanForeignCurrencyExchangeRateChangesPlanAssets,,-50383000.000,45955000.000,-6901000.000,-205571000.000,-39000000.000,-29000000.000
DefinedBenefitPlanInterestCost,,44798000.000,39928000.000,35166000.000,30668000.000,,
DefinedBenefitPlanNetPeriodicBenefitCost,,-4343000.000,-4054000.000,-141000.000,,,
DefinedBenefitPlanOtherCosts,,11031000.000,2819000.000,3677000.000,,,
DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,,,,,-970000.000,,
DefinedBenefitPlanRecognizedNetGainLossDueToSettlementsAndCurtailments1,,,,,,,23000000.000
DefinedBenefitPlanServiceCost,,9987000.000,11579000.000,16142000.000,10273000.000,,
DefinedBenefitPlanTargetAllocationPercentageOfAssetsDebtSecurities,,0.470,,,,,
DefinedBenefitPlanTargetAllocationPercentageOfAssetsEquitySecurities,,0.390,,,,,
DefinedBenefitPlanTargetAllocationPercentageOfAssetsOther,,0.060,,,,,
DefinedBenefitPlanTargetAllocationPercentageOfAssetsRealEstate,,0.080,,,,,
DefinedBenefitPlanTargetPlanAssetAllocations,,,1.000,1.000,,,
Depreciation,,,408413000.000,402813000.000,405181000.000,388000000.000,378000000.000
DepreciationAndAmortization,,482056000.000,,,,,
DepreciationDepletionAndAmortization,,482056000.000,487313000.000,458218000.000,466872000.000,455000000.000,388000000.000
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,,12200000.000,5800000.000,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,-5712000.000,,,,,
DerivativeInstrumentsLossRecognizedInIncome,,,24200000.000,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,-51074000.000,,,,-1045000000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,-1096000.000,,,,
DividendsCommonStockCash,,-277936000.000,,,307004000.000,308000000.000,311000000.000
EarningsPerShareBasic,,1.420,-0.310,0.950,0.210,0.590,-2.310
EarningsPerShareDiluted,,1.400,-0.310,0.940,0.210,0.590,-2.310
EffectOfExchangeRateOnCashAndCashEquivalents,,-29835000.000,5245000.000,-19889000.000,-48215000.000,-28000000.000,7000000.000
EffectiveIncomeTaxRateContinuingOperations,,0.326,1.606,0.335,0.498,0.230,-0.305
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,0.371,0.038,0.125,0.064,-0.029
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,-0.046,-0.033,-0.078,-0.223,-0.129,0.178
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses,,,0.825,0.000,0.441,0.000,-0.731
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,0.015,-0.020,0.003,-0.027,0.014,-0.040
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.026,0.121,0.026,-0.016,0.029,-0.020
EffectiveIncomeTaxRateReconciliationTaxContingencies,,,,,-0.137,-0.090,-0.023
EffectiveIncomeTaxRateReconciliationTaxCredits,,-0.005,-0.008,-0.004,0.015,0.008,-0.010
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,36000000.000,22700000.000,17800000.000,20000000.000,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,1805000.000,185000.000,2140000.000,625000.000,5000000.000,0.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,1805000.000,185000.000,2140000.000,625000.000,5000000.000,0.000
FiniteLivedIntangibleAssetsFutureAmortizationExpense,,449781000.000,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,500000.000,-3100000.000,-6600000.000,0.000,-4000000.000,0.000
ForeignEarningsRepatriated,,,,,127300000.000,,
FutureAmortizationExpenseAfterYearFive,,166379000.000,,,,,
FutureAmortizationExpenseYearFive,,47219000.000,,,,,
FutureAmortizationExpenseYearFour,,57643000.000,,,,,
FutureAmortizationExpenseYearOne,,59935000.000,,,,,
FutureAmortizationExpenseYearThree,,59186000.000,,,,,
FutureAmortizationExpenseYearTwo,,59419000.000,,,,,
GainLossOnDispositionOfAssets1,,,,,,-5000000.000,
GainLossOnSaleOfBusiness,,,,-80887000.000,27495000.000,,
GainOnCashFlowHedgeIneffectiveness,,,600000.000,,,,
GainsLossesOnExtinguishmentOfDebt,,,-56958000.000,0.000,0.000,,-26000000.000
GoodwillAcquiredDuringPeriod,,1776000.000,,34322000.000,36462000.000,7000000.000,30000000.000
GoodwillImpairmentLoss,,,771493000.000,,409539000.000,0.000,1378000000.000
