,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,,,,,,46770.000,56212.000,100298.000,137910.000,134290.000,94840.000,56146.000,70523.000
AccountsPayableCurrent,185713.000,241837.000,119727.000,257192.000,176585.000,104360.000,39948.000,50437.000,24900.000,54237.000,76267.000,44559.000,53412.000,50353.000,33529.000,81358.000,120248.000,81429.000,126866.000,83896.000,96306.000,86364.000,78591.000,43858.000
AccountsReceivableGrossCurrent,,,,,32124.000,9188.000,11594.000,,,,1486.000,1474.000,1476.000,,26192.000,26373.000,1301.000,,,1551.000,,2381.000,,
AccountsReceivableNetCurrent,,33920.000,38053.000,11331.000,32124.000,9188.000,11594.000,,,,1486.000,1474.000,1476.000,,26192.000,26373.000,1301.000,,,1551.000,,2381.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,1209957.000,1328133.000,1445858.000,1576258.000,1724016.000,1858674.000,2031496.000,2142287.000,2266951.000,2386328.000,2480591.000,2612928.000,2758166.000,2764459.000,2824030.000,2966356.000,2982299.000,3086441.000,3071889.000,3199986.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,691313.000,804628.000,866863.000,943325.000,952446.000,926177.000,961080.000,1020645.000,1174531.000,1235613.000,1290926.000,1220632.000,1228491.000,1230206.000,1233769.000,1259595.000,1314066.000,1004988.000,848733.000,893327.000,700471.000,674827.000,400394.000,451248.000
AdditionalPaidInCapital,7343161.000,7343161.000,7343161.000,7361143.000,7361143.000,7361143.000,7361143.000,7361143.000,7361665.000,7361665.000,7361665.000,7361665.000,7361665.000,7361665.000,7361665.000,7361665.000,7361665.000,7361665.000,7361665.000,7361665.000,7361665.000,7361665.000,7361665.000,7361665.000
AdvancesOnInventoryPurchases,352195.000,384955.000,377028.000,436338.000,150199.000,210206.000,276953.000,232673.000,251395.000,376995.000,180968.000,73423.000,49423.000,138574.000,135883.000,107581.000,97904.000,104147.000,90542.000,115839.000,71818.000,106288.000,190779.000,74025.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,0.000,,,,0.000,0.000,0.000,0.000,0.000,0.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,0.000,0.000,,,,,,,,,,,,,,,,
Assets,12907437.000,13070507.000,12530134.000,12796457.000,12058736.000,11547435.000,11036270.000,10613905.000,9970319.000,9811707.000,9168763.000,8625963.000,8483312.000,8248001.000,7955794.000,7701835.000,7696534.000,7546779.000,7140577.000,7187138.000,6801398.000,6520057.000,6695881.000,6746610.000
AssetsCurrent,6005168.000,5886145.000,4897593.000,5168470.000,4551708.000,4183378.000,3633386.000,3301445.000,2680452.000,2579108.000,2011767.000,1626827.000,1848593.000,1745966.000,1605325.000,1303534.000,1377058.000,1615833.000,1457965.000,1555880.000,1453815.000,1314760.000,1802184.000,1917731.000
Cash,,,,,,,,,,,,,,512336.000,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,4262101.000,4069349.000,3372189.000,3230724.000,2595088.000,2172103.000,522145.000,1163608.000,611590.000,151945.000,477642.000,175207.000,456055.000,512336.000,542672.000,273746.000,480228.000,698542.000,369249.000,481325.000,393680.000,404798.000,919390.000,1061177.000
CashEquivalentsAtCarryingValue,,,,,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,20018000.000,20018000.000,20018000.000,20036000.000,20036000.000,20036000.000,20036000.000,20036000.000,20054000.000,20054000.000,20054000.000,20054000.000,20054000.000,20054000.000,20054000.000,20054000.000,20054000.000,20054000.000,20054000.000,20054000.000,20054000.000,20054000.000,20054000.000,20054000.000
CommonStockSharesOutstanding,20018000.000,20018000.000,20018000.000,20036000.000,20036000.000,20036000.000,20036000.000,20036000.000,20054000.000,20054000.000,20054000.000,20054000.000,20054000.000,20054000.000,20054000.000,20054000.000,20054000.000,20054000.000,20054000.000,20054000.000,20054000.000,20054000.000,20054000.000,20054000.000
CommonStockValue,20018.000,20018.000,20018.000,20036.000,20036.000,20036.000,20036.000,20036.000,20054.000,20054.000,20054.000,20054.000,20054.000,20054.000,20054.000,20054.000,20054.000,20054.000,20054.000,20054.000,20054.000,20054.000,20054.000,20054.000
CustomerAdvancesCurrent,15625.000,,13172.000,20134.000,3169.000,37602.000,20265.000,23761.000,5937.000,53416.000,18178.000,86361.000,210574.000,159322.000,149616.000,173222.000,155265.000,338265.000,34059.000,202580.000,322920.000,194072.000,31487.000,240895.000
DeferredTaxAssetsLiabilitiesNet,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,796000.000,,,,1098000.000,,,,892500.000,,,,1205634.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,,,354052.000,354052.000,0.000,354052.000,354052.000,354052.000,,354052.000,354052.000,354052.000,,354052.000,354052.000,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,796000.000,,,,1098000.000,,,,892500.000,,,,1205634.000,
DueFromRelatedPartiesCurrent,,,,,,,,,,,,,,,,886.000,,,,,,,,
DueToRelatedPartiesCurrent,639514.000,579994.000,358678.000,337035.000,210660.000,115618.000,121515.000,113911.000,104915.000,97045.000,71168.000,57981.000,49637.000,44246.000,43051.000,36984.000,39374.000,133007.000,130933.000,209137.000,129411.000,128470.000,124808.000,129614.000
EmployeeRelatedLiabilitiesCurrent,53892.000,54392.000,,,,,,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,71210.000,75366.000,80989.000,87415.000,94806.000,101481.000,108247.000,113618.000,119843.000,125979.000,132136.000,138724.000,145881.000,145710.000,148380.000,155238.000,156326.000,161350.000,160361.000,167076.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,537236.000,527691.000,527691.000,520376.000,530416.000,530416.000,530416.000,530416.000,505098.000,505098.000,505098.000,505098.000,16244.000,487548.000,,,397009.000,397009.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,23795.000,25704.000,25704.000,27167.000,24581.000,24581.000,24581.000,24581.000,23889.000,23889.000,23889.000,23889.000,16244.000,16244.000,,,22619.000,22619.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,23795.000,25704.000,25704.000,27167.000,24581.000,24581.000,24581.000,24581.000,23889.000,23889.000,23889.000,23889.000,16244.000,16244.000,,,22619.000,22619.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,23795.000,25704.000,25704.000,27167.000,24581.000,24581.000,24581.000,24581.000,23889.000,23889.000,23889.000,23889.000,16244.000,16244.000,,,22619.000,22619.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,23795.000,25704.000,25704.000,27167.000,24581.000,24581.000,24581.000,24581.000,23889.000,23889.000,23889.000,23889.000,16244.000,16244.000,,,22619.000,22619.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,23795.000,25704.000,25704.000,27167.000,24581.000,24581.000,24581.000,24581.000,23889.000,23889.000,23889.000,23889.000,16244.000,16244.000,,,22619.000,22619.000
FiniteLivedIntangibleAssetsGross,,,,,689309.000,687753.000,737200.000,741248.000,752436.000,756938.000,761568.000,755341.000,756163.000,756372.000,756679.000,759320.000,764720.000,732825.000,717148.000,722131.000,700885.000,698150.000,670465.000,675743.000
FiniteLivedIntangibleAssetsNet,621222.000,622987.000,622321.000,621934.000,618099.000,612387.000,656211.000,653833.000,657630.000,655457.000,653321.000,641723.000,636320.000,630393.000,624543.000,620596.000,618839.000,587115.000,568768.000,566893.000,544559.000,536800.000,510104.000,508667.000
InventoryAdjustments,,,,,,,,,,,149819.000,148595.000,148756.000,148797.000,142012.000,142507.000,143521.000,137535.000,127587.000,128474.000,124694.000,124207.000,95920.000,96675.000
InventoryFinishedGoodsNetOfReserves,,,,,1047590.000,1031184.000,920829.000,991582.000,946481.000,941570.000,974382.000,1004799.000,972099.000,856253.000,663187.000,600376.000,595788.000,598182.000,709841.000,620833.000,625585.000,379934.000,383293.000,434774.000
InventoryGross,,,,,,,,,,,1347459.000,1352767.000,1282134.000,1123680.000,902155.000,823984.000,818985.000,832387.000,958210.000,910604.000,905459.000,806792.000,687228.000,767163.000
InventoryNet,1269392.000,1289989.000,873999.000,1121126.000,1462424.000,1446058.000,1254705.000,1334097.000,1279077.000,1273434.000,1197640.000,1204172.000,1133378.000,974883.000,760143.000,681477.000,675464.000,694852.000,830623.000,782130.000,780765.000,682585.000,591308.000,670488.000
InventoryRawMaterialsNetOfReserves,,,,,362554.000,363000.000,287560.000,295589.000,285407.000,284361.000,326245.000,301526.000,263782.000,221134.000,197027.000,182081.000,181355.000,194108.000,209120.000,250250.000,241515.000,388649.000,267241.000,295406.000
InventorySuppliesNetOfReserves,,,,,13712.000,13351.000,6850.000,7189.000,6853.000,6866.000,5878.000,5693.000,5459.000,5488.000,663.000,,0.000,,,,,,,
InventoryValuationReserves,,,,,0.000,0.000,0.000,0.000,,,149819.000,148595.000,148756.000,148797.000,142012.000,142507.000,0.000,137535.000,127587.000,128474.000,124694.000,124207.000,95920.000,96675.000
Investments,,,,,,,,,,,,,,,,65231.000,,,,,,,,
LiabilitiesAndStockholdersEquity,12907437.000,13070507.000,12530134.000,12796457.000,12058736.000,11547435.000,11036270.000,10613905.000,9970319.000,9811707.000,9168763.000,8625963.000,8483312.000,8248001.000,7955794.000,7701835.000,7696534.000,7546779.000,7140577.000,7187138.000,6801398.000,6520057.000,6695881.000,6746610.000
LiabilitiesCurrent,912812.000,888110.000,557274.000,721621.000,467027.000,321148.000,250808.000,255186.000,191686.000,258835.000,224597.000,235286.000,349959.000,298682.000,274628.000,342212.000,366259.000,606035.000,346742.000,556558.000,605916.000,473719.000,301174.000,486939.000
LongTermInvestments,,,235675.000,237165.000,237353.000,236817.000,237488.000,238793.000,242397.000,243847.000,245339.000,243333.000,,,,,,,,,,,,
OperatingLossCarryforwards,,,,,,,,,,,3200000.000,,,,4400000.000,,,,3570000.000,,,,4820000.000,
OtherAssetsNoncurrent,827498.000,828192.000,1061387.000,1060579.000,1053976.000,1044339.000,1086524.000,1083630.000,1090991.000,1088470.000,898660.000,885056.000,636320.000,630393.000,624543.000,620596.000,618839.000,587115.000,568768.000,566893.000,544559.000,536800.000,510104.000,508667.000
OtherFiniteLivedIntangibleAssetsGross,,,,,36104.000,36022.000,83622.000,84081.000,85350.000,85861.000,86386.000,85680.000,85773.000,85797.000,85832.000,86131.000,86744.000,83126.000,81348.000,81913.000,79503.000,79193.000,76052.000,76651.000
OtherLiabilitiesCurrent,18068.000,11887.000,65697.000,75894.000,76613.000,63568.000,69080.000,67077.000,55934.000,54137.000,58984.000,46385.000,36336.000,44761.000,48432.000,50648.000,51372.000,53334.000,54884.000,60945.000,57279.000,64813.000,66288.000,72572.000
OtherReceivables,65271.000,32893.000,46970.000,129196.000,62344.000,129813.000,46727.000,215845.000,81226.000,47533.000,37333.000,50463.000,28694.000,39878.000,61633.000,81893.000,,,,,,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,
