,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,,,,,,,,,,,,,10000.000,,,,39000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,,,,,,,,,,,115000.000,,,,50000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,132000.000,,,,121000.000,,,,111000.000,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,3000.000,,2000.000,3000.000,2000.000,2000.000,2000.000,2000.000,3000.000,2000.000,4000.000,10000.000,11000.000,18000.000,13000.000
AdvertisingExpense,120000.000,155000.000,164000.000,207000.000,163000.000,161000.000,147000.000,199000.000,121000.000,130000.000,198000.000,251000.000,188000.000,145000.000,177000.000,257000.000,,,221000.000
AllocatedShareBasedCompensationExpense,,,,6000.000,125000.000,,124000.000,121000.000,102000.000,114000.000,117000.000,127000.000,115000.000,112000.000,125000.000,133000.000,75000.000,145000.000,89000.000
AllocatedShareBasedCompensationExpenseNetOfTax,,,,6000.000,122000.000,,122000.000,118000.000,100000.000,112000.000,115000.000,125000.000,112000.000,110000.000,121000.000,123000.000,64000.000,127000.000,76000.000
AllowanceForLoanAndLeaseLossesWriteOffs,,,,962000.000,926000.000,,497000.000,344000.000,286000.000,1418000.000,261000.000,156000.000,103000.000,1026000.000,253000.000,372000.000,839000.000,220000.000,1327000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,,,,,,,650000.000,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,,,,,,,4102000.000,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,,,,,,3452000.000,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,290000.000,,,,1889000.000,78000.000,133000.000,197000.000,114000.000,-15000.000,17000.000,34000.000,244000.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,,,,,,1900000.000,78000.000,133000.000,189000.000,114000.000,141000.000,17000.000,79000.000,244000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,,,,,,,,,,,,156000.000,0.000,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,,710000.000,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,,3508000.000,,,,,,,,
BankOwnedLifeInsuranceIncome,249000.000,253000.000,244000.000,244000.000,246000.000,243000.000,235000.000,238000.000,240000.000,238000.000,223000.000,220000.000,222000.000,224000.000,220000.000,326000.000,334000.000,331000.000,328000.000
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,,,266000.000,1700000.000,0.000,339000.000,1093000.000
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,,,,,,,,,,,,,,5955000.000,791000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-354000.000,,,,-4611000.000,,,,-3982000.000,,,,-9296000.000,,,,-1202000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAccretion,,,,,,,,,,,,,,,,,-16000.000,,
