,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,842271.000,,,,185862.000,,,,685019.000,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,,995.000,,,,,,
AmortizationOfDeferredCharges,,,,,,,3179.000,3179.000,3179.000,3528.000,3179.000,,,,,,
BusinessAcquisitionEquityInterestsIssuedOrIssuableNumberOfSharesIssued,,,,,,,,,,,,,,,150000000.000,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,,,,,,-0.010,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,31026.000,,,,-478133.000,,,,80980.000,,,,,,
ComprehensiveIncomeNetOfTax,-80497.000,-197030.000,-886673.000,-560595.000,-366722.000,-1142881.000,-612045.000,-476892.000,-188177.000,-1884058.000,-1020857.000,,,,,,
CostOfRevenue,,,,,,,,,,,,,,,,,69756.000
DebtIssuanceCosts,,,,,,,,,,,11500.000,,,,,,
Depreciation,,,1392.000,2952.000,2213.000,2213.000,3656.000,2141.000,2040.000,-1968.000,75.000,,,,,,
DepreciationAndAmortization,,,,,,,,,,,,,,,,,0.000
DepreciationDepletionAndAmortization,,,,,,,6835.000,5320.000,3179.000,,3254.000,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,,,,,,,-117403.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,,,,,,,,,-20553.000,,,,,,
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,,,,,,,,,,,,,,,,,0.000
DisposalGroupIncludingDiscontinuedOperationDepreciationAndAmortization,,,,,,,,,,,,,,,,,0.000
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,,,,,,,,,,,,,,,,,0.000
DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,,,,,,,,,,,,,,,,,0.000
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,,,,,,,,,,,,,,3561.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,,,,,,,,0.000
EarningsPerShareBasicAndDiluted,,0.000,-0.010,-0.010,0.000,-0.010,-0.010,-0.010,0.000,-0.010,-0.010,-0.010,-0.010,0.000,-0.000,0.000,-0.010
EffectOfExchangeRateOnCashAndCashEquivalents,,,-2738.000,,,,-13946.000,,,,-6109.000,,,,,,
EffectiveIncomeTaxRateContinuingOperations,,,0.000,0.000,0.000,,,,,,0.000,,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,-0.340,-0.269,-0.269,,,,,,0.340,,,,0.340,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,0.340,0.269,0.269,,,,,,-0.340,,,,-0.340,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,0.000,0.000,0.000,,,,,,,,,,0.000,,
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,,,,,,187500.000,,,,,,,,,,
EquityIssuancePerShareAmount,,,,,,,,,,,0.030,,,,,,
ExplorationExpense,,,,,,,112682.000,20951.000,,,,,,,,,
FairValueAdjustmentOfWarrants,,,,,,,,,,,,,,,,,0.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,,,,,,,,,,,-33390.000,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,,,,,,,,,,10853.000
GainLossOnDerivativeInstrumentsNetPretax,,,,,,,,-88848.000,23899.000,,-33390.000,,,,,,0.000
GainLossRelatedToLitigationSettlement,,,,,,,,,,,,,,,,,0.000
GainsLossesOnExtinguishmentOfDebt,,,-125000.000,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,9960.000,9440.000,32072.000,69561.000,78382.000,541438.000,113873.000,129042.000,44202.000,102404.000,51065.000,,,,,,64674.000
GrossProfit,,,,,,,,,,,,-1057.000,,,,,-46325.000
IncomeLossFromContinuingOperations,,,,,,,,,,,-1000304.000,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,-596096.000,-482440.000,-184724.000,-1796555.000,-1000304.000,,,,,,-190505.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,,,,,,,,,-117403.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,,-20553.000,,,,,,
IncomeTaxExpenseBenefit,,,,,,,,,,,,,,,,,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,215918.000,,,,-47746.000,,,,-31363.000,,,,,,
IncreaseDecreaseInOtherReceivables,,,,,,,21283.000,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,39.000,,,,-30565.000,,,,104632.000,,,,,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,,,,600000.000,,,,1540625.000,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,1333000.000,,733000.000,,,,200000.000,,,,,,
InducedConversionOfConvertibleDebtExpense,,,,,,,,,,,,,,,,,-116445.000
InterestExpense,,6964.000,,,,,,,,,,,,,,,
InterestIncomeExpenseNet,,,198.000,-1368.000,-410.000,,,,,,,,,,,,
InterestIncomeExpenseNonoperatingNet,,,,,,,-707.000,-36444.000,-77980.000,109679.000,-2861.000,,,,,,-1193.000
InterestPaid,,,,,,,707.000,,,,5000.000,,,,,,
InventoryLIFOReserveEffectOnIncomeNet,,,,,,,,,,,,,,,,,113842.000
IssuanceOfStockAndWarrantsForServicesOrClaims,,,500000.000,,,,,,,,771875.000,,,,,,
LaborAndRelatedExpense,,,,,,,,95723.000,10783.000,,,,,,,,
LeaseAndRentalExpense,3921.000,4213.000,5151.000,15812.000,9725.000,9697.000,9329.000,9556.000,11749.000,9371.000,,,,,,,0.000
MarketableSecuritiesUnrealizedGainLoss,,,,,,,,,,,,,,,,,-59039.000
NetCashProvidedByUsedInFinancingActivities,,,394000.000,,,,12500.000,,,,422927.000,,,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,394000.000,,,,12500.000,,,,422927.000,,,,,,
NetCashProvidedByUsedInInvestingActivities,,,-317666.000,,,,-66453.000,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-317666.000,,,,-66453.000,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,,-42570.000,,,,-410234.000,,,,-335838.000,,,,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-42570.000,,,,-410234.000,,,,-335838.000,,,,,,
NetIncomeLoss,-86403.000,-188697.000,-884841.000,-540379.000,-367844.000,-1144411.000,-596096.000,-482440.000,-184724.000,-1796555.000,-1020857.000,,,,,,
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,6316.000
NonoperatingIncomeExpense,,-6964.000,-124802.000,-1368.000,110685.000,177.000,-707.000,-125292.000,-54081.000,-107186.000,-36251.000,,,,,,115252.000
