,2014-12-31,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-1240000.000,-677000.000,-232000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,15000.000,353000.000
AdvertisingExpense,467000.000,830000.000,719000.000
AllocatedShareBasedCompensationExpense,,15000.000,353000.000
AmortizationOfIntangibleAssets,,535000.000,535000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,0.000,,
AvailableForSaleSecuritiesGrossRealizedGains,60000.000,,168000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,0.000
BankOwnedLifeInsuranceIncome,273000.000,474000.000,478000.000
BusinessCombinationIntegrationRelatedCosts,1979000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-4666000.000,-411000.000,2942000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldAccretion,,1079000.000,717000.000
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldReclassificationsFromNonaccretableDifference,,22000.000,
CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldReclassificationsToNonaccretableDifference,,,225000.000
CommonStockDividendsPerShareDeclared,,0.850,
Communication,,,391000.000
ComprehensiveIncomeNetOfTax,5620000.000,8430000.000,5826000.000
CurrentIncomeTaxExpenseBenefit,391000.000,3462000.000,3179000.000
DeferredIncomeTaxExpenseBenefit,1218000.000,-19000.000,-67000.000
DefinedContributionPlanCostRecognized,61000.000,124000.000,140000.000
DefinedContributionPlanEmployerMatchingContributionPercent,0.250,0.003,0.003
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,0.040,0.040,0.040
Depreciation,509000.000,921000.000,1000000.000
DepreciationDepletionAndAmortization,763000.000,2572000.000,3092000.000
DividendsCommonStock,2333000.000,3461000.000,3592000.000
EarningsPerShareBasic,1.630,2.070,1.860
EarningsPerShareDiluted,1.630,2.070,1.860
EffectiveIncomeTaxRateContinuingOperations,0.273,0.290,0.291
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,,,0.004
EffectiveIncomeTaxRateReconciliationOtherAdjustments,-0.051,-0.009,-0.005
