,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,47715000.000,47402000.000,54037000.000,44680000.000,51662000.000,52252000.000,54049000.000,45985000.000,50237000.000,29190000.000,38537000.000,25155000.000,32092000.000,30327000.000,40328000.000,23765000.000,27706000.000,28663000.000,37863000.000,29575000.000,34195000.000,34543000.000,42074000.000,37310000.000,42442000.000
AccountsReceivableNetCurrent,137792000.000,144966000.000,144083000.000,127077000.000,136425000.000,129311000.000,151051000.000,132411000.000,141154000.000,87148000.000,91980000.000,88480000.000,91668000.000,92165000.000,105449000.000,87478000.000,95334000.000,100979000.000,102607000.000,101192000.000,123812000.000,115158000.000,121486000.000,127231000.000,119674000.000
AccruedSalariesCurrent,20050000.000,24624000.000,26040000.000,17893000.000,21059000.000,25028000.000,25717000.000,19589000.000,21111000.000,19286000.000,21730000.000,16593000.000,17887000.000,22264000.000,25558000.000,16422000.000,18063000.000,19775000.000,23373000.000,15262000.000,20878000.000,22533000.000,28769000.000,18403000.000,22285000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,72786000.000,,,,81184000.000,,,65832000.000,64332000.000,66542000.000,66660000.000,69075000.000,70694000.000,70738000.000,73121000.000,75247000.000,76727000.000,78476000.000,80791000.000,83154000.000,84454000.000,89209000.000,92736000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,-24500000.000,,,,-28700000.000,,,,20600000.000,,,,-22300000.000,,,,-29200000.000,,,,-34500000.000,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,5300000.000,,,,3300000.000,,,,3900000.000,,,,3100000.000,,,,-3200000.000,,,,-4700000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-13502000.000,-12310000.000,-19191000.000,-20744000.000,-19732000.000,-22144000.000,-25378000.000,-24512000.000,-26298000.000,-26338000.000,-16656000.000,-16082000.000,-15658000.000,-15418000.000,-19186000.000,-21649000.000,-25340000.000,-24252000.000,-32538000.000,-33613000.000,-32257000.000,-34398000.000,-39283000.000,-43779000.000,-41201000.000
AdditionalPaidInCapital,273125000.000,274627000.000,275807000.000,276099000.000,276850000.000,277962000.000,279392000.000,279921000.000,282328000.000,283531000.000,284565000.000,284324000.000,284794000.000,284317000.000,285305000.000,285246000.000,286436000.000,285588000.000,286485000.000,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,,,,,,287694000.000,288932000.000,289766000.000,290588000.000,291883000.000,293169000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,2044000.000,,,,1927000.000,,,,1124000.000,,,,1122000.000,,,,1563000.000,,,,1930000.000,,
AmountOfDeferredCostsRelatedToLongTermContracts,18482000.000,23250000.000,30925000.000,20322000.000,29476000.000,31219000.000,31534000.000,32693000.000,39186000.000,32716000.000,23853000.000,39349000.000,35153000.000,53720000.000,44110000.000,33026000.000,50262000.000,36830000.000,49779000.000,35519000.000,36749000.000,51069000.000,35266000.000,41760000.000,41754000.000
Assets,994326000.000,1006176000.000,1011837000.000,999927000.000,1012362000.000,1017479000.000,1033753000.000,1078831000.000,1105507000.000,1118846000.000,1092328000.000,1083840000.000,825376000.000,835539000.000,845906000.000,833713000.000,861184000.000,867844000.000,864208000.000,878385000.000,928676000.000,928248000.000,978371000.000,1069496000.000,1085125000.000
AssetsCurrent,308997000.000,319252000.000,328354000.000,318156000.000,327689000.000,330361000.000,343444000.000,343631000.000,371459000.000,376577000.000,393921000.000,383804000.000,276993000.000,287005000.000,295953000.000,283511000.000,292060000.000,302084000.000,298251000.000,300828000.000,320957000.000,321860000.000,323483000.000,332716000.000,343544000.000
AssetsHeldForSaleCurrent,,,,,,,,,,105134000.000,108867000.000,119547000.000,0.000,,,,,,,,,,,,
AssetsHeldForSaleOtherNoncurrent,,,,,,,,,,196659000.000,150236000.000,151711000.000,0.000,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,301793000.000,259100000.000,271300000.000,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,105134000.000,108900000.000,119500000.000,,0.000,0.000,,,,,,,,,,
BillingsInExcessOfCost,23589000.000,28677000.000,23667000.000,27180000.000,20949000.000,20499000.000,21700000.000,22016000.000,15967000.000,17573000.000,17543000.000,17902000.000,16650000.000,15503000.000,15035000.000,14544000.000,18418000.000,17866000.000,18626000.000,17229000.000,19322000.000,20311000.000,16187000.000,24756000.000,22444000.000
BuildingsAndImprovementsGross,,,52648000.000,,,,53278000.000,,,,54316000.000,,,,53901000.000,,,,58140000.000,,,,62822000.000,,
CashAndCashEquivalentsAtCarryingValue,32604000.000,31798000.000,34158000.000,28626000.000,27071000.000,32157000.000,30215000.000,33489000.000,35880000.000,31647000.000,42850000.000,34367000.000,36362000.000,40215000.000,35131000.000,38609000.000,34719000.000,36879000.000,39411000.000,39825000.000,38759000.000,40542000.000,53825000.000,51755000.000,53500000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,29930279.000,29932347.000,29956904.000,29994210.000,30037750.000,30038250.000,30044486.000,30112741.000,30147204.000,30147504.000,30147504.000,30194146.000,30194146.000,30247512.000,30247512.000,30287467.000,30287467.000,30356303.000,30358864.000,30358864.000,30358864.000,30358864.000,30364183.000,30364183.000,30364183.000
CommonStockValue,299000.000,299000.000,300000.000,300000.000,300000.000,300000.000,300000.000,301000.000,302000.000,302000.000,301000.000,302000.000,302000.000,302000.000,302000.000,303000.000,303000.000,304000.000,304000.000,304000.000,304000.000,304000.000,304000.000,304000.000,304000.000
ConstructionInProgressGross,,,2779000.000,,,,5135000.000,,,,3426000.000,,,,3528000.000,,,,2829000.000,,,,5423000.000,,
CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,10080000.000,9693000.000,12974000.000,14545000.000,9636000.000,12106000.000,14567000.000,10669000.000,15523000.000,19598000.000,20717000.000,16577000.000,16765000.000,22643000.000,27798000.000,24983000.000,23030000.000,22970000.000,28387000.000,30851000.000,23756000.000,25781000.000,28746000.000,25165000.000,36261000.000
DebtCurrent,51508000.000,50370000.000,,129646000.000,126365000.000,50000000.000,,51630000.000,51698000.000,50000000.000,50000000.000,-50507000.000,-40000000.000,20000000.000,-20000000.000,20000000.000,20000000.000,20407000.000,20000000.000,20000000.000,20890000.000,21458000.000,20000000.000,20000000.000,20000000.000
DeferredIncomeTaxLiabilitiesNet,,,,,,,,,,,,,,,,,,,54782000.000,,,,63231000.000,,
DeferredRevenueCurrent,23857000.000,24902000.000,24499000.000,19891000.000,23211000.000,24944000.000,24920000.000,28355000.000,40149000.000,18108000.000,17508000.000,16233000.000,16910000.000,18377000.000,19895000.000,17703000.000,21444000.000,22219000.000,21498000.000,22260000.000,23016000.000,24190000.000,27212000.000,26868000.000,31090000.000
DeferredTaxAssetsCapitalLossCarryforwards,,,240000.000,,,,240000.000,,,,240000.000,,,,0.000,,,,,,,,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,,,,,-14576000.000,,,,-14338000.000,,,,,,,,,,
DeferredTaxAssetsGross,,,40272000.000,,,,44485000.000,,,,39709000.000,,,,35316000.000,,,,36143000.000,,,,42516000.000,,
DeferredTaxAssetsInventory,,,6029000.000,,,,7819000.000,,,,6825000.000,,,,7710000.000,,,,6336000.000,,,,7553000.000,,
DeferredTaxAssetsLiabilitiesNet,,,-64683000.000,,,,-66362000.000,,,,,,,,,,,,,,,,,,
DeferredTaxAssetsNetCurrent,16232000.000,18632000.000,20630000.000,20558000.000,20562000.000,21643000.000,22313000.000,22577000.000,22706000.000,16106000.000,23349000.000,23684000.000,16447000.000,19473000.000,19946000.000,19217000.000,19097000.000,16351000.000,15558000.000,15626000.000,15618000.000,16657000.000,0.000,,
