,2011-10-01,2011-12-31,2012-03-31
AmortizationOfDebtDiscountPremium,470000.000,82000.000,
AmortizationOfFinancingCosts,115000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,3875000.000,,
CostOfRevenue,19144000.000,20648000.000,20162000.000
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,52000.000,,
DeferredIncomeTaxExpenseBenefit,3008000.000,,
DepreciationAndAmortization,1764000.000,,
EarningsPerShareBasic,0.440,0.170,0.080
EarningsPerShareDiluted,0.430,0.160,0.080
EffectOfExchangeRateOnCashAndCashEquivalents,-222000.000,,
GainLossOnSaleOfPropertyPlantEquipment,2000.000,,
GrossProfit,29882000.000,30489000.000,28650000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,10519000.000,3911000.000,1664000.000
IncomeTaxExpenseBenefit,3230000.000,1106000.000,359000.000
IncomeTaxesPaidNet,267000.000,,
IncreaseDecreaseInAccountsReceivable,941000.000,,
IncreaseDecreaseInInventories,-1179000.000,,
IncreaseDecreaseInOtherOperatingAssets,377000.000,,
InterestExpense,465000.000,295000.000,208000.000
InterestIncomeDomesticDeposits,24000.000,21000.000,3000.000
InterestPaid,24000.000,,
NetCashProvidedByUsedInFinancingActivities,-397000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-397000.000,,
NetCashProvidedByUsedInInvestingActivities,-2299000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-2299000.000,,
NetCashProvidedByUsedInOperatingActivities,6793000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,6793000.000,,
NetIncomeLoss,7289000.000,2805000.000,1305000.000
NonoperatingIncomeExpense,-1235000.000,-513000.000,-212000.000
OperatingExpenses,18128000.000,26065000.000,26774000.000
OperatingIncomeLoss,11754000.000,4424000.000,1876000.000
OtherNonoperatingIncomeExpense,-171000.000,-157000.000,-7000.000
PaymentsOfDebtIssuanceCosts,387000.000,,
PaymentsToAcquireBusinessesNetOfCashAcquired,650000.000,,
PaymentsToAcquirePropertyPlantAndEquipment,1649000.000,,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlansIncludingStockOptions,54000.000,,
ProceedsFromLinesOfCredit,4324000.000,,
RepaymentsOfLinesOfCredit,4324000.000,,
RepaymentsOfLongTermCapitalLeaseObligations,64000.000,,
ResearchAndDevelopmentExpense,8952000.000,9960000.000,10313000.000
Revenues,49026000.000,51137000.000,48812000.000
SalesRevenueGoodsNet,45905000.000,47621000.000,45141000.000
SalesRevenueNet,49026000.000,51137000.000,48812000.000
SalesRevenueServicesNet,3121000.000,3516000.000,3671000.000
SellingGeneralAndAdministrativeExpense,9176000.000,16105000.000,16461000.000
ShareBasedCompensation,-5067000.000,,
StockIssued1,500000.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,16965000.000,17036000.000,17209000.000
WeightedAverageNumberOfSharesOutstandingBasic,16460000.000,16564000.000,16661000.000
WriteOffOfDeferredDebtIssuanceCost,153000.000,,
