,2011-09-25,2012-03-25,2012-09-30,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28
AllocatedShareBasedCompensationExpense,,6447000.000,8761000.000,8624000.000,7671000.000,7028000.000,,,,,
AllocatedShareBasedCompensationExpenseNetOfTax,,6447000.000,8761000.000,8624000.000,7671000.000,7028000.000,7364000.000,8481000.000,7121000.000,9476000.000,15188000.000
AmortizationOfIntangibleAssets,,,6813000.000,6813000.000,6813000.000,9514000.000,8886000.000,9155000.000,8939000.000,8940000.000,8940000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,2300000.000,6704000.000,4615000.000,5782000.000,8437000.000,,17895000.000,18080000.000,18660000.000,
AssetImpairmentCharges,,2070000.000,,,,,,,,,
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,,,1200000.000,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,-0.410,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,-0.410,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,-24106000.000,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,314701000.000,,,,,
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,,,,8205000.000,,,,,
BusinessCombinationConsiderationTransferred1,,,,,148000000.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,2175000.000,,-445000.000,,,,-23596000.000,,,
CashFlowHedgeGainLossReclassifiedToEarningsNet,,,538000.000,-1753000.000,,,,,,,
ComprehensiveIncomeNetOfTax,,-13298000.000,4344000.000,-10700000.000,-2646000.000,-40291000.000,-27180000.000,,,,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,-503000.000,,,,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,-13801000.000,4344000.000,-10700000.000,-2646000.000,-40291000.000,-27180000.000,-25531000.000,-12475000.000,-4810000.000,-25487000.000
CostOfGoodsAndServicesSold,,159560000.000,161281000.000,143717000.000,137714000.000,217209000.000,220422000.000,221918000.000,221844000.000,215102000.000,210711000.000
CurrentForeignTaxExpenseBenefit,5000000.000,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,,-25000.000,,,,,,,
DepreciationAndAmortization,,25642000.000,,19910000.000,,,,26306000.000,,,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,538000.000,-2953000.000,,,,,,,
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,,,,0.000,,,,,,,
DerivativeInstrumentsGainRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTesting,,,,,2415000.000,,,,0.000,0.000,
EarningsPerShareBasic,,-0.220,0.090,-0.250,-0.060,-0.630,-0.400,-0.380,-0.200,-0.180,-0.390
EarningsPerShareBasicAndDiluted,,,,,,,,-0.380,-0.200,-0.180,
EarningsPerShareDiluted,,-0.220,0.080,-0.250,-0.060,-0.630,-0.400,-0.380,-0.200,-0.180,-0.390
EffectOfExchangeRateOnCashAndCashEquivalents,,-197000.000,,286000.000,,,,360000.000,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,,,,0.000,0.000,0.000,0.000
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,,,0.000,0.000,0.000,0.000,,,,
FiniteLivedIntangibleAssetsAmortizationExpense,,6700000.000,,,,,,,,,
FiniteLivedIntangibleAssetsFutureAmortizationExpense,,170507000.000,,,,,,,,,
FutureAmortizationExpenseAfterYearFive,,39647000.000,,,,,,,,,
FutureAmortizationExpenseYearFive,,27526000.000,,,,,,,,,
FutureAmortizationExpenseYearFour,,27242000.000,,,,,,,,,
FutureAmortizationExpenseYearOne,,21608000.000,,,,,,,,,
FutureAmortizationExpenseYearThree,,27242000.000,,,,,,,,,
FutureAmortizationExpenseYearTwo,,27242000.000,,,,,,,,,
GainLossOnDispositionOfAssets,,,,,,,,34000.000,,,
GainLossOnInterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstruments,100000.000,,,,,,,,,,
GainLossOnSaleOfDebtInvestments,,1059000.000,,,,,,,,,
GainLossOnSaleOfInvestments,,,,,,,,449000.000,,,
GainLossOnSaleOfPropertyPlantEquipment,,163000.000,,592000.000,,,,,,,
GeneralAndAdministrativeExpense,,32640000.000,35228000.000,28483000.000,34414000.000,54544000.000,60824000.000,55631000.000,61081000.000,60457000.000,72177000.000
GoodwillTranslationAdjustments,,-166000.000,,,,,,,,,
GrossProfit,,,78466000.000,45855000.000,57356000.000,56169000.000,93248000.000,89832000.000,92822000.000,100828000.000,98798000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,-10177000.000,7897000.000,-12047000.000,-4866000.000,-38548000.000,-20397000.000,-20048000.000,-8159000.000,-8405000.000,-23699000.000
IncomeTaxExpenseBenefit,8600000.000,3445000.000,2757000.000,2388000.000,-1635000.000,-1644000.000,3301000.000,2447000.000,3815000.000,2441000.000,1020000.000
IncreaseDecreaseInOperatingCapital,,,,,,,,-6480000.000,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,681000.000,,,,,,,,
InterestExpense,,7681000.000,7339000.000,7604000.000,7378000.000,7351000.000,7459000.000,6087000.000,6139000.000,5988000.000,5982000.000
LiabilitiesAssumed1,,,,7168000.000,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,-12631000.000,,-1307000.000,,,,-32070000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-12631000.000,,-1307000.000,,,,-32070000.000,,,
NetCashProvidedByUsedInInvestingActivities,,70000.000,,-6419000.000,,,,-11265000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,70000.000,,-6419000.000,,,,-11265000.000,,,
NetCashProvidedByUsedInOperatingActivities,,14933000.000,,6995000.000,,,,19379000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,14933000.000,,6995000.000,,,,19379000.000,,,
NetIncomeLoss,,-13119000.000,5140000.000,-14435000.000,-3231000.000,-36904000.000,-23698000.000,,,,
NetIncomeLossAttributableToNoncontrollingInterest,,-503000.000,,,,,,,,,
NonoperatingIncomeExpense,,1505000.000,1267000.000,962000.000,3118000.000,3578000.000,-3252000.000,-4600000.000,5941000.000,453000.000,360000.000
OperatingIncomeLoss,,-4001000.000,13969000.000,-5405000.000,-606000.000,-42980000.000,-9431000.000,-9361000.000,-7961000.000,-2870000.000,-18077000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,-179000.000,305000.000,-1055000.000,-482000.000,117000.000,70000.000,296000.000,74000.000,-23000.000,7000.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,-4418000.000,,,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,-1101000.000,5990000.000,1067000.000,-3504000.000,-3552000.000,-3332000.000,-575000.000,6059000.000,-724000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,-1055000.000,,,,,,,
OtherComprehensiveIncomeLossNetOfTax,,,-796000.000,3735000.000,585000.000,-3387000.000,-3482000.000,-3036000.000,-501000.000,6036000.000,-768000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,,,,,2835000.000,3113000.000,,-1382000.000,-1601000.000,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,,,6688000.000,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,-1639000.000,7743000.000,6317000.000,-391000.000,2045000.000,-4714000.000,-2176000.000,2716000.000,-3449000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,,-1200000.000,,,,,,,
PaymentsForHedgeFinancingActivities,,268000.000,,268000.000,,,,,,,
PaymentsForProceedsFromInvestments,,,,,,,,-449000.000,,,
PaymentsOfDebtIssuanceCosts,,,,114000.000,,,,,,,
PaymentsToAcquireMarketableSecurities,,34383000.000,,24024000.000,,,,9876000.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,,9229000.000,,12883000.000,,,,10316000.000,,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,,38396000.000,,28346000.000,,,,,,,
ProceedsFromSaleMaturityAndCollectionsOfInvestments,,1059000.000,,1530000.000,,,,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,4227000.000,,612000.000,,,,96000.000,,,
ProceedsFromStockOptionsExercised,,1269000.000,,620000.000,,,,5341000.000,,,
ProductWarrantyAccrualPayments,-307000.000,-187000.000,-1205000.000,806000.000,779000.000,827000.000,662000.000,207000.000,242000.000,1076000.000,548000.000
ProductWarrantyAccrualPreexistingIncreaseDecrease,-45000.000,-73000.000,-89000.000,-36000.000,24000.000,106000.000,161000.000,63000.000,-527000.000,280000.000,-479000.000
ProductWarrantyAccrualWarrantiesIssued,354000.000,1517000.000,404000.000,296000.000,304000.000,760000.000,1390000.000,567000.000,804000.000,519000.000,836000.000
ProfitLoss,,-13622000.000,5140000.000,-14435000.000,-3231000.000,-36904000.000,-23698000.000,-22495000.000,-11974000.000,-10846000.000,-24719000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,,,,1382000.000,,,
RepaymentsOfLongTermDebtAndCapitalSecurities,,13632000.000,,1545000.000,,,,,,,
ResearchAndDevelopmentExpense,,26041000.000,27407000.000,22777000.000,23548000.000,38341000.000,42102000.000,43562000.000,39702000.000,43241000.000,44698000.000
RestructuringCharges,,4518000.000,1862000.000,,,,,,,,
Revenues,,218758000.000,239747000.000,189572000.000,195070000.000,273378000.000,313670000.000,311750000.000,314666000.000,315930000.000,309509000.000
SaleLeasebackTransactionNetProceeds,,,,,,,,58908000.000,,,
SalesRevenueNet,,218758000.000,239747000.000,189572000.000,195070000.000,273378000.000,313670000.000,311750000.000,314666000.000,315930000.000,309509000.000
ShareBasedCompensation,,6447000.000,,8624000.000,,,,8481000.000,,,
