,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,25202000.000
AccountsReceivableNet,8453000.000,9221000.000,2792000.000,2656000.000,1906000.000,1140000.000,340000.000,443000.000
AccruedLiabilitiesCurrentAndNoncurrent,41986000.000,44337000.000,37513000.000,39038000.000,33437000.000,27056000.000,25675000.000,
AccumulatedAmortizationDeferredFinanceCosts,36309000.000,36373000.000,1675000.000,1739000.000,1803000.000,0.000,0.000,0.000
AccumulatedAmortizationOfOtherDeferredCosts,3704000.000,3838000.000,767000.000,793000.000,820000.000,0.000,0.000,0.000
AdditionalPaidInCapital,10195000.000,10195000.000,9979000.000,9979000.000,9979000.000,9979000.000,9979000.000,9979000.000
AllowanceForDoubtfulAccountsReceivable,252000.000,,,,53000.000,,,
Assets,1470450000.000,1469509000.000,268038000.000,268613000.000,265020000.000,35565000.000,42474000.000,54980000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,0.000,0.000,0.000
BelowMarketLeaseAmortizationIncomeNextTwelveMonths,262000.000,,,,,,,
BelowMarketLeaseAmortizationIncomeYearFive,262000.000,,,,,,,
BelowMarketLeaseAmortizationIncomeYearFour,262000.000,,,,,,,
BelowMarketLeaseAmortizationIncomeYearThree,262000.000,,,,,,,
BelowMarketLeaseAmortizationIncomeYearTwo,262000.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,12404000.000,20947000.000,10361000.000,12742000.000,12444000.000,28861000.000,38433000.000,50797000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000
CommonStockSharesOutstanding,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000
CommonStockValue,0.000,,,,0.000,0.000,,
DebtInstrumentCarryingAmount,1164252000.000,1163165000.000,206837000.000,205760000.000,204647000.000,,,
DebtInstrumentCollateralAmount,1392097000.000,,,,240830000.000,,,
DeferredFinanceCostsNet,614000.000,550000.000,486000.000,422000.000,359000.000,,,
DeferredIncomeTaxLiabilities,2938000.000,,,,2130000.000,,,
