,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,21030000.000,18152000.000,2582000.000,3465000.000,,15533000.000,21508000.000,65795000.000,28870000.000,35683000.000,39479000.000,42269000.000,33064000.000,21891000.000,22830000.000,22252000.000,27428000.000,28805000.000,30176000.000,52860000.000,65190000.000,47888000.000
AccountsReceivableNet,,,,,,,10204000.000,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,7510000.000,7598000.000,5606000.000,1768000.000,,20524000.000,,93625000.000,122913000.000,96981000.000,97579000.000,138574000.000,112968000.000,64780000.000,68879000.000,79427000.000,68342000.000,57876000.000,62788000.000,81989000.000,102384000.000,96214000.000
AccruedLiabilitiesCurrent,8281000.000,12662000.000,149000.000,706000.000,,,,,31956000.000,,,,50152000.000,36539000.000,40883000.000,58502000.000,69023000.000,63236000.000,53389000.000,70887000.000,72154000.000,54597000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,247438000.000,469762000.000,475609000.000,480881000.000,,621000.000,1110000.000,1728000.000,3968000.000,6017000.000,8373000.000,11113000.000,11510000.000,14109000.000,17905000.000,21031000.000,26845000.000,30595000.000,34474000.000,41741000.000,49727000.000,57557000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,-1000.000,-446000.000,-134592000.000,-122868000.000,-446000.000,0.000,,,,2196000.000,2196000.000
AdditionalPaidInCapital,,,,,,110152000.000,110284000.000,309666000.000,315975000.000,316602000.000,317583000.000,421343000.000,427287000.000,428732000.000,430011000.000,438716000.000,515165000.000,517165000.000,531951000.000,586124000.000,587057000.000,589462000.000
AdditionalPaidInCapitalCommonStock,1640295000.000,1640591000.000,1641390000.000,1642407000.000,,,,,,,,,,,,,,,,,,
AdvancesOnInventoryPurchases,,,,,,,,,,,,,,,,,,,,,,7793000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,0.000,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,100000.000,175000.000,254000.000,254000.000,,,,0.000,,,,,,,,,,,,,,
AssetRetirementObligation,,,,,3799000.000,,540000.000,,3172000.000,,,,2580000.000,,,,8909000.000,,,,9042000.000,
AssetRetirementObligationCurrent,,,,,292000.000,,,,,,,,,,,,,,,,,
AssetRetirementObligationsNoncurrent,3299000.000,3354000.000,3507000.000,3512000.000,,524000.000,,,,,,,,,,,,,,,,
Assets,975845000.000,554271000.000,387897000.000,374527000.000,189582000.000,189142000.000,230408000.000,828114000.000,827085000.000,810235000.000,861291000.000,917816000.000,741007000.000,687589000.000,864244000.000,849299000.000,892261000.000,765784000.000,937221000.000,1144510000.000,1145433000.000,1203702000.000
