,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndNotesReceivableNet,,,,,,,,,,,,,,,,,,,,4807000.000,5122000.000,4031000.000,6436000.000
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,69715000.000,41050000.000,53347000.000,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,1560000.000,2370000.000,2874000.000,3394000.000,7073000.000,7616000.000,10476000.000,107903000.000,55050000.000,69715000.000,41050000.000,53347000.000,45424000.000,41407000.000,35670000.000,37382000.000,40443000.000,38657000.000,24272000.000,23610000.000,19129000.000,30876000.000,25613000.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,100000.000,,,,100000.000,,,,200000.000,,,,600000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,164000.000,608000.000,1058000.000,1474000.000,1877000.000,2246000.000,2595000.000,2932000.000,5017000.000,,,,,
AdditionalPaidInCapital,199185000.000,199038000.000,457255000.000,778896000.000,778804000.000,772008000.000,1355687000.000,1293824000.000,1231797000.000,1201826000.000,1197656000.000,1197692000.000,1198324000.000,1198560000.000,1198932000.000,1199329000.000,1181634000.000,1146797000.000,1122026000.000,1122425000.000,1122459000.000,1122493000.000,1122527000.000
Assets,1870546000.000,2170322000.000,4304289000.000,7028600000.000,7546299000.000,7696140000.000,9363347000.000,11714497000.000,10809865000.000,8397865000.000,7323933000.000,6962129000.000,7083927000.000,7031252000.000,6925911000.000,6220902000.000,6257997000.000,5482402000.000,4910143000.000,5193233000.000,4908813000.000,4797155000.000,5619182000.000
AvailableForSaleSecuritiesPledgedAsCollateral,1281495000.000,1535388000.000,3652873000.000,5121987000.000,5121987000.000,,,,,,,,,,,,,,,,,,
BuildingsAndImprovementsGross,,,,,,,,,,,,,,,,,,,,59931000.000,59492000.000,81780000.000,105915000.000
CashAndCashEquivalentsAtCarryingValue,61396000.000,57428000.000,79161000.000,153969000.000,156269000.000,157314000.000,311252000.000,316975000.000,204129000.000,206398000.000,190599000.000,200015000.000,204938000.000,203431000.000,184299000.000,176132000.000,170745000.000,169319000.000,130750000.000,109149000.000,122872000.000,123640000.000,130084000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,,,,,,511000.000,511000.000,511000.000,,,,,,,,,,
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,,,,,,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,10006000.000,10006000.000,22012000.000,36262000.000,36262000.000,23000000.000,23000000.000,23000000.000,23000000.000,23000000.000,51142000.000,51142000.000,51142000.000,51165000.000,51165000.000,51192000.000,50010000.000,47626000.000,45759000.000,45798000.000,45798000.000,45798000.000,45798000.000
CommonStockSharesOutstanding,10006000.000,10006000.000,22012000.000,36262000.000,36262000.000,,,,,,51142000.000,51142000.000,51142000.000,51165000.000,51165000.000,51192000.000,50010000.000,47626000.000,45759000.000,45798000.000,45798000.000,45798000.000,45798000.000
CommonStockValue,100000.000,100000.000,220000.000,363000.000,363000.000,360000.000,590000.000,561000.000,529000.000,514000.000,511000.000,511000.000,511000.000,512000.000,512000.000,512000.000,500000.000,476000.000,458000.000,458000.000,458000.000,458000.000,458000.000
CustomerAdvancesAndDeposits,,,,,,,,,,-33358000.000,-22947000.000,-19602000.000,-16138000.000,,,,,,,,,,
DebtWeightedAverageInterestRate,,,,,,,,,,83.000,,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,,,,,,,,,,,,,,,,,50300000.000,
DeferredTaxAssetsNet,,,,,,,,,,21000000.000,,,,31600000.000,,,,38600000.000,,,,,
DerivativeAssets,1515000.000,1845000.000,6178000.000,4848000.000,15030000.000,23043000.000,52149000.000,237514000.000,154510000.000,108221000.000,41129000.000,35524000.000,32948000.000,28574000.000,14039000.000,13530000.000,14519000.000,8151000.000,5073000.000,9624000.000,6583000.000,29048000.000,15995000.000
