,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableTradeCurrent,9063000.000,7144000.000,11526000.000,13140000.000,12397000.000,11906000.000,14276000.000,12201000.000,10315000.000,9338000.000,12395000.000,13236000.000,21799000.000,20648000.000,24352000.000,20041000.000,19091000.000,18780000.000,14708000.000,23313000.000,18163000.000,16165000.000,32514000.000,21543000.000
AccountsReceivableNetCurrent,38527000.000,36415000.000,34433000.000,37977000.000,36847000.000,36931000.000,41999000.000,45678000.000,39679000.000,40510000.000,39386000.000,43812000.000,74459000.000,72607000.000,71982000.000,64088000.000,63498000.000,64220000.000,60485000.000,69365000.000,67072000.000,68841000.000,83252000.000,79171000.000
AccruedIncomeTaxesCurrent,163000.000,579000.000,,638000.000,2587000.000,2081000.000,,123000.000,460000.000,,,225000.000,1418000.000,,2168000.000,1789000.000,0.000,0.000,2728000.000,0.000,0.000,0.000,0.000,4505000.000
AccruedLiabilitiesCurrent,13268000.000,12838000.000,8395000.000,9334000.000,11568000.000,11218000.000,11820000.000,11977000.000,11460000.000,12177000.000,10732000.000,12605000.000,18122000.000,17951000.000,15614000.000,16555000.000,14863000.000,17049000.000,12829000.000,15523000.000,16082000.000,17324000.000,14758000.000,19555000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,42585000.000,44074000.000,45105000.000,46578000.000,48104000.000,49614000.000,51285000.000,53065000.000,54771000.000,56404000.000,58796000.000,61558000.000,63711000.000,63480000.000,66204000.000,69413000.000,70990000.000,74709000.000,78424000.000,75936000.000,79387000.000,83408000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,266000.000,-411000.000,-938000.000,-563000.000,-1359000.000,-1037000.000,-759000.000,-1271000.000,-1026000.000,-276000.000,198000.000,178000.000,0.000,-1742000.000,-2651000.000,-5334000.000,-4787000.000,-4414000.000,-5114000.000,-3863000.000,-4996000.000,-4685000.000,-6849000.000,-6298000.000
AdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,,125926000.000,128809000.000,134745000.000,,142867000.000
AdditionalPaidInCapitalCommonStock,44257000.000,45665000.000,49933000.000,51724000.000,53275000.000,55178000.000,57198000.000,61822000.000,67349000.000,72417000.000,77517000.000,81479000.000,83934000.000,90901000.000,97289000.000,104113000.000,115619000.000,120571000.000,122594000.000,,,,137676000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,,,58000.000,,,,115000.000,,,,115000.000,115000.000,183000.000,289000.000,288000.000,265000.000,186000.000,230000.000,235000.000,285000.000,384000.000,390000.000,489000.000,547000.000
Assets,249962000.000,260002000.000,271717000.000,278121000.000,292311000.000,303656000.000,312545000.000,323063000.000,339450000.000,358405000.000,376872000.000,382450000.000,892924000.000,848800000.000,861271000.000,854842000.000,868980000.000,882594000.000,881223000.000,970226000.000,954292000.000,946832000.000,948626000.000,941385000.000
AssetsCurrent,151460000.000,162886000.000,175740000.000,182846000.000,198259000.000,207452000.000,211909000.000,221936000.000,238801000.000,258462000.000,277774000.000,284882000.000,199271000.000,163795000.000,181302000.000,179127000.000,193477000.000,204130000.000,198829000.000,177458000.000,169005000.000,172785000.000,188442000.000,186956000.000
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,
BusinessCombinationIndemnificationAssetsAmountAsOfAcquisitionDate,,,,,,,,,,,,,1650000.000,1650000.000,,1976000.000,1976000.000,1933000.000,,2300000.000,2300000.000,2520000.000,,2500000.000
