,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-12-31,2013-03-31,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2016-03-31,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,50558.000,,,,,,,,,,206000.000,,,,200000.000,,256000.000,,
AdvertisingExpense,87068.000,80150.000,89403.000,84033.000,84452.000,82899.000,101282.000,135757.000,,,131000.000,275000.000,232000.000,266000.000,254000.000,173000.000,239000.000,242000.000,277000.000
AmortizationOfIntangibleAssets,104283.000,104283.000,104283.000,104282.000,104283.000,104283.000,104283.000,175915.000,186322.000,207137.000,292000.000,323000.000,323000.000,315000.000,310000.000,228000.000,228000.000,228000.000,228000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,,109481.000,,,,3000.000,3000.000,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,-334212.000,,,-398614.000,-1095048.000,-153829.000,929799.000,1141189.000,195000.000,1041000.000,465000.000,-2213000.000,,,,-3401000.000,571000.000
AvailableforsaleSecuritiesGrossUnrealizedGainLoss1,,,,,,,,,,,,,,,391000.000,545000.000,-230000.000,,
BankOwnedLifeInsuranceIncome,71553.000,71398.000,71179.000,128901.000,128717.000,125778.000,128911.000,129670.000,,,143000.000,144000.000,140000.000,142000.000,145000.000,143000.000,211000.000,210000.000,503000.000
BankingFeesAndCommissions,50303.000,49005.000,22593.000,78359.000,73019.000,77853.000,75773.000,152093.000,,,134000.000,112000.000,191000.000,283000.000,170000.000,189000.000,238000.000,319000.000,279000.000
CashAcquiredFromAcquisition,,,,,,,,,,,3221000.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,20945748.000,,,,,,-2299602.000,,,,6079000.000,,,,1756000.000,,-1074000.000,,
CashPaidForCapitalizedInterest,635000.000,,,,,,,,,,,,,,,,,,
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYieldAccretion,,,,,,,,-74826.000,-31850.000,,-60000.000,-86000.000,-78000.000,,,,,,
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYieldAdditions,,,,,,,,,,,4000.000,,,,,,,,
CertainLoansAcquiredInTransferAccountedForAsDebtSecuritiesAccretableYieldReclassificationsToNonaccretableDifference,,,,,,,,774.000,427.000,,,304000.000,159000.000,,,,,,
CommonStockDividendsPerShareCashPaid,,0.120,0.120,,0.150,0.150,0.160,0.160,,,0.170,0.170,0.085,-0.085,0.090,0.090,0.100,0.100,0.100
ComprehensiveIncomeNetOfTax,,,1965468.000,,2481469.000,2224534.000,1873714.000,2353379.000,3013106.000,3607846.000,3417000.000,4072000.000,3698000.000,2754000.000,3879000.000,3632000.000,3545000.000,2040000.000,4365000.000
