,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
AllocatedShareBasedCompensationExpenseNetOfTax,1261000.000,72000.000,1020000.000,1132000.000,1124000.000,1554000.000,1621000.000
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,,100000.000,,,,
BusinessCombinationAcquisitionRelatedCosts,,4521000.000,7318000.000,1375000.000,0.000,0.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,24267000.000,,,,-9162000.000
CommonStockDividendsPerShareDeclared,0.125,0.125,0.125,0.125,0.125,,0.125
ComprehensiveIncomeNetOfTax,17826000.000,8586000.000,22763000.000,2080000.000,43509000.000,18422000.000,595000.000
CostOfGoodsAndServicesSold,169395000.000,177824000.000,211997000.000,229111000.000,261085000.000,269260000.000,245662000.000
DeferredIncomeTaxExpenseBenefit,,,,,,,-849000.000
DeferredIncomeTaxesAndTaxCredits,,,-575000.000,,,,
DefinedBenefitPlanUltimateHealthCareCostTrendRate,,,0.092,,,,0.092
DefinedContributionPlanCostRecognized,1100000.000,1200000.000,3300000.000,2400000.000,2900000.000,2700000.000,3200000.000
Depreciation,5200000.000,5500000.000,7200000.000,6700000.000,6800000.000,7800000.000,7800000.000
DepreciationDepletionAndAmortization,,,10294000.000,,,,11598000.000
EarningsPerShareBasic,,,0.350,0.570,0.780,0.780,0.570
EarningsPerShareDiluted,,,0.340,0.570,0.780,0.760,0.560
EffectOfExchangeRateOnCashAndCashEquivalents,,,592000.000,,,,-844000.000
EffectOfLIFOInventoryLiquidationOnIncome,,,-1000000.000,,,,-900000.000
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,-740000.000,-43000.000,599000.000,665000.000,660000.000,912000.000,952000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,731000.000,,,,167000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,731000.000,,,,167000.000
FiniteLivedIntangibleAssetsAmortizationExpense,500000.000,500000.000,3100000.000,4000000.000,3800000.000,3900000.000,3800000.000
FiniteLivedIntangibleAssetsWeightedAverageUsefulLife,,,8.000,,,,7.600
FutureAmortizationExpenseAfterYearFive,,,29949000.000,,,,15587000.000
FutureAmortizationExpenseRemainderOfFiscalYear,,,11800000.000,,,,11200000.000
FutureAmortizationExpenseYearFive,,,14155000.000,,,,13798000.000
FutureAmortizationExpenseYearFour,,,14510000.000,,,,13807000.000
FutureAmortizationExpenseYearOne,,,15288000.000,,,,14329000.000
FutureAmortizationExpenseYearThree,,,14603000.000,,,,14167000.000
FutureAmortizationExpenseYearTwo,,,14640000.000,,,,14262000.000
GainLossOnSaleOfPropertyPlantEquipment,,,167000.000,,,,787000.000
GoodwillAcquiredDuringPeriod,,,98297000.000,,,,
GoodwillPurchaseAccountingAdjustments,,,,,,,26000.000
GoodwillTranslationAdjustments,,,5091000.000,,,,10915000.000
GrossProfit,57365000.000,53890000.000,67539000.000,76533000.000,79260000.000,86415000.000,72317000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,20226000.000,30451000.000,38957000.000,36321000.000,28967000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,28829000.000,23815000.000,20226000.000,30451000.000,38957000.000,36321000.000,28967000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,18451000.000,14425000.000,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,0.610,0.470,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,0.600,0.470,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,0.000,0.000,,,,,
IncomeTaxExpenseBenefit,10378000.000,9390000.000,9332000.000,11138000.000,12661000.000,10967000.000,9849000.000
IncomeTaxesPaid,,,,19300000.000,7000000.000,,1500000.000
IncreaseDecreaseInAccountsPayable,,,23451000.000,,,,-4423000.000
IncreaseDecreaseInAccountsReceivable,,,4384000.000,,,,579000.000
IncreaseDecreaseInAccruedLiabilities,,,-1452000.000,,,,193000.000
IncreaseDecreaseInIncomeTaxesReceivable,,,-70000.000,,,,-13000.000
IncreaseDecreaseInInventories,,,20718000.000,,,,25042000.000
IncreaseDecreaseInOtherOperatingAssets,,,8328000.000,,,,2607000.000
InterestExpense,63000.000,229000.000,3339000.000,3125000.000,2973000.000,2999000.000,2898000.000
InvestmentIncomeInterest,33000.000,28000.000,31000.000,14000.000,158000.000,218000.000,190000.000
LegalFees,,,,340000.000,0.000,,
LineOfCreditFacilityIncreaseAdditionalBorrowings,,,175000000.000,,,,175000000.000
LineOfCreditFacilityPeriodicPaymentInterest,,,3300000.000,2800000.000,2700000.000,1400000.000,2100000.000
NetCashProvidedByUsedInFinancingActivities,,,180841000.000,,,,-9489000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,180841000.000,,,,-9489000.000
NetCashProvidedByUsedInInvestingActivities,,,-172320000.000,,,,-4680000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-172320000.000,,,,-4680000.000
NetCashProvidedByUsedInOperatingActivities,,,15154000.000,,,,5851000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,15154000.000,,,,5851000.000
NetIncomeLoss,18451000.000,14425000.000,10894000.000,19313000.000,26296000.000,25354000.000,19118000.000
NonoperatingIncomeExpense,,,-3768000.000,-3404000.000,-3328000.000,-3597000.000,-939000.000
OperatingIncomeLoss,29017000.000,23965000.000,23994000.000,33855000.000,42285000.000,39918000.000,29906000.000
OtherComprehensiveIncomeDefinedBenefitPlansTax,,,,,,,-959000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPeriodIncreaseDecrease,989000.000,-6578000.000,10352000.000,-12010000.000,15692000.000,-1380000.000,-20156000.000
OtherComprehensiveIncomeLossBeforeTaxPeriodIncreaseDecrease,-1573000.000,-5406000.000,11869000.000,-17233000.000,17213000.000,-6932000.000,-18523000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-625000.000,-5839000.000,11869000.000,,,,-18523000.000
OtherComprehensiveIncomeLossTax,948000.000,-433000.000,,,,,
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostBeforeTax,,,,,,,2592000.000
OtherNonoperatingExpense,-158000.000,-51000.000,,,,,
OtherNonoperatingIncomeExpense,-188000.000,-150000.000,-460000.000,-293000.000,-513000.000,-816000.000,1769000.000
PaymentsOfDividendsCommonStock,,,3831000.000,,,,4199000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,,147333000.000,,,,0.000
PaymentsToAcquirePropertyPlantAndEquipment,,,24433000.000,,,,5859000.000
PensionAndOtherPostretirementBenefitExpense,,,71000.000,,,,-34000.000
PensionExpense,,,4090000.000,,,,4806000.000
ProceedsFromIssuanceInitialPublicOffering,,,217565000.000,,,,0.000
ProceedsFromIssuanceOfLongTermDebt,,,0.000,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,182000.000,,,,1093000.000
ProceedsFromStockOptionsExercised,,,1533000.000,,,,1105000.000
PropertyPlantAndEquipmentDisposals,,,,,,,2900000.000
ProvisionForDoubtfulAccounts,,,20000.000,,,,1138000.000
RepaymentsOfNotesPayable,,,35157000.000,,,,6562000.000
Revenues,226760000.000,231714000.000,279536000.000,305644000.000,340345000.000,355675000.000,317979000.000
RevenuesFromTransactionsWithOtherOperatingSegmentsOfSameEntity,,-4698000.000,8690000.000,-2909000.000,-2093000.000,-18364000.000,-2803000.000
SalesRevenueNet,226760000.000,231714000.000,279536000.000,305644000.000,340345000.000,355675000.000,317979000.000
SegmentReportingInformationRevenue,,236412000.000,288226000.000,308553000.000,342438000.000,356659000.000,320782000.000
SellingGeneralAndAdministrativeExpense,28348000.000,25404000.000,36227000.000,40963000.000,36975000.000,43460000.000,42411000.000
ShareBasedCompensation,2001000.000,115000.000,1619000.000,1797000.000,1784000.000,2466000.000,2573000.000
StockIssuedDuringPeriodSharesNewIssues,,,2875000.000,,,,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,,,1343000.000,,,,636000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,,4000.000,,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,447537.000,367159.000,412883.000,353242.000,292151.000,-711881.000,378059.000
WeightedAverageNumberOfDilutedSharesOutstanding,30910130.000,30832924.000,31812132.000,33878245.000,33836751.000,-66165410.000,33962987.000
WeightedAverageNumberOfSharesOutstandingBasic,30462593.000,30465765.000,31399249.000,33525003.000,33544600.000,-65453529.000,33584928.000
