,2012-12-31,2013-12-31,2014-12-31,2015-12-31
AdjustmentsToAdditionalPaidInCapitalOther,,,-267000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,1466000.000,5969000.000,7816000.000,7496000.000
AllowanceForDoubtfulAccountsReceivableChargeOffs,-692000.000,,,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,170000.000,1737000.000,566000.000
AmortizationOfFinancingCostsAndDiscounts,7931000.000,9026000.000,8347000.000,7885000.000
AmortizationOfIntangibleAssets,14766000.000,17072000.000,10513000.000,8945000.000
BusinessAcquisitionsProFormaNetIncomeLoss,-16432000.000,,,
BusinessAcquisitionsProFormaRevenue,863742000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,21581000.000,-14257000.000,23208000.000,-37135000.000
ComprehensiveIncomeNetOfTax,-4554000.000,-20958000.000,-60869000.000,-70752000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-2521000.000,-790000.000,1122000.000,2564000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-7075000.000,-21748000.000,-59747000.000,-68188000.000
CostOfGoodsSold,578934000.000,622306000.000,648515000.000,522514000.000
CurrentFederalTaxExpenseBenefit,-2338000.000,-194000.000,-5739000.000,373000.000
CurrentForeignTaxExpenseBenefit,10226000.000,10581000.000,2931000.000,4696000.000
CurrentIncomeTaxExpenseBenefit,8337000.000,10618000.000,-2355000.000,5368000.000
CurrentStateAndLocalTaxExpenseBenefit,449000.000,231000.000,453000.000,299000.000
DeferredFederalIncomeTaxExpenseBenefit,5147000.000,271000.000,7070000.000,-863000.000
DeferredForeignIncomeTaxExpenseBenefit,733000.000,114000.000,-20273000.000,-3975000.000
DeferredIncomeTaxExpenseBenefit,5540000.000,-77000.000,-13286000.000,-5246000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-340000.000,-462000.000,-83000.000,-408000.000
DefinedBenefitPlanBenefitsPaid,0.000,,,
DefinedBenefitPlanContributionsByEmployer,0.000,,,
DefinedBenefitPlanNetPeriodicBenefitCost,424000.000,,,
Depreciation,32727000.000,41462000.000,40045000.000,35327000.000
DepreciationDepletionAndAmortization,47493000.000,58534000.000,50558000.000,44272000.000
EffectOfExchangeRateOnCashAndCashEquivalents,3660000.000,925000.000,-3851000.000,-4959000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340,0.340,0.340
ForeignCurrencyTransactionGainLossBeforeTax,20170000.000,13584000.000,-36298000.000,-1939000.000
ForeignCurrencyTransactionGainLossRealized,0.000,,,
ForeignCurrencyTransactionGainLossUnrealized,-28085000.000,13764000.000,-51392000.000,-27848000.000
GainsLossesOnExtinguishmentOfDebt,-2358000.000,0.000,-617000.000,0.000
GeneralAndAdministrativeExpense,71267000.000,88598000.000,82361000.000,76937000.000
GoodwillAcquiredDuringPeriod,25355000.000,,,
GoodwillTranslationAdjustments,3251000.000,892000.000,-9404000.000,-7187000.000
GrossProfit,163755000.000,198749000.000,208245000.000,161439000.000
