,2011-02-28,2011-05-31,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsPayableCurrent,846365000.000,862651000.000,949250000.000,898113000.000,892436000.000,808674000.000,903847000.000,890233000.000,883048000.000,922658000.000,961851000.000,982733000.000,936315000.000,957633000.000,1064228000.000,947270000.000,984539000.000,1040645000.000,1151464000.000,1094821000.000,1103343000.000,1133430000.000,1280821000.000,1163348000.000,1212800000.000,1291138000.000
AccountsReceivableNetCurrent,3072103000.000,3272697000.000,3236059000.000,3325556000.000,3355991000.000,3222310000.000,3080877000.000,3501506000.000,3518104000.000,3375047000.000,3333126000.000,3506187000.000,3588189000.000,3804826000.000,3859567000.000,3779792000.000,3688052000.000,3717048000.000,3840920000.000,4061037000.000,3986141000.000,4303642000.000,4072180000.000,4298605000.000,4452252000.000,4474415000.000
AccruedIncomeTaxesCurrent,182956000.000,292355000.000,238003000.000,201625000.000,238567000.000,315446000.000,253527000.000,379003000.000,186586000.000,283608000.000,266593000.000,356021000.000,294627000.000,404306000.000,355274000.000,434591000.000,270521000.000,348526000.000,516827000.000,291247000.000,304883000.000,378584000.000,362963000.000,606771000.000,665125000.000,914058000.000
AccruedIncomeTaxesNoncurrent,1407127000.000,1494395000.000,1619076000.000,1653847000.000,1437393000.000,1506518000.000,1597590000.000,1596698000.000,1141449000.000,1169842000.000,1224251000.000,1262262000.000,1296201000.000,1299129000.000,1303367000.000,1312787000.000,901771000.000,896075000.000,996077000.000,1055066000.000,871213000.000,927952000.000,850709000.000,664434000.000,516839000.000,525196000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1673610000.000,1762206000.000,1639965000.000,1590670000.000,1683964000.000,1656033000.000,1548256000.000,1637839000.000,1692729000.000,1699087000.000,1608211000.000,1708458000.000,1767443000.000,1835013000.000,1752965000.000,1751879000.000,1754052000.000,1769090000.000,1648968000.000,1683944000.000,1693320000.000,1784921000.000,1730025000.000,1752468000.000,1832022000.000,1915058000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,-984000.000,,,,6000.000,,,,0.000,0.000,0.000,0.000,0.000,,,,-1561000.000,-1561000.000,-1659000.000,-921000.000,-264000.000,0.000,0.000,0.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,29060000.000,34795000.000,32354000.000,-35442000.000,28029000.000,-57992000.000,-19402000.000,,,,-212941000.000,-139943000.000,-115624000.000,-22281000.000,-16209000.000,1339000.000,57720000.000,25799000.000,-33288000.000,-511000.000,-11486000.000,25224000.000,68011000.000,53508000.000,93500000.000,126396000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,313520000.000,,,,502742000.000,,,,-425404000.000,422383000.000,417436000.000,414380000.000,531143000.000,527301000.000,523014000.000,519858000.000,523619000.000,519518000.000,515973000.000,510416000.000,809504000.000,798072000.000,804969000.000,527205000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,147770000.000,,,,-156010000.000,,,,-414401000.000,-323388000.000,-333441000.000,-269751000.000,-324596000.000,-514747000.000,-667596000.000,-758209000.000,-853504000.000,-967883000.000,-992515000.000,-906493000.000,-919963000.000,-1110654000.000,-1027882000.000,-934714000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-239481000.000,-152812000.000,-134380000.000,-452483000.000,-282124000.000,-596554000.000,-678148000.000,-610398000.000,-688593000.000,-852152000.000,-1052746000.000,-885714000.000,-866501000.000,-706412000.000,-871948000.000,-1040709000.000,-1132890000.000,-1252268000.000,-1411972000.000,-1489473000.000,-1521633000.000,-1392606000.000,-1661720000.000,-1855218000.000,-1739351000.000,-1335523000.000
AdditionalPaidInCapital,319090000.000,395038000.000,525037000.000,722931000.000,1032438000.000,1172873000.000,1341576000.000,1559099000.000,2025018000.000,2153906000.000,2393936000.000,2653235000.000,2966125000.000,3108770000.000,3347392000.000,3634247000.000,4056087000.000,4206267000.000,4516810000.000,4856564000.000,5329852000.000,5537224000.000,2924729000.000,3154879000.000,3475589000.000,3682138000.000
Assets,13893673000.000,14903969000.000,15731510000.000,15290845000.000,15808096000.000,15535915000.000,16665415000.000,16408020000.000,16358730000.000,16523758000.000,16867049000.000,16515938000.000,16357209000.000,17002384000.000,17930452000.000,17630033000.000,16991565000.000,17308727000.000,18266058000.000,17993875000.000,18147778000.000,19191047000.000,20609004000.000,20443741000.000,20078773000.000,21135592000.000
AssetsCurrent,10279277000.000,11147260000.000,11471183000.000,10992719000.000,11554680000.000,11458026000.000,12587931000.000,12013526000.000,12016949000.000,12078919000.000,11844178000.000,11291459000.000,10633880000.000,11134693000.000,11904442000.000,11576245000.000,11007808000.000,11069521000.000,11579394000.000,10623048000.000,10678800000.000,11576011000.000,11976222000.000,11368406000.000,10764002000.000,11205735000.000
AssetsNoncurrent,3614396000.000,3756709000.000,4260327000.000,4298126000.000,4253416000.000,4077889000.000,4077484000.000,4394494000.000,4341781000.000,4444839000.000,5022871000.000,5224479000.000,5723329000.000,5867691000.000,6026010000.000,6053788000.000,5983757000.000,6239206000.000,6686664000.000,7370827000.000,7468978000.000,7615036000.000,8632782000.000,9075335000.000,9314771000.000,9929857000.000
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,306187000.000,160055000.000,162876000.000,173684000.000,174383000.000,209952000.000,297963000.000,369145000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,81735000.000,51466000.000,51000000.000,59487000.000,57732000.000,37440000.000,62400000.000,80877000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,254975000.000,119303000.000,116277000.000,118964000.000,123817000.000,164104000.000,228031000.000,271279000.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,4677544000.000,5256684000.000,5701078000.000,5091906000.000,5568746000.000,5628659000.000,6640526000.000,5678892000.000,5636086000.000,5938085000.000,5631885000.000,4527198000.000,3680274000.000,4048859000.000,4921305000.000,4472347000.000,4061400000.000,4026189000.000,4360766000.000,3073193000.000,3034659000.000,3497878000.000,4905609000.000,4077058000.000,3238862000.000,3382208000.000
DebtCurrent,422000.000,4621000.000,4419000.000,4762000.000,4653000.000,5381000.000,11000.000,13000.000,13000.000,0.000,0.000,0.000,167000.000,139000.000,330000.000,4000.000,191000.000,1000.000,1848000.000,1848000.000,1784000.000,2072000.000,2773000.000,2773000.000,2944000.000,2942000.000
DebtLongtermAndShorttermCombinedAmount,,,,,,,,,,,,,,,26733000.000,,,,27435000.000,,,,27230000.000,,,
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,,,,,,,,,,,,,,,,,,,567000000.000,,,,562000000.000,,,
DeferredCosts,,,,,,,,,,,,,,,,,,,655482000.000,662225000.000,679135000.000,725466000.000,733219000.000,725717000.000,737354000.000,756799000.000
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,,,,582077000.000,,,,841499000.000,,,
DeferredRevenueCurrent,2114235000.000,2162514000.000,2219270000.000,2112177000.000,2370869000.000,2156711000.000,2275052000.000,2127658000.000,2318238000.000,2253450000.000,2230615000.000,2140981000.000,2438786000.000,2308594000.000,2348034000.000,2170743000.000,2297747000.000,2142085000.000,2251617000.000,2089356000.000,2328485000.000,2349050000.000,2364728000.000,2079897000.000,2458524000.000,2550233000.000
DeferredRevenueNoncurrent,523780000.000,563365000.000,553440000.000,554413000.000,541137000.000,546596000.000,553764000.000,536073000.000,527895000.000,504628000.000,517397000.000,525665000.000,529086000.000,517221000.000,544831000.000,524861000.000,513300000.000,506409000.000,524455000.000,532684000.000,730127000.000,771973000.000,754812000.000,734465000.000,740919000.000,692621000.000
DeferredSetUpCostsNoncurrent,536532000.000,548941000.000,559794000.000,552893000.000,557641000.000,553517000.000,537943000.000,551191000.000,537479000.000,538361000.000,554747000.000,588897000.000,599925000.000,617447000.000,629905000.000,626711000.000,609587000.000,622026000.000,630420000.000,,,,709444000.000,,,
DeferredTaxAssetsDeferredIncome,,,96930000.000,,,,89420000.000,,,,97361000.000,,,,125022000.000,,,,112113000.000,,,,113890000.000,,,
DeferredTaxAssetsDerivativeInstruments,,,,,,,,,,,120229000.000,,,,7487000.000,,,,,,,,,,,
DeferredTaxAssetsGross,,,1763748000.000,,,,1971134000.000,,,,2249090000.000,,,,2632573000.000,,,,3809779000.000,,,,4050998000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,1207335000.000,,,,1367037000.000,,,,1614635000.000,,,,1661254000.000,,,,1998556000.000,,,,1966292000.000,,,
DeferredTaxAssetsNet,,,1517081000.000,,,,1750119000.000,,,,2044529000.000,,,,2258039000.000,,,,2580633000.000,,,,2807791000.000,,,
DeferredTaxAssetsNetCurrent,567826000.000,574521000.000,556160000.000,568649000.000,584149000.000,641011000.000,685732000.000,672455000.000,731346000.000,723656000.000,794917000.000,805194000.000,835845000.000,818747000.000,731820000.000,740383000.000,749227000.000,865472000.000,879320000.000,776211000.000,868631000.000,891390000.000,,,,
DeferredTaxAssetsNetNoncurrent,574413000.000,637909000.000,756079000.000,801447000.000,791365000.000,831355000.000,808765000.000,865175000.000,843740000.000,955421000.000,1018567000.000,1042505000.000,1051482000.000,1096287000.000,1152105000.000,1246589000.000,1177211000.000,1231676000.000,1274019000.000,1281091000.000,1255400000.000,1229695000.000,2077312000.000,2079881000.000,2030673000.000,2103664000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,181892000.000,,,,176649000.000,,,,197691000.000,,,,207407000.000,,,,119463000.000,,,,131018000.000,,,
DeferredTaxAssetsOther,,,54106000.000,,,,105790000.000,,,,99182000.000,,,,60008000.000,,,,157449000.000,,,,139105000.000,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,55182000.000,,,,46185000.000,,,,57789000.000,,,,97218000.000,,,,97015000.000,,,
DeferredTaxAssetsTaxCreditCarryforwards,,,165451000.000,,,,137904000.000,,,,94417000.000,,,,280442000.000,,,,1179988000.000,,,,1161084000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,379597000.000,,,,440768000.000,,,,498035000.000,,,,557445000.000,,,,558127000.000,,,,797707000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,229963000.000,,,,165216000.000,,,,127515000.000,,,,181605000.000,,,,278944000.000,,,,306776000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,232508000.000,,,,239326000.000,,,,217990000.000,,,,244985000.000,,,,262040000.000,,,,262508000.000,,,
DeferredTaxAssetsValuationAllowance,,,246667000.000,,,,221015000.000,,,,204561000.000,,,,374534000.000,,,,1229146000.000,,,,1243207000.000,,,
DeferredTaxLiabilities,,,309746000.000,,,,383082000.000,,,,429894000.000,,,,596785000.000,,,,,,,,,,,
DeferredTaxLiabilitiesCurrent,45468000.000,22827000.000,32647000.000,26385000.000,30557000.000,18149000.000,21916000.000,21551000.000,22460000.000,27679000.000,24031000.000,25124000.000,20031000.000,19511000.000,23937000.000,27066000.000,216365000.000,257896000.000,41193000.000,44692000.000,43722000.000,50825000.000,,,,
DeferredTaxLiabilitiesNoncurrent,80480000.000,52784000.000,72257000.000,61136000.000,60698000.000,50240000.000,105544000.000,112555000.000,154649000.000,147090000.000,174818000.000,178770000.000,145635000.000,158404000.000,198734000.000,207584000.000,178382000.000,190733000.000,113590000.000,119755000.000,121879000.000,152882000.000,111020000.000,48606000.000,53452000.000,64976000.000
DeferredTaxLiabilitiesOther,,,43353000.000,,,,54877000.000,,,,69971000.000,,,,147744000.000,,,,125907000.000,,,,195646000.000,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,75230000.000,,,,96833000.000,,,,128106000.000,,,,148634000.000,,,,167467000.000,,,,205431000.000,,,
DeferredTaxLiabilitiesTaxDeferredIncome,,,29689000.000,,,,56429000.000,,,,71907000.000,,,,61175000.000,,,,75352000.000,,,,109749000.000,,,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,,,,,,,,,,,,,,171276000.000,239528000.000,,,,,,,,
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiability,,,1795121000.000,,,,2116263000.000,,,,2847544000.000,,,,,,,,,,,,,,,
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityUndistributedEarningsOfForeignSubsidiaries,,,,,,,,,,,,,,,3403042000.000,,,,66000000.000,,,,116000000.000,,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesBeforeTax,,,,,,,,,,,,,,,,,,,,,,,467000000.000,,,-460908000.000
DefinedBenefitPlanEstimatedFutureEmployerContributionsInNextFiscalYear,,,64000000.000,,,,572385000.000,,,,66644000.000,,,,,,,,,,,,,,,
DefinedBenefitPlanFundedPercentage,,,,,,,,,,,,,,,,,,1.040,,,,,,,,
DerivativeAssets,,,,,,,,,,,,28367000.000,11043000.000,20340000.000,22458000.000,30557000.000,103695000.000,68318000.000,36661000.000,58393000.000,63259000.000,52930000.000,114785000.000,103039000.000,145904000.000,216548000.000
DerivativeFairValueOfDerivativeAsset,,,79243000.000,25507000.000,83680000.000,27529000.000,61486000.000,103620000.000,59549000.000,22429000.000,4805000.000,39104000.000,16110000.000,59907000.000,59099000.000,60463000.000,130115000.000,95745000.000,60018000.000,77158000.000,73576000.000,83271000.000,129603000.000,131241000.000,186793000.000,252017000.000
DerivativeFairValueOfDerivativeLiability,,,20570000.000,92069000.000,22762000.000,154782000.000,94076000.000,63220000.000,66571000.000,142287000.000,418697000.000,241667000.000,197112000.000,89798000.000,80969000.000,88044000.000,37720000.000,70835000.000,129291000.000,81701000.000,114756000.000,58839000.000,33774000.000,123369000.000,49860000.000,47864000.000
DerivativeFairValueOfDerivativeNet,,,58673000.000,-66562000.000,60918000.000,-127253000.000,-32590000.000,40400000.000,-7022000.000,-119858000.000,-413892000.000,-202563000.000,-181002000.000,-29891000.000,-21870000.000,-27581000.000,92395000.000,24910000.000,-69273000.000,-4543000.000,-41180000.000,24432000.000,95829000.000,7872000.000,136933000.000,204153000.000
DerivativeLiabilities,,,,,,,,,,,,230930000.000,192045000.000,50231000.000,44328000.000,58138000.000,11300000.000,43408000.000,105934000.000,62936000.000,104439000.000,28498000.000,18956000.000,95167000.000,8971000.000,12395000.000
DerivativeNetLiabilityPositionAggregateFairValue,11657000.000,7623000.000,20570000.000,,,,94076000.000,,,,418697000.000,,,,80969000.000,,,,129291000.000,,,,33774000.000,,,
EmployeeRelatedLiabilitiesCurrent,2495790000.000,2931210000.000,3259252000.000,3079862000.000,2888991000.000,3088642000.000,3428838000.000,3338958000.000,2998006000.000,3245793000.000,3460393000.000,3303320000.000,2711689000.000,3015460000.000,3380748000.000,3677331000.000,2959795000.000,3305945000.000,3687468000.000,4044234000.000,2970823000.000,3410777000.000,4040751000.000,4461239000.000,3292768000.000,3613189000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,,,,,223372000.000,210043000.000,218628000.000,238895000.000,235595000.000,257083000.000,268385000.000,290661000.000,285675000.000,299204000.000,317409000.000,353659000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,,,,,,,,123495000.000,,,,129004000.000,,155419000.000,156507000.000,124772000.000,134694000.000,154946000.000,201769000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,,,,,,72404000.000,,,,85489000.000,,,,107291000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,,,,,,,,,,,,,,,,,59134000.000,28747000.000,,97060000.000,73159000.000,45361000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,,,,,,,33992000.000,,,,47073000.000,,62482000.000,60140000.000,45747000.000,62938000.000,67851000.000,78433000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,,,,,,49870000.000,,,,54797000.000,,66779000.000,68709000.000,65658000.000,72253000.000,77576000.000,87324000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,,,,,,55583000.000,,,,68920000.000,,85971000.000,88808000.000,74617000.000,82201000.000,87690000.000,100322000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,,,,,,,62536000.000,,,,79624000.000,,102030000.000,102493000.000,92066000.000,102146000.000,111841000.000,129543000.000
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,,,,,621252000.000,599084000.000,599964000.000,658645000.000,700502000.000,779805000.000,800200000.000,796065000.000,795826000.000,850496000.000,890472000.000,996411000.000
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,,,,,397880000.000,389041000.000,381336000.000,419750000.000,464907000.000,522722000.000,531815000.000,505404000.000,510151000.000,551292000.000,573063000.000,642752000.000
FurnitureAndFixturesGross,,,322888000.000,,,,,,,,,,,,,,,,,,,,,,,
Goodwill,966819000.000,983389000.000,1131991000.000,1225298000.000,1232474000.000,1205678000.000,1215383000.000,1386630000.000,1439238000.000,1472955000.000,1818586000.000,1931120000.000,2312145000.000,2354811000.000,2395894000.000,2399308000.000,2437595000.000,2669172000.000,2929833000.000,3521828000.000,3501419000.000,3538147000.000,3609437000.000,4008760000.000,4224007000.000,4610996000.000
IncomeTaxExaminationLiabilityRefundAdjustmentFromSettlementWithTaxingAuthority,,,,,,,,,242938000.000,,,,,,,,-169829000.000,-169829000.000,,,-99212000.000,-99212000.000,,,,
IncreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,,,,,,,,,,,,,,,,,,,98000000.000,,,,169000000.000,,,
LeaseholdImprovementsGross,,,657987000.000,,,,,,,,,,,,,,,,,,,,,,,
LettersOfCreditOutstandingAmount,,,177906000.000,,,,164121000.000,,,,179186000.000,,,,169510000.000,,,,166506000.000,,,,168663000.000,,,
Liabilities,9845902000.000,10727537000.000,11380638000.000,11071661000.000,10814951000.000,10947822000.000,12040987000.000,11414048000.000,10418859000.000,10713698000.000,11439220000.000,11099677000.000,10570522000.000,10857086000.000,11645115000.000,11613669000.000,10441922000.000,10842496000.000,11618487000.000,11588463000.000,10774262000.000,11484489000.000,12419628000.000,12409590000.000,11463624000.000,12258932000.000
LiabilitiesAndStockholdersEquity,13893673000.000,14903969000.000,15731510000.000,15290845000.000,15808096000.000,15535915000.000,16665415000.000,16408020000.000,16358730000.000,16523758000.000,16867049000.000,16515938000.000,16357209000.000,17002384000.000,17930452000.000,17630033000.000,16991565000.000,17308727000.000,18266058000.000,17993875000.000,18147778000.000,19191047000.000,20609004000.000,20443741000.000,20078773000.000,21135592000.000
LiabilitiesCurrent,6617096000.000,7372666000.000,7906589000.000,7575125000.000,7537851000.000,7593067000.000,8109205000.000,7977359000.000,7365474000.000,7630622000.000,8160990000.000,7828743000.000,7288358000.000,7616168000.000,8158079000.000,8137403000.000,7493986000.000,7888442000.000,8532199000.000,8472398000.000,7573179000.000,8161133000.000,8878924000.000,9170082000.000,8352773000.000,9154325000.000
LiabilitiesNoncurrent,3228806000.000,3354871000.000,3474049000.000,3496536000.000,3277100000.000,3354755000.000,3931782000.000,3436689000.000,3053385000.000,3083076000.000,3278230000.000,3270934000.000,3282164000.000,3240918000.000,3487036000.000,3476266000.000,2947936000.000,2954054000.000,3086288000.000,3116065000.000,3201083000.000,3323356000.000,3540704000.000,3239508000.000,3110851000.000,3104607000.000
LineOfCredit,,,,,,,,,,,,,,,0.000,,,,0.000,,,,0.000,,,
LineOfCreditFacilityAmountOutstanding,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,1849260000.000,,,,1643448000.000,,,,1678037000.000,,,,1732556000.000,,,,1661339000.000,,,,1680565000.000,,,
LongTermDebtAndCapitalLeaseObligations,4129000.000,,,1620000.000,1201000.000,49000.000,22000.000,19000.000,16000.000,0.000,25600000.000,25943000.000,26322000.000,26534000.000,26403000.000,26786000.000,27033000.000,27217000.000,25587000.000,25807000.000,26866000.000,26801000.000,24457000.000,24562000.000,24546000.000,24732000.000
LongTermInvestments,37708000.000,41983000.000,40365000.000,38207000.000,39376000.000,28706000.000,28180000.000,27902000.000,45827000.000,55577000.000,43631000.000,43536000.000,43350000.000,70405000.000,66783000.000,60321000.000,50130000.000,43763000.000,45027000.000,44179000.000,61037000.000,132427000.000,198633000.000,239470000.000,190358000.000,199465000.000
MinorityInterest,454864000.000,462629000.000,471921000.000,452824000.000,524592000.000,482089000.000,478595000.000,487339000.000,487522000.000,485193000.000,467643000.000,488430000.000,514372000.000,541667000.000,553302000.000,534863000.000,558792000.000,555017000.000,513846000.000,504987000.000,561855000.000,579233000.000,634114000.000,617058000.000,650904000.000,709304000.000
MoneyMarketFundsAtCarryingValue,,,1150000000.000,,,,1265000000.000,,,,650000000.000,,,,475000000.000,,,,,,,,,,,
NotionalAmountOfDerivatives,,,4127456000.000,4041297000.000,3791318000.000,4344258000.000,,,,,,,,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,1842161000.000,,,,2118078000.000,,,,2160400000.000,,,,2164066000.000,,,,2454523000.000,,,,2817304000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,426611000.000,,,,443086000.000,,,,454655000.000,,,,482155000.000,,,,469626000.000,,,,516622000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,132224000.000,,,,169951000.000,,,,163549000.000,,,,170804000.000,,,,238170000.000,,,,257949000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,184465000.000,,,,217222000.000,,,,219043000.000,,,,217197000.000,,,,273404000.000,,,,318828000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,237948000.000,,,,284459000.000,,,,283849000.000,,,,298719000.000,,,,330772000.000,,,,375393000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,304929000.000,,,,354371000.000,,,,364701000.000,,,,386962000.000,,,,410872000.000,,,,445853000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,555984000.000,,,,648989000.000,,,,674603000.000,,,,608229000.000,,,,731679000.000,,,,902659000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivable,,,-168061000.000,,,,141965000.000,,,,121426000.000,,,,95121000.000,,,,133432000.000,,,,119301000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,,-29952000.000,,,,30992000.000,,,,28280000.000,,,,26594000.000,,,,13809000.000,,,,16147000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,,,-21780000.000,,,,12604000.000,,,,13500000.000,,,,12154000.000,,,,10433000.000,,,,11074000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,,,-26587000.000,,,,22101000.000,,,,15680000.000,,,,13170000.000,,,,11920000.000,,,,12324000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,,,-29813000.000,,,,27055000.000,,,,19794000.000,,,,16339000.000,,,,12922000.000,,,,13996000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,,,-29160000.000,,,,30958000.000,,,,23821000.000,,,,21157000.000,,,,15481000.000,,,,15410000.000,,,
OperatingLeasesFutureMinimumPaymentsReceivableThereafter,,,-30769000.000,,,,18255000.000,,,,20351000.000,,,,5707000.000,,,,68867000.000,,,,50350000.000,,,
OperatingLossCarryforwards,,,,,,,,,,,,,,,750124000.000,,,,461151000.000,,,,518475000.000,,,
OtherAssetsCurrent,583236000.000,615225000.000,587224000.000,512429000.000,623920000.000,506681000.000,778701000.000,670360000.000,673211000.000,564407000.000,568277000.000,723893000.000,796371000.000,694339000.000,585381000.000,706328000.000,768384000.000,627342000.000,611436000.000,745271000.000,766136000.000,743396000.000,845339000.000,819829000.000,958745000.000,1079163000.000
OtherAssetsNoncurrent,755795000.000,752633000.000,937675000.000,885080000.000,844578000.000,694955000.000,695568000.000,753032000.000,654479000.000,606348000.000,789218000.000,817175000.000,901519000.000,914549000.000,959840000.000,947899000.000,959689000.000,896684000.000,964918000.000,1038949000.000,1059639000.000,1054513000.000,989494000.000,1041237000.000,1111048000.000,1167013000.000
OtherLiabilitiesCurrent,623227000.000,713857000.000,855208000.000,894457000.000,790307000.000,870756000.000,908392000.000,882991000.000,637872000.000,575930000.000,908852000.000,692947000.000,559341000.000,552405000.000,625098000.000,547458000.000,461110000.000,465164000.000,562432000.000,565510000.000,496293000.000,472071000.000,468529000.000,515729000.000,386074000.000,399194000.000
OtherLiabilitiesNoncurrent,215217000.000,221865000.000,233581000.000,250031000.000,244954000.000,283534000.000,322596000.000,314239000.000,316150000.000,342706000.000,463403000.000,380724000.000,377924000.000,317217000.000,305770000.000,312937000.000,276136000.000,280416000.000,317956000.000,288225000.000,332720000.000,304114000.000,304917000.000,300173000.000,291117000.000,320652000.000
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,998073000.000,1022462000.000,995695000.000,975489000.000,991717000.000,967818000.000,1352266000.000,877105000.000,913226000.000,918810000.000,872761000.000,897570000.000,906996000.000,922413000.000,1107931000.000,1091311000.000,1051314000.000,1053204000.000,1108623000.000,1094528000.000,1118278000.000,1139634000.000,1494789000.000,1467268000.000,1483978000.000,1476430000.000
PropertyPlantAndEquipmentGross,,,2425196000.000,,,,2327750000.000,,,,2387886000.000,,,,2546409000.000,,,,2450852000.000,,,,2686567000.000,,,
PropertyPlantAndEquipmentNet,694788000.000,740771000.000,785231000.000,745898000.000,775871000.000,752495000.000,779494000.000,799443000.000,810896000.000,798915000.000,779675000.000,779247000.000,783961000.000,786599000.000,793444000.000,740496000.000,725917000.000,752362000.000,801884000.000,804012000.000,856403000.000,883609000.000,956542000.000,928900000.000,968433000.000,1041006000.000
RestrictedCashAndCashEquivalents,,,,,,,,,,,45132000.000,,,,45132000.000,,,,45935000.000,,,,45478000.000,,,
RestructuringReserve,,,71250000.000,,,,,,,,,,,,,,,,,,,,,,,
RestructuringReserveCurrent,,,17815000.000,,,,,,,,,,,,,,,,,,,,,,,
RestructuringReserveNoncurrent,,,53435000.000,,,,,,,,,,,,,,,,,,,,,,,
RetainedEarningsAccumulatedDeficit,5367504000.000,5674772000.000,6281517000.000,6467622000.000,7113037000.000,7330215000.000,7904242000.000,8060240000.000,9157797000.000,9404277000.000,10069844000.000,10200630000.000,10871320000.000,11064794000.000,11758131000.000,11928129000.000,12615316000.000,12741223000.000,13470008000.000,13582445000.000,14915912000.000,15090815000.000,7879960000.000,8113539000.000,8953190000.000,8844773000.000
SalesAndExciseTaxPayableCurrent,308633000.000,382631000.000,348540000.000,357744000.000,321471000.000,329308000.000,317622000.000,336952000.000,319251000.000,321504000.000,308655000.000,327617000.000,327402000.000,358120000.000,360430000.000,332940000.000,303718000.000,328180000.000,319350000.000,340690000.000,323846000.000,364324000.000,358359000.000,340325000.000,334538000.000,383571000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriodWeightedAverageGrantDateFairValue,,,37.270,,,,,,,,,,,,,,,,,,,,,,,
