,2011-10-31,2012-01-30,2012-04-30,2012-10-31,2013-01-31
AccountsPayableCurrent,238826.000,,284274.000,578606.000,425136.000
AccountsPayableRelatedPartiesCurrent,178848.000,,197115.000,129992.000,77778.000
AccountsReceivableNetCurrent,275343.000,,407789.000,571194.000,691182.000
AccruedIncomeTaxesCurrent,583.000,,2903.000,,0.000
AccruedLiabilitiesCurrent,464898.000,,565371.000,1196970.000,1498669.000
AccruedSalariesCurrentAndNoncurrent,,,,110261.000,110511.000
AccruedSalesCommissionCurrentAndNoncurrent,,,,815456.000,944111.000
AdditionalPaidInCapital,10413856.000,,10469399.000,10469335.000,11438920.000
Assets,613638.000,,748297.000,1813098.000,2408858.000
AssetsCurrent,546525.000,,690239.000,1262358.000,1704026.000
Cash,92516.000,,53362.000,443432.000,384222.000
CommonStockParOrStatedValuePerShare,0.000,,0.000,0.000,0.000
CommonStockSharesAuthorized,300000000.000,,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,73098713.000,,73160954.000,73160954.000,73160954.000
CommonStockSharesOutstanding,65098713.000,,65160954.000,12750954.000,17878019.000
CommonStockValue,7310.000,,7316.000,7316.000,7316.000
ConvertiblePreferredStockNonredeemableOrRedeemableIssuerOptionValue,6026747.000,,8825291.000,8825291.000,8825291.000
DeferredCompensationLiabilityCurrent,30000.000,,,,
DeferredCostsCurrent,174666.000,,227488.000,60445.000,
DeferredRevenueCurrent,101579.000,,70276.000,115623.000,255589.000
DepositsAssets,,,5000.000,490455.000,646858.000
InterestPayableCurrent,,,,88095.000,112915.000
InventoryNet,,,,,342504.000
Liabilities,4811912.000,,4219458.000,3303992.000,3504413.000
LiabilitiesAndStockholdersEquity,613638.000,,748297.000,1813098.000,2408858.000
LiabilitiesCurrent,2693051.000,,3724050.000,2204244.000,3206053.000
LiabilitiesFairValueDisclosure,,,,399748.000,298360.000
LongTermDebtCurrent,,,,,948881.000
LongTermNotesPayable,2047661.000,,,700000.000,0.000
MarketableSecuritiesCurrent,4000.000,,1600.000,,
NotesPayable,,,,883054.000,948881.000
NotesPayableCurrent,178317.000,,2404111.000,183053.000,248881.000
NotesPayableRelatedPartiesClassifiedCurrent,,,200000.000,,700000.000
OtherAccruedLiabilitiesCurrentAndNoncurrent,,,,,0.000
PreferredStockSharesAuthorized,,,,11300000.000,11350000.000
PreferredStockSharesOutstanding,,,,11350000.000,11350000.000
PrepaidExpenseCurrent,,,,187287.000,286118.000
ProductWarrantyAccrual,,,,,0.000
PropertyPlantAndEquipmentNet,67113.000,,53058.000,60285.000,57974.000
RetainedEarningsAccumulatedDeficit,-20436187.000,,-22563167.000,-20182836.000,-20966722.000
SalesAndExciseTaxPayableCurrentAndNoncurrent,,,,132645.000,163113.000
StockholdersEquity,-10225021.000,,-12296452.000,-10316185.000,-9920846.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-4198274.000,,-3471161.000,-1490894.000,-1095555.000
TemporaryEquityParOrStatedValuePerShare,,,,,0.000
TreasuryStockValue,210000.000,,210000.000,610000.000,400360.000
WarrantsAndRightsOutstanding,71200.000,,495408.000,399748.000,298360.000
