,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2015-12-27,2016-03-27,2016-06-26,2016-09-25,2016-12-25,2017-03-26,2017-06-25
AccretionOfDiscount,0.000,,,,,,,,,,,,,
AdjustmentForAmortization,1309107.000,1141437.000,1004598.000,1004597.000,1059231.000,1245248.000,1197449.000,1703105.000,1670809.000,1605899.000,1548914.000,1421037.000,1231843.000,1720832.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,,-67798.000,51152.000,,140972.000,19913.000,219395.000,293312.000,3275.000,35986.000,162612.000,160421.000,4254.000,7973.000
AmortizationOfDebtDiscountPremium,55660.000,,,,10785.000,,,,10785.000,,,,0.000,
AmortizationOfFinancingCosts,52508.000,40265.000,40265.000,40265.000,42786.000,43914.000,42441.000,36992.000,35463.000,,,,24798.000,
AmortizationOfIntangibleAssets,1309107.000,1141437.000,1004598.000,1004597.000,1059231.000,1245248.000,1197449.000,1703105.000,1670809.000,1605899.000,1548914.000,1421037.000,1231843.000,1720832.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,524967.000,415942.000,138942.000,-720339.000,0.000,278012.000,21042.000,-278012.000,0.000,32250.000,50000.000,0.000,82250.000,82250.000
BasicEarningsPerShareProForma,0.000,0.000,0.000,0.000,,,,,,,,,,
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,,,,,,,,,,,,,700000.000
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,,,,,,,,,,,,8700000.000
CapitalizedComputerSoftwareAdditions,,,,,,,,,,,,,,435096.000
CapitalizedComputerSoftwarePeriodIncreaseDecrease,,,,,,,,,,,,,,347379.000
CashAndCashEquivalentsPeriodIncreaseDecrease,0.000,,,,0.000,,,,0.000,,,,0.000,
CommonStockDividendsPerShareDeclared,,,,,,,,,0.250,,,,0.250,
ConversionOfStockSharesIssued1,,,,,,,,,5807.000,,,,,
