,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,303000.000,,,,,,,,,,,,2561000.000,
AdjustmentsToAdditionalPaidInCapitalIncomeTaxDeficiencyFromShareBasedCompensation,,,,,,,-1827000.000,,,,1087000.000,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,2381000.000,,,,2605000.000,,,,3841000.000,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,,,,308000.000,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,2381000.000,,2994000.000,,2605000.000,3758000.000,3285000.000,2964000.000,3841000.000,3903000.000
AmortizationOfDebtDiscountPremium,,,,,,,380000.000,,,,402000.000,,,,502000.000,
AmortizationOfFinancingCosts,,,,,,,,,,,,,1800000.000,,1800000.000,1800000.000
AmortizationOfIntangibleAssets,,,,,133000.000,,134000.000,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,0.000,3634614.000,,1266863.000,2343905.000,2260532.000,-3248909.000,5449790.000,5929877.000,3806396.000,-10634726.000,4823402.000,3889923.000
AssetImpairmentCharges,,,,,552000.000,,360000.000,1178000.000,365000.000,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,0.140,,,0.200,,,,,,,,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,0.140,,,0.200,,,,,,,,
BusinessAcquisitionProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTaxPerShareBasic,,,,,0.070,,,,,,,,,,,
BusinessAcquisitionProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTaxPerShareDiluted,,,,,0.070,,,,,,,,,,,
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,,,,,10965000.000,,,,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,21934000.000,,,32200000.000,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,479879000.000,,,429899000.000,,,,,,,,
BusinessCombinationIntegrationRelatedCosts,,,548000.000,607000.000,16710000.000,95000.000,,,,,,,,,,
BusinessExitCosts1,,,,,207000.000,,110000.000,475000.000,577000.000,621000.000,122000.000,203000.000,123000.000,102000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-3215000.000,,,,-64056000.000,,,,-70466000.000,,,,-80138000.000,
ComprehensiveIncomeNetOfTax,1832000.000,4777000.000,4298000.000,6124000.000,,,,,,,,,,,,
ConstructionAndDevelopmentCosts,3395000.000,1575000.000,,,,,,,,,,,,,,
ConstructionRevenue,3630000.000,1738000.000,,,,,,,,,,,,,,
CostsAndExpenses,47612000.000,51535000.000,64810000.000,76416000.000,444641000.000,970518000.000,354464000.000,408329000.000,570395000.000,,,,,,,
CostsOfRealEstateServicesAndLandSales,,,,,2317000.000,,2308000.000,11564000.000,3451000.000,17521000.000,779000.000,14460000.000,1734000.000,394000.000,654000.000,644000.000
DeferredIncomeTaxesAndTaxCredits,,,,,,,2018000.000,,,,3845000.000,,,,1118000.000,
DepreciationDepletionAndAmortization,,,71000.000,,,,1481000.000,,,,1792000.000,,,,822000.000,
EarningsPerShareBasic,0.070,0.150,0.140,0.190,0.070,0.180,0.090,0.340,0.310,0.530,0.180,0.460,0.220,0.350,0.050,0.210
EarningsPerShareDiluted,0.070,0.150,0.140,0.190,0.070,0.180,0.090,0.340,0.310,0.530,0.180,0.460,0.220,0.350,0.050,0.210
EffectiveIncomeTaxRateContinuingOperations,0.420,0.280,,,,,,,,,,,,,,
EquityMethodInvestmentDividendsOrDistributions,,,,,,,,,,,2486000.000,,,,866000.000,
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,,,,,,-658000.000,-423000.000,-525000.000,1963000.000,1060000.000,1685000.000,1707000.000,2962000.000,2489000.000,1671000.000
EquityMethodInvestmentSummarizedFinancialInformationRevenue,,,,,,,76000.000,1377000.000,1217000.000,4656000.000,3209000.000,4688000.000,4619000.000,6209000.000,5090000.000,5228000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,,,,,308000.000,,,,,,,,,
ExplorationAbandonmentAndImpairmentExpense,,,,,304000.000,,,,,,,,,,,
FinancialServicesCosts,,,,,,,,,,,58000.000,53000.000,72000.000,70000.000,74000.000,77000.000
FinancialServicesRevenue,,,,,,,,,,,148000.000,379000.000,235000.000,458000.000,241000.000,345000.000
GeneralAndAdministrativeExpense,4108000.000,4148000.000,5892000.000,6875000.000,20951000.000,48655000.000,28179000.000,28299000.000,26783000.000,34235000.000,28396000.000,30269000.000,31150000.000,33655000.000,34649000.000,33688000.000
GrossProfit,9374000.000,13199000.000,16380000.000,20681000.000,,,,,,,,,,,,
HomeBuildingCosts,38318000.000,43765000.000,56432000.000,66655000.000,385400000.000,807983000.000,299907000.000,341742000.000,507543000.000,657899000.000,324499000.000,432738000.000,462323000.000,616767000.000,318404000.000,454241000.000
HomeBuildingRevenue,47457000.000,56801000.000,72812000.000,87336000.000,471801000.000,1014325000.000,374265000.000,427238000.000,642352000.000,847409000.000,423055000.000,556925000.000,578653000.000,770703000.000,392004000.000,568816000.000
ImpairmentOfRealEstate,,,,,248000.000,,,878000.000,29000.000,,0.000,0.000,0.000,0.000,0.000,234000.000
IncomeLossFromContinuingOperations,,,,,10965000.000,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,3564000.000,6495000.000,7445000.000,10371000.000,16986000.000,93162000.000,23124000.000,87002000.000,77790000.000,131344000.000,44200000.000,116106000.000,55443000.000,86478000.000,12831000.000,51901000.000
IncomeLossFromContinuingOperationsPerBasicShare,,,,,0.070,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,0.070,,,,,,,,,,,
IncomeLossFromEquityMethodInvestments,,,,,-82000.000,,74000.000,-155000.000,-3000.000,2775000.000,701000.000,1499000.000,1227000.000,1562000.000,404000.000,2802000.000
IncomeLossFromSubsidiariesNetOfTax,,,,,,,,,,,,0.000,0.000,,0.000,0.000
IncomeTaxExpenseBenefit,1489000.000,1809000.000,3147000.000,4247000.000,6021000.000,30352000.000,7827000.000,30240000.000,28021000.000,45991000.000,15490000.000,41913000.000,,,,
IncomeTaxesPaidNet,,,7800000.000,,,,1504000.000,,,,19876000.000,,,,0.000,
IncreaseDecreaseInAccountsPayable,,,-7391000.000,,,,-7865000.000,,,,2761000.000,,,,3863000.000,
IncreaseDecreaseInAccountsReceivable,,,,,,,2894000.000,,,,-11141000.000,,,,-16702000.000,
IncreaseDecreaseInAccruedLiabilities,,,-3459000.000,,,,,,,,,,,,,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,,,,,1323000.000,,,,-14828000.000,,,,-11952000.000,
IncreaseDecreaseInInventories,,,28841000.000,,,,127304000.000,,,,180540000.000,,,,138011000.000,
IncreaseDecreaseInOtherOperatingAssets,,,6716000.000,,,,-6963000.000,,,,-2871000.000,,,,-2326000.000,
IncreaseDecreaseInOtherReceivables,,,158000.000,,,,,,,,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,16739.000,20178.000,29796.000,118405.000,227256.000,111481.000,1316406.000,621529.000,593851.000,-1904180.000,296970.000,433008.000,653454.000,-861715.000,621108.000,536844.000
InterestCostsCapitalizedAdjustment,,,1236000.000,2068000.000,14839000.000,20832000.000,15176000.000,15149000.000,15454000.000,15185000.000,15149000.000,16280000.000,18601000.000,18276000.000,18873000.000,19931000.000
InterestCostsIncurred,579000.000,698000.000,1236000.000,2068000.000,15129000.000,23273000.000,15176000.000,15149000.000,15454000.000,15185000.000,15149000.000,,,,,
InterestExpense,,,,0.000,290000.000,,,,,,,0.000,0.000,,0.000,0.000
InterestPaidCapitalized,,,,,,,,,,,,,,,12847000.000,
InterestPaidNet,,,,,,,,,,,,,,,0.000,
LandSales,,,,,5550000.000,,2000000.000,67490000.000,4876000.000,26918000.000,355000.000,67314000.000,2535000.000,2068000.000,578000.000,865000.000
LineOfCreditFacilityInterestRateDuringPeriod,,,,,,,0.027,,,,,,,,,
MarketableSecuritiesRealizedGainLoss,-21000.000,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,38518000.000,,,,45614000.000,,,,69634000.000,,,,33552000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,38518000.000,,,,45614000.000,,,,69634000.000,,,,33552000.000,
NetCashProvidedByUsedInInvestingActivities,,,-103000.000,,,,-1356000.000,,,,-424000.000,,,,-1399000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-103000.000,,,,-1356000.000,,,,-424000.000,,,,-1399000.000,
NetCashProvidedByUsedInOperatingActivities,,,-41630000.000,,,,-108314000.000,,,,-139676000.000,,,,-112291000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-41630000.000,,,,-108314000.000,,,,-139676000.000,,,,-112291000.000,
NetIncomeLoss,2075000.000,4686000.000,4298000.000,6124000.000,10965000.000,62810000.000,15297000.000,,50162000.000,,28550000.000,73926000.000,34834000.000,57861000.000,8193000.000,32714000.000
