,2011-10-08,2011-12-31,2012-03-24,2012-06-16,2012-10-06,2012-12-29,2013-03-23,2013-06-15,2013-10-05
AccountsAndNotesReceivableNet,274227000.000,243763000.000,246603000.000,253820000.000,255977000.000,239925000.000,265452000.000,266483000.000,227379000.000
AccountsNotesAndLoansReceivableNetCurrent,,,,,,239925000.000,,,
AccountsPayable,279919000.000,,,,,,,,
AccountsPayableCurrent,,234722000.000,234898000.000,237992000.000,288627000.000,247392000.000,242257000.000,254141000.000,274255000.000
AccountsReceivableGrossCurrent,,,,,,221878000.000,,,
AccruedIncomeTaxesCurrent,,,,,266000.000,429000.000,20004000.000,13787000.000,7661000.000
AccruedLiabilitiesCurrent,57104000.000,61459000.000,49199000.000,54904000.000,48257000.000,52326000.000,55511000.000,59144000.000,63606000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,407725000.000,-413695000.000,418486000.000,423583000.000,428822000.000,436572000.000,439781000.000,446567000.000,456825000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,15705000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-10725000.000,-14707000.000,-14707000.000,-14707000.000,-14707000.000,-15705000.000,-15705000.000,-15705000.000,-15705000.000
AdditionalPaidInCapital,117790000.000,118222000.000,118191000.000,,,,,,
AdditionalPaidInCapitalCommonStock,,,,118619000.000,114651000.000,113641000.000,114231000.000,114937000.000,114762000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,3978000.000,,,
AllowanceForDoubtfulAccountsReceivableNoncurrent,,,,,,1048000.000,,,
Assets,1116999000.000,1073768000.000,1084519000.000,1009370000.000,1097006000.000,1003617000.000,1046564000.000,1099144000.000,1093684000.000
AssetsCurrent,643317000.000,577382000.000,591705000.000,630095000.000,678929000.000,626035000.000,645818000.000,698591000.000,683298000.000
CapitalLeaseObligations,16355000.000,15905000.000,15358000.000,14868000.000,15584000.000,14807000.000,14379000.000,,
CapitalLeaseObligationsCurrent,,,,,,1785000.000,,,
CapitalLeaseObligationsNoncurrent,,,,,,,,13938000.000,13328000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,25689000.000,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,3700000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,3024000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,3224000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,3333000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,3519000.000,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,8889000.000,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,9097000.000,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,16592000.000,,,
CapitalLeasesFutureMinimumSubleaseRentals,,,,,,4800000.000,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassOtherPropertyPlantAndEquipment,,,,,,23349000.000,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassOtherPropertyPlantAndEquipmentNet,,,,,,10743000.000,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassPropertyPlantAndEquipmentOtherAccumulatedDepreciation,,,,,,12606000.000,,,
Cash,,773000.000,700000.000,857000.000,1196000.000,1291000.000,1196000.000,1184000.000,1203000.000
CashAndCashEquivalentsAtCarryingValue,681000.000,,,,,,,,
CashEquivalentsAtCarryingValue,681000.000,,,,,,,,
CommitmentsAndContingencies,,,,,,0.000,,,
CommonStockHeldInTrust,1243000.000,-1254000.000,1254000.000,1254000.000,1285000.000,1295000.000,-1295000.000,1317000.000,1317000.000
CommonStockParOrStatedValuePerShare,1.660,1.660,1.660,1.660,1.660,1.660,1.660,1.660,1.660
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesIssued,13677000.000,13727000.000,13751000.000,13765000.000,13797000.000,13799000.000,13799000.000,13815000.000,13815000.000
CommonStockSharesOutstanding,12136000.000,12186000.000,12210000.000,12225000.000,12272000.000,12274000.000,12275000.000,12291000.000,
CommonStockValue,22796000.000,22878000.000,22918000.000,22943000.000,22995000.000,22998000.000,22998000.000,23025000.000,23026000.000
ContractsReceivable,16030000.000,15399000.000,14863000.000,,,,,,
ConvertibleSubordinatedDebt,,,,145296000.000,147217000.000,,,,
DebtAndCapitalLeaseObligations,,,,6300000.000,,,,,
DebtDefaultLongtermDebtAmount,,,,,15000000.000,15000000.000,15000000.000,,
DebtInstrumentBasisSpreadOnVariableRate,,,,,,,0.028,,
DebtInstrumentConvertibleConversionPrice1,,,,,,47.940,,,
DebtInstrumentInterestRateStatedPercentage,,,,,0.018,,0.018,,
DeferredCompensationEquity,-1243000.000,1254000.000,-1254000.000,-1254000.000,-1285000.000,-1295000.000,1295000.000,-1317000.000,-1317000.000
DeferredIncomeTaxLiabilities,,,,,,57320000.000,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,23229000.000,,,
DeferredTaxAssetsGross,,,,,,63825000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,6505000.000,,,
DeferredTaxAssetsLiabilitiesNetCurrent,,,,,,3724000.000,3739000.000,3914000.000,4378000.000
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,2780000.000,29548000.000,29864000.000,31246000.000
DeferredTaxAssetsNet,7619000.000,6896000.000,6157000.000,7604000.000,7240000.000,,,,
DeferredTaxAssetsOther,,,,,,4465000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,2734000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions,,,,,,10233000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,2021000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,,,,1797000.000,,,
DeferredTaxLiabilities,39681000.000,40671000.000,41002000.000,8524000.000,8938000.000,0.000,,,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInterest,,,,,,26948000.000,,,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts,,,,,,14894000.000,,,
DeferredTaxLiabilitiesOther,,,,,,1247000.000,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,14231000.000,,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeBeforeTax,,,,,,25747000.000,,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesBeforeTax,,,,,,25747000.000,,,
DefinedBenefitPlanEstimatedFutureEmployerContributionsInNextFiscalYear,,,,,,400000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,2200000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,1200000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,1700000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,1900000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,2000000.000,,,
