,2011-09-30,2012-09-30,2013-09-30,2015-09-30
AdvertisingExpense,,476.000,,
AmortizationOfIntangibleAssets,49891.000,41447.000,41447.000,0.000
AssetImpairmentCharges,0.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,2311.000,-510.000,-776.000,1374.000
CostOfGoodsAndServicesSold,56728.000,,,
CostOfGoodsSold,,25797.000,23574.000,5932.000
CurrentFederalTaxExpenseBenefit,,0.000,0.000,
CurrentIncomeTaxExpenseBenefit,,-800.000,-800.000,
CurrentStateAndLocalTaxExpenseBenefit,,-800.000,-800.000,
DebtConversionConvertedInstrumentAmount1,0.000,,,
Depreciation,,541.000,,
DepreciationAndAmortization,57146.000,41988.000,41591.000,0.000
EarningsPerShareBasicAndDiluted,-0.010,-0.010,-0.010,-0.010
EffectiveIncomeTaxRateContinuingOperations,,0.000,0.000,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,-0.340,-0.340,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,0.290,0.280,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.050,0.060,
ExtinguishmentOfDebtGainLossIncomeTax,,,,0.000
GainLossOnDispositionOfAssets,-3665.000,0.000,,
GainLossOnSaleOfPropertyPlantEquipment,-3665.000,0.000,,
GainsLossesOnExtinguishmentOfDebt,,,-142060.000,0.000
GeneralAndAdministrativeExpense,621988.000,541569.000,496308.000,485504.000
GrossProfit,82297.000,45045.000,40082.000,-2889.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,0.000,,
ImpairmentOfIntangibleAssetsFinitelived,19000.000,0.000,,0.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,19000.000,,,
ImpairmentOfLongLivedAssetsHeldForUse,0.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-643019.000,-461441.000,-557316.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-720569.000,,,
IncomeTaxExpenseBenefit,800.000,800.000,800.000,800.000
IncomeTaxesPaidNet,0.000,0.000,,0.000
IncreaseDecreaseInAccountsPayable,72229.000,-19920.000,-67803.000,-4994.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,551280.000,
IncreaseDecreaseInAccountsReceivable,-19912.000,22715.000,-1720.000,-3043.000
IncreaseDecreaseInAccruedLiabilities,532144.000,549780.000,,
IncreaseDecreaseInInventories,,1142.000,618.000,
IncreaseDecreaseInOtherAccruedLiabilities,,,,518527.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,13521.000,-216.000,559.000,
InterestAndDebtExpense,,26563.000,,
InterestExpense,114968.000,104572.000,104725.000,68923.000
InterestPaid,19850.000,7852.000,,
InterestPaidNet,,,6505.000,3454.000
InventoryLIFOReservePeriodCharge,15000.000,,,
NetCashProvidedByUsedInFinancingActivities,-527.000,45000.000,79000.000,49000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-527.000,45000.000,79000.000,49000.000
NetCashProvidedByUsedInInvestingActivities,3000.000,0.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,3000.000,0.000,,
NetCashProvidedByUsedInOperatingActivities,-162.000,-45510.000,-79776.000,-47626.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-162.000,-45510.000,-79776.000,-47626.000
NetIncomeLoss,-721369.000,-643819.000,-462241.000,-558116.000
OperatingExpenses,691563.000,583492.000,538858.000,485504.000
OperatingIncomeLoss,-609266.000,-538447.000,-498776.000,-488393.000
ProFormaWeightedAverageSharesOutstandingDiluted,,,,68090590.000
ProceedsFromNotesPayable,,834842.000,,
ProceedsFromRelatedPartyDebt,3000.000,45000.000,79000.000,49000.000
ProceedsFromSaleOfProductiveAssets,3000.000,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,0.000,,
ProfitLoss,-721369.000,-643819.000,-462241.000,-558116.000
ProvisionForDoubtfulAccounts,,2820.000,,
RepaymentsOfLongTermCapitalLeaseObligations,-3527.000,0.000,,
RepaymentsOfNotesPayable,0.000,,,
Revenues,139025.000,70842.000,63656.000,3043.000
SalesRevenueNet,139025.000,70842.000,63656.000,3043.000
SellingAndMarketingExpense,684.000,476.000,1103.000,0.000
ShareBasedCompensation,35744.000,0.000,,
WeightedAverageNumberOfSharesOutstandingBasic,68090590.000,68090590.000,,68090590.000
