,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccrualForEnvironmentalLossContingenciesPayments,,,,,,,100000.000,,,,0.000
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,-1800000.000,,,,,,,,1200000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,,,2000000.000,,,,1500000.000,,,,1600000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,1200000.000
AmortizationOfIntangibleAssets,,,1700000.000,,,,1600000.000,,,,1800000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,200000.000,100000.000,1300000.000,2000000.000,2000000.000,-3300000.000,,,,,
AssetImpairmentCharges,,,400000.000,,,,0.000,,,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-3500000.000,,,,-4900000.000,,,,-5000000.000
CommonStockDividendsPerShareCashPaid,,0.140,0.140,0.140,0.140,-0.000,0.000,0.000,0.000,0.000,0.000
ComprehensiveIncomeNetOfTax,32100000.000,30600000.000,12500000.000,-18800000.000,-25800000.000,-6800000.000,-9900000.000,-7200000.000,-25600000.000,-64300000.000,-4800000.000
CostOfGoodsSold,369500000.000,363000000.000,347100000.000,284300000.000,253200000.000,212800000.000,214500000.000,212900000.000,211300000.000,257900000.000,292400000.000
DeferredIncomeTaxExpenseBenefit,,,3600000.000,,,,-8700000.000,,,,300000.000
Depreciation,,,15900000.000,,,,17100000.000,,,,17100000.000
DepreciationDepletionAndAmortization,,,17600000.000,,,,18700000.000,,,,18900000.000
DividendsCommonStockCash,,,-6300000.000,,,,,,,,
EarningsPerShareBasic,0.630,0.560,0.150,-0.540,-0.690,-0.550,-0.310,-0.240,-0.380,-1.460,-0.120
EarningsPerShareDiluted,0.620,0.560,0.150,-0.540,-0.690,-0.550,-0.310,-0.240,-0.380,-1.460,-0.120
EffectOfExchangeRateOnCashAndCashEquivalents,,,0.000,,,,0.000,,,,0.000
EffectiveIncomeTaxRateContinuingOperations,0.356,0.353,0.378,0.375,0.382,-0.765,0.390,0.367,0.376,-0.876,-0.060
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350,0.350,0.350,0.350,,0.350,,0.350,,
GainLossOnSaleOfPropertyPlantEquipment,,,-200000.000,,,,-800000.000,,,,0.000
GrossProfit,72700000.000,71200000.000,41600000.000,-6100000.000,-20500000.000,-6200000.000,3400000.000,10200000.000,2500000.000,-43200000.000,17000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,44400000.000,39700000.000,11100000.000,-38900000.000,-49800000.000,-37400000.000,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,44400000.000,39700000.000,11100000.000,-38900000.000,-49800000.000,-37400000.000,-22300000.000,-16600000.000,-26600000.000,-76500000.000,-5000000.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,52000000.000,48100000.000,9100000.000,-39800000.000,-57600000.000,-43900000.000,,,,,
IncomeTaxExpenseBenefit,15800000.000,14000000.000,4200000.000,-14600000.000,-19000000.000,-13200000.000,-8700000.000,-6100000.000,-10000000.000,-11700000.000,300000.000
IncreaseDecreaseInAccountsPayable,,,-23400000.000,,,,6600000.000,,,,39400000.000
IncreaseDecreaseInAccountsReceivable,,,-400000.000,,,,14100000.000,,,,56300000.000
IncreaseDecreaseInAccruedLiabilities,,,-31300000.000,,,,-10700000.000,,,,2900000.000
IncreaseDecreaseInInventories,,,16600000.000,,,,-13000000.000,,,,26700000.000
IncreaseDecreaseInOtherOperatingCapitalNet,,,-1600000.000,,,,-1600000.000,,,,1200000.000
IncreaseDecreaseInPrepaidExpense,,,19800000.000,,,,-7000000.000,,,,300000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,519883.000,580342.000,250344.000,0.000,0.000,-250344.000,0.000,0.000,0.000,0.000,0.000
InterestCostsCapitalized,,600000.000,1000000.000,,,,200000.000,,,,200000.000
InterestExpense,700000.000,200000.000,100000.000,1000000.000,900000.000,1400000.000,2000000.000,2100000.000,3900000.000,3400000.000,3600000.000
LossContingencyAccrualCarryingValuePayments,,,-100000.000,,,,,,,,
LossContingencyAccrualProvision,,,0.000,,,,100000.000,,,,0.000
NetCashProvidedByUsedInFinancingActivities,,,-400000.000,,,,-16500000.000,,,,24000000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-400000.000,,,,-16500000.000,,,,24000000.000
NetCashProvidedByUsedInInvestingActivities,,,-17700000.000,,,,-8500000.000,,,,-2700000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-17700000.000,,,,-8500000.000,,,,-2700000.000
NetCashProvidedByUsedInOperatingActivities,,,14600000.000,,,,20100000.000,,,,-26300000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,14600000.000,,,,20100000.000,,,,-26300000.000
NetIncomeLoss,28600000.000,25700000.000,6900000.000,-24300000.000,-30800000.000,-24200000.000,-13600000.000,-10500000.000,-16600000.000,-64800000.000,-5300000.000
OciBeforeReclassificationsBeforeTaxAttributableToParent,,,,,,,-500000.000,,,,200000.000
OperatingIncomeLoss,46600000.000,40100000.000,12100000.000,-37400000.000,-47900000.000,-35500000.000,-19500000.000,-13800000.000,-22500000.000,-73100000.000,-5900000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,-900000.000,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossBeforeReclassificationAndTax,,100000.000,-100000.000,,,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,600000.000,-600000.000,-900000.000,900000.000,-1100000.000,-400000.000,-500000.000,-1800000.000,-500000.000,800000.000,200000.000
OtherComprehensiveIncomeLossNetOfTax,3500000.000,4900000.000,5600000.000,5500000.000,5000000.000,17400000.000,3700000.000,3300000.000,-9000000.000,500000.000,500000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,,,,,3700000.000,,,,500000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeReclassificationAdjustmentsNetOfTax,,,-6500000.000,-4600000.000,-6100000.000,,-4200000.000,-5100000.000,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,2900000.000,-5500000.000,6500000.000,,,,4200000.000,,8500000.000,,-300000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansBeforeTax,,7400000.000,9100000.000,,,,,,,,
OtherComprehensiveIncomeLossTax,,-2600000.000,-3400000.000,,,,,,,,
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,,,,,,,2300000.000,,,,0.000
OtherNonoperatingIncomeExpense,-1500000.000,-200000.000,-900000.000,-500000.000,-1000000.000,-500000.000,-800000.000,-700000.000,-200000.000,0.000,4500000.000
PaymentsForCapitalImprovements,,,17900000.000,,,,8500000.000,,,,2700000.000
PaymentsForRepurchaseOfCommonStock,,,4700000.000,,,,0.000,,,,
PaymentsForRestructuring,,,,,,,2000000.000,,,,
PaymentsOfDistributionsToAffiliates,,,500000.000,,,,,,,,
PaymentsOfDividends,,,6300000.000,,,,0.000,,,,
PaymentsOfFinancingCosts,,,,,,,1500000.000,,,,0.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,1200000.000
PensionAndOtherPostretirementBenefitContributions,,,5200000.000,,,,1900000.000,,,,1600000.000
PensionAndOtherPostretirementBenefitExpense,,,8600000.000,,,,6600000.000,,,,800000.000
ProceedsFromContributionsFromParent,,,-500000.000,,,,,,,,
ProceedsFromIssuanceOfLongTermDebt,,,30000000.000,,,,0.000,,,,25000000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,,200000.000,,,,0.000,,,,0.000
ProceedsFromStockOptionsExercised,,,1100000.000,,,,0.000,,,,200000.000
ReclassificationFromAociCurrentPeriodBeforeTaxAttributableToParent,,,,,,,-6500000.000,,,,-300000.000
RelatedPartyTransactionPurchasesFromRelatedParty,400000.000,,,,,,,,,,
RepaymentsOfLongTermDebt,,,20000000.000,,,,15000000.000,,,,0.000
RestructuringCharges,,,,,300000.000,,0.000,,,,
RestructuringCostsAndAssetImpairmentCharges,,,,1600000.000,800000.000,,0.000,300000.000,0.000,0.000,0.000
RevenueFromRelatedParties,23400000.000,,,,,,,,,,
SalesRevenueGoodsNet,442200000.000,434200000.000,388700000.000,278200000.000,232700000.000,206600000.000,217900000.000,223100000.000,213800000.000,214700000.000,309400000.000
SellingGeneralAndAdministrativeExpense,26100000.000,31100000.000,29100000.000,29700000.000,26600000.000,25600000.000,22900000.000,23700000.000,25000000.000,29900000.000,22900000.000
ShareBasedCompensation,,,2000000.000,,,,1500000.000,,,,1600000.000
StockIssuedDuringPeriodValueStockOptionsExercised,,,,,,,,,,,200000.000
StockIssuedDuringPeriodValueTreasuryStockReissued,,,0.000,,,,0.000,,,,0.000
TreasuryStockValueAcquiredCostMethod,,,-2900000.000,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,46249507.000,46075010.000,45020023.000,44779016.000,44431092.000,-89696406.000,44206837.000,44220496.000,44221310.000,-88431066.000,44300396.000
WeightedAverageNumberOfSharesOutstandingBasic,45729624.000,45494668.000,44769679.000,44779016.000,44431092.000,-89446062.000,44206837.000,44220496.000,44221310.000,-88431066.000,44300396.000
