,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccretionExpense,,,,261241.000,-201013.000,
AdjustmentForAmortization,,,,,,252336.000
AdjustmentOfWarrantsGrantedForServices,,,,181841.000,69695.000,62493.000
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,31105.000,,,87043.000
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,,,,3534.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,14137.000,24796.000,23496.000,144613.000,257904.000,165296.000
AdvertisingExpense,,32600.000,,,,
AmortizationOfDebtDiscountPremium,,,,,2697.000,
AmortizationOfFinancingCosts,,,,61369.000,83843.000,
AmortizationOfFinancingCostsAndDiscounts,,,63417.000,535328.000,202247.000,348175.000
AmortizationOfIntangibleAssets,,17000.000,,86799.000,86800.000,86800.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,1604270805.000,43000000.000,46000000.000,84000000.000
CapitalLeaseObligationsIncurred,,,,271572.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-19679.000,,,,,
CashPeriodIncreaseDecrease,,454.000,13358.000,58776.000,66281.000,-77763.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,90621.000,7653.000,,,
CostOfRevenue,292566.000,,,177839.000,539999.000,713870.000
CurrentForeignTaxExpenseBenefit,,3644.000,2200.000,2094.000,3470.000,-908.000
CurrentIncomeTaxExpenseBenefit,,3644.000,2200.000,2094.000,3470.000,-908.000
DebtConversionConvertedInstrumentAmount1,,,,150062.000,5000.000,97500.000
DebtConversionOriginalDebtAmount1,,50990.000,599051.000,,5000.000,
DebtInstrumentConvertibleBeneficialConversionFeature,,,,399062.000,10792.000,135864.000
DebtIssuanceCosts,,,,,135000.000,
DeferredFederalIncomeTaxExpenseBenefit,,-119282.000,-128472.000,-390726.000,-694357.000,-886965.000
DeferredForeignIncomeTaxExpenseBenefit,,-37514.000,-15983.000,-1777.000,-42055.000,-65963.000
DeferredIncomeTaxExpenseBenefit,469.000,541.000,,-75000.000,,
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,,-94514.000,-127328.000
Depreciation,,,,68000.000,,
DepreciationAndAmortization,,874.000,,,,
DepreciationDepletionAndAmortization,17874.000,,,67703.000,123439.000,148833.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,-35000.000,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,-2858.000,19174.000,,,
DiscontinuedOperationProvisionForLossGainOnDisposalNetOfTax,,,-3839.000,,,
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,,276617.000,,,,
DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,,234666.000,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,237524.000,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,511283.000,,,,
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,38200.000,,,,
EarningsPerShareBasicAndDiluted,-0.020,-0.020,-0.010,-0.230,-0.150,-0.130
EffectiveIncomeTaxRateContinuingOperations,,-0.011,-0.006,0.035,-0.002,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.405,-0.362,-0.217,-0.406,-0.414
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,,,,0.050,0.033
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,-0.015,-0.006,0.048,-0.004,-0.014
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,0.033,,0.040,-0.015,0.023
EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings,,,,,0.008,0.010
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.036,0.022,0.040,0.043,0.049
ExpectedAmortizationExpenseOfEndingPresentValueOfFutureInsuranceProfitsYearFive,,,,,,173601.000
ExpectedAmortizationExpenseOfEndingPresentValueOfFutureInsuranceProfitsYearOne,,,,,,86800.000
ExpectedAmortizationExpenseOfEndingPresentValueOfFutureInsuranceProfitsYearTwo,,,,,,86801.000
ForeignCurrencyTransactionGainLossUnrealized,,,,18461.000,29158.000,-4530.000
GainsLossesOnExtinguishmentOfDebt,,,31090.000,114266.000,,-95834.000
GeneralAndAdministrativeExpense,616531.000,241280.000,,1271840.000,1399552.000,1527223.000
GoodwillImpairmentLoss,,19417.000,,,,
GrossProfit,262360.000,,,90965.000,351228.000,714175.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,17190.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,-1873516.000,-2339677.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-562263.000,-384955.000,-408094.000,-2075492.000,-2047104.000,-2608369.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,,,,-173588.000,-268692.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,-389140.000,-410294.000,-2002586.000,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,-0.020,-0.010,-0.230,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,-37858.000,23013.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,0.000,0.000,,,
IncomeTaxExpenseBenefit,4179.000,4185.000,2200.000,72906.000,3470.000,-908.000
IncomeTaxExpenseBenefitContinuingOperations,,4185.000,,,,
IncomeTaxExpenseBenefitContinuingOperationsAdjustmentOfDeferredTaxAssetLiability,,157337.000,144455.000,451503.000,830926.000,1080256.000
IncomeTaxesPaid,1999.000,3400.000,2200.000,2094.000,3700.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,60254.000,53410.000,48851.000,109927.000,475244.000,713716.000
IncreaseDecreaseInAccountsReceivable,-7889.000,,,,3807.000,12736.000
IncreaseDecreaseInAccruedSalaries,,,142608.000,178176.000,243865.000,245339.000
IncreaseDecreaseInInventories,18222.000,,,-5599.000,18247.000,29233.000
IncreaseDecreaseInOtherCurrentAssets,,3483.000,,,,
