,2011-06-30,2011-09-30,2011-12-31,2012-03-31
AccountsPayableCurrent,2483000.000,1860000.000,1701000.000,1394000.000
AccountsReceivableNetCurrent,1659000.000,1875000.000,1684000.000,1814000.000
AccruedIncomeTaxesCurrent,202000.000,169000.000,89000.000,96000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2899000.000,2966000.000,3054000.000,3136000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,-10000.000
AdditionalPaidInCapitalCommonStock,94000000.000,102313000.000,102323000.000,102331000.000
AllowanceForDoubtfulAccountsReceivableCurrent,658000.000,456000.000,281000.000,352000.000
Assets,20754000.000,25690000.000,23318000.000,21613000.000
AssetsCurrent,12864000.000,17922000.000,16512000.000,14852000.000
AssetsHeldForSaleCurrent,4730000.000,4451000.000,2469000.000,388000.000
BuildingsAndImprovementsGross,537000.000,537000.000,512000.000,523000.000
CapitalLeaseObligationsNoncurrent,57000.000,39000.000,22000.000,12000.000
CashAndCashEquivalentsAtCarryingValue,1788000.000,7285000.000,7871000.000,6886000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,15735725.000,58946441.000,58946441.000,58946441.000
CommonStockSharesOutstanding,15735725.000,58946441.000,58946441.000,58946441.000
CommonStockValue,157000.000,589000.000,589000.000,589000.000
DeferredRevenueCurrent,291000.000,284000.000,294000.000,286000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,1636000.000,1686000.000,1407000.000,1441000.000
FurnitureAndFixturesGross,459000.000,459000.000,457000.000,464000.000
Goodwill,2800000.000,2805000.000,2805000.000,2805000.000
IntangibleAssetsNetExcludingGoodwill,2119000.000,2063000.000,1887000.000,1860000.000
InventoryNet,3412000.000,2962000.000,2401000.000,2199000.000
InventoryValuationReserves,,,1407000.000,
LiabilitiesAndStockholdersEquity,20754000.000,25690000.000,23318000.000,21613000.000
LiabilitiesCurrent,7238000.000,6997000.000,5348000.000,3312000.000
LiabilitiesOfAssetsHeldForSale,1183000.000,1122000.000,566000.000,0.000
LongTermDebtAndCapitalLeaseObligationsCurrent,781000.000,928000.000,957000.000,95000.000
LongTermDebtNoncurrent,,19000.000,11000.000,885000.000
MachineryAndEquipmentGross,3352000.000,3359000.000,3464000.000,3515000.000
OtherAssetsNoncurrent,1522000.000,1511000.000,735000.000,730000.000
OtherLiabilitiesNoncurrent,400000.000,346000.000,380000.000,382000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,1275000.000,1349000.000,2087000.000,2140000.000
PropertyPlantAndEquipmentGross,4348000.000,4355000.000,4433000.000,4502000.000
PropertyPlantAndEquipmentNet,1449000.000,1389000.000,1379000.000,1366000.000
RetainedEarningsAccumulatedDeficit,-82466000.000,-84596000.000,-85338000.000,-85871000.000
ShortTermInvestments,,,,1425000.000
StockholdersEquity,11674000.000,18289000.000,17557000.000,17022000.000
StockholdersEquityBeforeTreasuryStock,,18306000.000,17574000.000,17039000.000
TreasuryStockShares,18332.000,18332.000,18332.000,18332.000
TreasuryStockValue,17000.000,17000.000,17000.000,17000.000
