,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AccountsPayableCurrent,56228000.000,49129000.000,48255000.000,48697000.000,65448000.000,61405000.000,62352000.000
AccountsReceivableNetCurrent,45687000.000,44921000.000,53963000.000,43587000.000,40284000.000,43658000.000,41371000.000
AccruedLiabilitiesCurrent,19593000.000,20308000.000,18813000.000,17967000.000,18472000.000,15132000.000,23350000.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,11915000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,584932000.000,585333000.000,578177000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,3641000.000,2534000.000,2489000.000,2913000.000,2631000.000,3132000.000,3003000.000
AdditionalPaidInCapital,386961000.000,385847000.000,384843000.000,383706000.000,383411000.000,383871000.000,384034000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,250000.000
Assets,419227000.000,408968000.000,408672000.000,388415000.000,283340000.000,291745000.000,272092000.000
AssetsCurrent,72204000.000,74489000.000,79003000.000,63367000.000,58715000.000,74132000.000,64574000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,302000.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,48000.000,51000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,232000.000,249000.000,65000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,269000.000,284000.000,252000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,313000.000,328000.000,276000.000
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,237000.000,105000.000,
Cash,14479000.000,17772000.000,14019000.000,9473000.000,7344000.000,18702000.000,15373000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
CommonStockSharesOutstanding,25209580.000,25209580.000,25272734.000,25347609.000,25607309.000,26157309.000,27361918.000
CommonStockValueOutstanding,252000.000,252000.000,253000.000,253000.000,256000.000,262000.000,274000.000
CostMethodInvestmentsFairValueDisclosure,,,,,,,2200000.000
DebtAndCapitalLeaseObligations,,,,,328815000.000,347386000.000,347267000.000
DeferredFinanceCostsGross,,,,,,,11915000.000
