,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30
CashPeriodIncreaseDecrease,,,4923200.000,,
ComprehensiveIncomeNetOfTax,15509888.000,14271551.000,4887645.000,3624201.000,11937488.000
CostOfRevenue,57916946.000,54353890.000,45790996.000,57461093.000,53660052.000
Depreciation,,,,3351804.000,3316174.000
DepreciationAndAmortization,,,,3495204.000,
EarningsPerShareBasic,0.280,0.230,,0.190,
EarningsPerShareBasicAndDiluted,,,0.130,,0.200
EarningsPerShareDiluted,0.280,0.230,,0.190,
EffectOfExchangeRateOnCashAndCashEquivalents,,,-16135.000,,
EffectiveIncomeTaxRateContinuingOperations,,,,0.350,0.330
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,0.250
ForeignCurrencyTransactionGainLossBeforeTax,4875845.000,5322885.000,-175595.000,195263.000,62449.000
GeneralAndAdministrativeExpense,4459195.000,5061337.000,6656755.000,6942514.000,5855039.000
GrossProfit,21036614.000,19925450.000,16355190.000,19842381.000,18947090.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,14856572.000,13085921.000,8008971.000,11412920.000,11484740.000
IncomeTaxExpenseBenefit,4222529.000,4137255.000,3142645.000,4031735.000,3784597.000
IncomeTaxesPaid,,,2249133.000,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,45953.000,61878.000
InterestExpense,125810.000,116378.000,131185.000,107311.000,70687.000
InterestPaidNet,,,131185.000,,
InvestmentIncomeInterest,212071.000,222852.000,236709.000,236701.000,237563.000
NetCashProvidedByUsedInFinancingActivities,,,-1976627.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-1976627.000,,
NetCashProvidedByUsedInInvestingActivities,,,-199054.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-199054.000,,
NetCashProvidedByUsedInOperatingActivities,,,7115016.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,7115016.000,,
NetIncomeLoss,10634043.000,8948666.000,4866326.000,7381185.000,7700143.000
NonoperatingIncomeExpense,-478562.000,-650933.000,-70071.000,324653.000,229325.000
OperatingExpenses,5701480.000,6188596.000,8276148.000,8754114.000,7691675.000
OperatingIncomeLoss,15335134.000,13736854.000,8079042.000,11088267.000,11255415.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,,21319.000,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,-3756984.000,4237345.000
OtherNonoperatingIncomeExpense,-564823.000,-757407.000,,195263.000,62449.000
PaymentsToAcquirePropertyPlantAndEquipment,,,199054.000,,
ProceedsFromIssuanceOrSaleOfEquity,,,185873.000,,
RepaymentsOfLongTermDebt,,,162500.000,,
RepaymentsOfRelatedPartyDebt,,,2000000.000,,
Revenues,78953560.000,74279340.000,62146186.000,77303474.000,72607142.000
RevenuesFromExternalCustomers,,,,77303474.000,
SalesRevenueNet,78953560.000,74279340.000,62146186.000,77303474.000,72607142.000
SellingExpense,1242285.000,1127259.000,1619393.000,1811600.000,1836636.000
WeightedAverageNumberOfDilutedSharesOutstanding,,,,38343281.000,38423788.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,38297328.000,38361910.000
