,2011-09-30,2012-09-30
AdjustmentsToAdditionalPaidInCapitalDividendsInExcessOfRetainedEarnings,-21248000.000,-28613000.000
AllocatedShareBasedCompensationExpense,1201000.000,1489000.000
AmortizationOfIntangibleAssets,742000.000,4481000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,0.370
BusinessAcquisitionProFormaEarningsPerShareDiluted,,0.350
BusinessAcquisitionsProFormaNetIncomeLoss,,6377000.000
BusinessAcquisitionsProFormaRevenue,,92565000.000
CapitalLeasesIncomeStatementAmortizationExpense,,37000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-15036000.000,34000.000
CommonStockDividendsPerShareCashPaid,1.400,0.440
CostOfGoodsAndServicesSold,,36091000.000
CostOfGoodsSold,14573000.000,23166000.000
CostOfRevenue,25346000.000,37255000.000
CostOfServices,10773000.000,12925000.000
CurrentFederalTaxExpenseBenefit,,991000.000
CurrentIncomeTaxExpenseBenefit,,1345000.000
CurrentStateAndLocalTaxExpenseBenefit,,354000.000
DeferredFederalIncomeTaxExpenseBenefit,,2549000.000
DeferredIncomeTaxExpenseBenefit,1994000.000,2505000.000
DeferredIncomeTaxesAndTaxCredits,,2504000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-44000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,182000.000
Depreciation,1045000.000,1521000.000
Dividends,-20897000.000,-7152000.000
DividendsCash,,7152000.000
EarningsPerShareBasic,0.280,0.370
EarningsPerShareDiluted,0.260,0.340
EffectiveIncomeTaxRateContinuingOperations,,0.395
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,0.000
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,0.035
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.020
GainLossOnSaleOfPropertyPlantEquipment,49000.000,34000.000
GeneralAndAdministrativeExpense,7056000.000,13531000.000
GoodwillAcquiredDuringPeriod,,12786000.000
GoodwillPeriodIncreaseDecrease,,12786000.000
GrossProfit,25152000.000,42592000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,6446000.000,9749000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,4154000.000,10344000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.280,
IncomeLossFromContinuingOperationsPerDilutedShare,0.260,
IncomeTaxExpenseBenefit,2292000.000,3850000.000
IncomeTaxExpenseBenefitContinuingOperations,,3850000.000
IncomeTaxesPaid,,328000.000
IncreaseDecreaseInAccountsPayableTrade,-315000.000,1667000.000
IncreaseDecreaseInAccountsReceivable,1635000.000,-2659000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,93000.000,943000.000
IncreaseDecreaseInAccruedLiabilities,1228000.000,-200000.000
IncreaseDecreaseInInventories,2252000.000,-2885000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-111000.000,-42000.000
InterestPaid,,529000.000
LoanProcessingFee,,338000.000
NetCashProvidedByUsedInFinancingActivities,-20444000.000,31480000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-20444000.000,31480000.000
NetCashProvidedByUsedInInvestingActivities,-9034000.000,-44198000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-9034000.000,-44198000.000
NetCashProvidedByUsedInOperatingActivities,14442000.000,12752000.000
