,2011-07-31,2011-10-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2015-01-31,2015-04-30,2015-07-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,265000.000,310000.000,306000.000,306000.000,305000.000,,180238.000,180238.000
AccountsPayableAndAccruedLiabilitiesNoncurrent,,,,,,,,,,,67000.000,67000.000,,,
AccountsPayableCurrent,,,,,51935.000,,,,,52064.000,98581.000,108351.000,398116.000,554715.000,663980.000
AccountsPayableOtherCurrent,0.000,29628.000,9179.000,14180.000,,30645.000,42869.000,60825.000,68241.000,,,,,,
AccountsPayableRelatedPartiesCurrent,12476.000,25393.000,53061.000,88061.000,133061.000,175000.000,175000.000,175000.000,175000.000,182637.000,216885.000,247614.000,180238.000,220945.000,258195.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,90000.000,,,,,,,
AccountsReceivableNetCurrent,,,,,,,,,,,,,34278.000,12514.000,63305.000
AccruedBonusesCurrent,,,,,,,,,,175000.000,175000.000,174000.000,174000.000,174000.000,174000.000
AccruedBonusesCurrentAndNoncurrent,,,,,,,,,,,175000.000,174000.000,,,
AccruedLiabilitiesCurrent,,,,,,,,,,506.000,,,,,
AccruedProfessionalFeesCurrent,,,,,,175000.000,,,,,,,,,
AccruedSalariesCurrentAndNoncurrent,,,,,,,,,15000.000,,,,,,
AccumulatedAmortizationOfOtherDeferredCosts,,,,,,261.000,386.000,511.000,636.000,761.000,886.000,1011.000,2024.000,2358.000,2681.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,136.000,,,,,,271.000,30164.000,165919.000,165410.000,210323.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,,,,,,,,,,,271.000,,,,
AcquisitionCostsCumulative,,,,,128986.000,689710.000,689710.000,689710.000,652330.000,,,,,,
AdditionalPaidInCapitalCommonStock,4855180.000,5010376.000,5060889.000,5060889.000,5060889.000,5208966.000,5208966.000,5208966.000,5286410.000,14706410.000,19581532.000,19581532.000,14931530.000,14931530.000,14931530.000
Assets,1734228.000,985960.000,768124.000,731698.000,712280.000,701002.000,693364.000,693114.000,694234.000,1939574.000,1968566.000,1940385.000,1148310.000,1115188.000,1261334.000
AssetsCurrent,908228.000,329838.000,78414.000,40488.000,21206.000,10053.000,2540.000,2415.000,3660.000,12395.000,17021.000,18246.000,51644.000,17647.000,70619.000
AssetsNet,,,,,,,,,,,1968566.000,1940385.000,,,
BusinessCombinationSeparatelyRecognizedTransactionsAdditionalDisclosuresAcquisitionCosts,,,,33588.000,,,,,,,,,,,
Capital,,,,,,,,,-461761.000,1129615.000,1217638.000,1356406.000,1200686.000,-1492791.000,2267200.000
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,,479362.000,368818.000,
CapitalizedComputerSoftwareGross,,,,,,,,,,,,,1005.000,1005.000,1005.000
CapitalizedCostsMineralInterestsInUnprovedProperties,,,,689710.000,,,,,,,,,,,
CapitalizedCostsProvedProperties,,,,,689710.000,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,904597.000,267995.000,74519.000,36590.000,18824.000,8853.000,1340.000,1215.000,2460.000,12395.000,12180.000,15018.000,17366.000,5133.000,7314.000
CashCollateralForBorrowedSecurities,,,,,,,,,30000.000,,,,,,
ClassOfWarrantOrRightOutstanding,,,,3000000.000,3000000.000,,,,,,,,,,
ClassOfWarrantOrRightUnissued,,,,,,,3000000.000,,,,60000.000,,,,
CommonStockOtherSharesOutstanding,,,,,79025760.000,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000,,175000000.000,175000000.000,175000000.000,175000000.000,175000000.000
CommonStockSharesIssued,77814240.000,78386360.000,79025760.000,79025760.000,79025760.000,79025760.000,79025760.000,79025760.000,1581409.000,31581409.000,36461409.000,37461409.000,37461409.000,37461409.000,37461409.000
CommonStockSharesOutstanding,77814240.000,78386360.000,79025760.000,79025760.000,,79025760.000,79025760.000,79025760.000,1581409.000,31581409.000,36461409.000,37461409.000,37461409.000,37461409.000,37461409.000
