,2011-07-30,2011-10-29,2012-01-28,2012-04-28,2012-07-28,2012-10-27,2013-02-02,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-10-29,2017-01-28
AccountsPayableCurrent,72397000.000,68674000.000,79027000.000,48954000.000,84964000.000,88824000.000,90133000.000,57753000.000,100794000.000,87323000.000,101959000.000,73345000.000,112638000.000,146066000.000,87032000.000,105426000.000,123995000.000,132523000.000,109193000.000,94162000.000,130575000.000,117352000.000
AccountsReceivableNetCurrent,19342000.000,21948000.000,27277000.000,25264000.000,25173000.000,27232000.000,27542000.000,22124000.000,26916000.000,32485000.000,21882000.000,22394000.000,21129000.000,23377000.000,25248000.000,25515000.000,24684000.000,22487000.000,26696000.000,20833000.000,15138000.000,14899000.000
AccruedLiabilitiesCurrent,74581000.000,90835000.000,94178000.000,91772000.000,89906000.000,101573000.000,90443000.000,107095000.000,93947000.000,113472000.000,100303000.000,107648000.000,86231000.000,108334000.000,94805000.000,106669000.000,95079000.000,115286000.000,102254000.000,121598000.000,102346000.000,80740000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,26164000.000,35215000.000,49379000.000,59435000.000,69624000.000,80217000.000,90839000.000,101299000.000,110484000.000,121119000.000,128807000.000,139134000.000,148314000.000,154628000.000,162038000.000,171378000.000,177442000.000,187240000.000,194041000.000,200132000.000,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,-6722000.000,-6831000.000,-5216000.000,-6087000.000,-5503000.000,-5481000.000,-5489000.000,-4967000.000,-4188000.000,-3927000.000,-3225000.000,-2615000.000,-1586000.000,-956000.000,1673000.000,104000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,808000.000,748000.000,328000.000,292000.000,623000.000,701000.000,778000.000,-4288000.000,-7043000.000,-6154000.000,-7758000.000,-7803000.000,-9236000.000,-7765000.000,-8377000.000,-8445000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-4463000.000,-3870000.000,-5825000.000,-5430000.000,-5783000.000,-5901000.000,-5914000.000,-6083000.000,-4888000.000,-5795000.000,-4880000.000,-4780000.000,-4711000.000,-9255000.000,-11231000.000,-10081000.000,-10983000.000,-10418000.000,-10822000.000,-8721000.000,-6704000.000,-8341000.000
AllowanceForDoubtfulAccountsReceivableCurrent,163000.000,165000.000,114000.000,58000.000,200000.000,167000.000,216000.000,363000.000,,,1370000.000,1228000.000,1655000.000,2174000.000,1939000.000,2304000.000,2314000.000,2199000.000,2043000.000,2368000.000,0.000,380000.000
AssetRetirementObligation,,,,,,,,,,2000000.000,2000000.000,,,,2100000.000,,,,2100000.000,,,
Assets,2159240000.000,2167175000.000,2113787000.000,2084630000.000,2092434000.000,2114598000.000,2043213000.000,2025884000.000,2055561000.000,2039165000.000,1840104000.000,1815721000.000,1853214000.000,1284011000.000,1187943000.000,1206560000.000,1243714000.000,1241999000.000,1156744000.000,1162600000.000,1193122000.000,755498000.000
AssetsCurrent,358115000.000,375107000.000,360782000.000,336816000.000,351058000.000,375904000.000,310432000.000,296598000.000,327224000.000,307500000.000,271040000.000,253423000.000,300634000.000,336458000.000,258349000.000,285369000.000,322337000.000,329205000.000,260455000.000,289974000.000,323355000.000,279503000.000
AssetsFairValueDisclosureNonrecurring,,,,,0.000,,,,,,,,,,,,,,,,,
AssetsFairValueDisclosureRecurring,,,,,30263000.000,19847000.000,18261000.000,25533000.000,8663000.000,748000.000,15518000.000,1433000.000,895000.000,175000.000,113000.000,9000.000,60000.000,,,38560000.000,,
AssetsNoncurrent,,,,,1741376000.000,1738694000.000,1732781000.000,1729286000.000,1728337000.000,1731665000.000,1569064000.000,1562298000.000,1552580000.000,947553000.000,929594000.000,921191000.000,921377000.000,912794000.000,896289000.000,872626000.000,,
CapitalLeaseObligationsCurrent,,,,,,,,,,492000.000,503000.000,515000.000,527000.000,539000.000,552000.000,565000.000,578000.000,591000.000,605000.000,,,
CapitalLeaseObligationsNoncurrent,,,,,,,,,,3532000.000,3402000.000,3269000.000,3133000.000,2993000.000,2850000.000,2704000.000,2555000.000,2402000.000,2245000.000,,,
CapitalLeasedAssetsGross,,,,,,,,,,4102000.000,4102000.000,,,,4102000.000,,,,4102000.000,,,
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,,,,3983000.000,3805000.000,,,,3091000.000,,,,2378000.000,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,5276000.000,5066000.000,,,,4228000.000,,,,3390000.000,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,210000.000,838000.000,,,,838000.000,,,,838000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,838000.000,838000.000,,,,876000.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,838000.000,838000.000,,,,838000.000,,,,876000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,838000.000,838000.000,,,,838000.000,,,,838000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,838000.000,838000.000,,,,838000.000,,,,838000.000,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,1714000.000,876000.000,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,1252000.000,1161000.000,,,,826000.000,,,,540000.000,,,
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments1,,,,,,,,,,4024000.000,3905000.000,,,,3402000.000,,,,2850000.000,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,,,,119000.000,297000.000,,,,1011000.000,,,,1724000.000,,,
CapitalizedCostsAssetRetirementCosts,,,,,,,,,,2000000.000,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,54762000.000,45721000.000,77910000.000,88268000.000,54555000.000,42586000.000,33328000.000,43146000.000,26831000.000,19079000.000,39429000.000,24773000.000,24879000.000,20828000.000,18520000.000,22363000.000,23497000.000,24277000.000,18164000.000,62168000.000,9720000.000,22119000.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,,,,,,,,,,,,,,,,,,,,9720000.000,22119000.000
CommonStockIncludingAdditionalPaidInCapital,526354000.000,527811000.000,519589000.000,520105000.000,521615000.000,521918000.000,519687000.000,520983000.000,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,1000.000,1000.000,1000.000,1000000.000,1000000.000,1000000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
CommonStockSharesIssued,1000.000,1000.000,1000.000,1000000.000,1000000.000,1000000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
CommonStockSharesOutstanding,1000.000,1000.000,1000.000,1000000.000,1000000.000,1000000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000,1000.000
CommonStocksIncludingAdditionalPaidInCapital,,,,,,,,,522461000.000,516629000.000,517932000.000,519207000.000,520201000.000,521237000.000,522403000.000,523124000.000,524244000.000,525057000.000,525759000.000,526381000.000,527378000.000,527871000.000
CustomerDepositsCurrent,,,,,,,1466000.000,,,,,,,,,,,,,,,
CustomerLoyaltyProgramLiabilityNoncurrent,,,,,,,2300000.000,,,,1400000.000,,,,1800000.000,,,,2000000.000,,,
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,1115102000.000,1115102000.000,1115102000.000,1115102000.000,1056677000.000,1029722000.000,989483000.000,988858000.000
DebtInstrumentRepurchasedFaceAmount,,,,,,,,,,,,,,,,,,,58400000.000,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,,,,,,,600000.000,500000.000,400000.000
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,,,,,,,,,,,,,,,,,,,,,11752000.000,9819000.000
DebtLongtermAndShorttermCombinedAmount,,,,,,,,,,,,,,,,,,,,,,1043000000.000
DebtWeightedAverageInterestRate,,,,,,,,,,,,,,,,,,,0.035,0.039,0.028,0.037
DeferredAdvertisingCosts,,,,,,,400000.000,,,,500000.000,,,,900000.000,,,,1000000.000,,,
DeferredCostsCurrentAndNoncurrent,,,,,,,40040000.000,,,,,,,,,,,,,,,
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,,,,,807000.000,762000.000,739000.000
DeferredFinanceCostsNoncurrentNet,51237000.000,49549000.000,47915000.000,46220000.000,44695000.000,43018000.000,40040000.000,38419000.000,36819000.000,34067000.000,32455000.000,30754000.000,29091000.000,27338000.000,25622000.000,23984000.000,23145000.000,22489000.000,19019000.000,15900000.000,11300000.000,9400000.000
DeferredIncomeTaxAssetsNet,,,,,,,,,,,,,,,,,,,,,,2500000.000
DeferredIncomeTaxLiabilities,,,,,,,261112000.000,,,,247378000.000,,,,156187000.000,,,,157578000.000,,,
DeferredIncomeTaxLiabilitiesNet,,,,,,,,,,,,,,,,,,,,,,60400000.000
DeferredRentCreditNoncurrent,,,,,,,11269000.000,12434000.000,13433000.000,14493000.000,15583000.000,16606000.000,,,20822000.000,,,,21078000.000,,,
DeferredRevenueAndCreditsNoncurrent,,,,,,,40104000.000,43432000.000,45529000.000,49772000.000,50432000.000,50534000.000,52664000.000,54129000.000,53677000.000,52858000.000,51770000.000,50992000.000,49664000.000,45593000.000,42869000.000,41252000.000
DeferredTaxAssetsCharitableContributionCarryforwards,,,,,,,,,,,4092000.000,,,,5299000.000,,,,5875000.000,,,
DeferredTaxAssetsDeferredGainOnSaleLeasebackTransaction,,,,,,,,,,,,,,,,,,,10471000.000,,,
DeferredTaxAssetsDeferredIncome,,,,,,,2265000.000,,,,3193000.000,,,,2858000.000,,,,2820000.000,,,
DeferredTaxAssetsGross,,,,,,,63181000.000,,,,79730000.000,,,,93503000.000,,,,99372000.000,,,
DeferredTaxAssetsInventory,,,,,,,6631000.000,,,,4803000.000,,,,8031000.000,,,,7667000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,-202311000.000,,,,-199566000.000,,,,-121266000.000,,,,,,,
DeferredTaxAssetsNet,,,,,,,,,,,47812000.000,,,,34921000.000,,,,36189000.000,,,
