,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-829636.000,-829636.000,-829636.000,-1373531.000,-1373531.000,-1373531.000
AdditionalPaidInCapital,5599052.000,5599052.000,5599052.000,5599052.000,5599052.000,5599052.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,120568.000,180121.000,160865.000,268465.000,138692.000,174498.000
AllowanceForNotesReceivable,,7599299.000,9685340.000,8910121.000,8510203.000,10227527.000
Assets,523351463.000,516784328.000,509503773.000,503906951.000,498490791.000,486142773.000
AvailableForSaleSecuritiesFairValueDisclosure,38647.000,38647.000,38647.000,38647.000,38647.000,38647.000
BankOwnedLifeInsurance,,,,6781869.000,6839954.000,6896986.000
Cash,6643083.000,10916496.000,7418844.000,8233185.000,6843939.000,4335673.000
CashAndCashEquivalentsAtCarryingValue,6643083.000,10916496.000,7418844.000,8233185.000,6843939.000,4335673.000
CommonStockParOrStatedValuePerShare,,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
CommonStockSharesOutstanding,,4361658.000,4361658.000,4361658.000,4361658.000,4361658.000
CommonStockValue,43617.000,43617.000,43617.000,43617.000,43617.000,43617.000
Deposits,371096264.000,369296919.000,363045450.000,372417944.000,368082721.000,374509854.000
HeldToMaturitySecurities,3698000.000,3447000.000,8447000.000,11344000.000,17331000.000,20571732.000
HeldToMaturitySecuritiesFairValue,,,,,17344335.000,20608483.000
InterestReceivable,,,,1793611.000,,
InvestmentInFederalHomeLoanBankStockFairValueDisclosure,5403900.000,5341300.000,5206300.000,5206300.000,4601300.000,4005300.000
Liabilities,473201107.000,466082833.000,459481440.000,453504345.000,447028581.000,434497260.000
LiabilitiesAndStockholdersEquity,523351463.000,516784328.000,509503773.000,503906951.000,498490791.000,486142773.000
LoansAndLeasesReceivableAllowance,,,,,8510203.000,10227527.000
LoansReceivableCommercialRealEstate,,,,,131554776.000,125489938.000
LoansReceivableNet,472838749.000,460531645.000,449891359.000,445098108.000,437972655.000,428517578.000
OtherBorrowings,97000000.000,93000000.000,93000000.000,78000000.000,76000000.000,57000000.000
OtherLiabilities,2642948.000,2926184.000,3275125.000,2817936.000,2807168.000,2812908.000
OtherRealEstateAndForeclosedAssets,9215648.000,11024150.000,13016731.000,,,
PreferredStockDiscountOnShares,-297542.000,-267383.000,-237224.000,-207065.000,-176906.000,-146747.000
PreferredStockLiquidationPreferenceValue,,,,1000.000,,
PreferredStockParOrStatedValuePerShare,,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,,3000000.000,3000000.000,3000000.000,3000000.000,3000000.000
PreferredStockSharesOutstanding,,12643.000,12643.000,,12643.000,12643.000
PreferredStockValue,12643000.000,12643000.000,12643000.000,12643000.000,12643000.000,12643000.000
PreferredStockValueOutstanding,,,,12643.000,,
PrepaidExpenseAndOtherAssets,14737623.000,14817972.000,15044129.000,7721063.000,7240286.000,6860533.000
PropertyPlantAndEquipmentNet,8698788.000,8616188.000,8527827.000,8430736.000,8322781.000,8175316.000
RealEstateOwnedValuationAllowance,,2056041.000,2062730.000,2502944.000,1894378.000,1363555.000
RetainedEarningsUnappropriated,32388712.000,32909692.000,32200371.000,33094380.000,34123825.000,34276969.000
SecuritiesSoldUnderAgreementsToRepurchase,2341327.000,679609.000,,,,
StockholdersEquity,50150356.000,50701495.000,50022333.000,50402606.000,51462210.000,51645513.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,50150356.000,50701495.000,50022333.000,50402606.000,51462210.000,51645513.000
WarrantsAndRightsOutstanding,603153.000,603153.000,603153.000,603153.000,603153.000,603153.000
