,2011-09-30,2011-12-31,2012-03-31,2012-06-30
AccruedInvestmentIncomeReceivable,2041000.000,1797000.000,2247000.000,1746000.000
AccruedLiabilitiesFairValueDisclosure,,,,160000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1228000.000,651000.000,665000.000,499000.000
AdditionalPaidInCapitalCommonStock,6483000.000,6483000.000,6483000.000,6483000.000
Assets,445642000.000,433512000.000,453128000.000,451577000.000
AssetsFairValueDisclosureNonrecurring,,,,989000.000
AssetsFairValueDisclosureRecurring,,,,114316000.000
AvailableForSaleSecurities,114746000.000,107428000.000,113252000.000,114316000.000
AvailableForSaleSecuritiesAmortizedCost,,,,111056000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,21474000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,21002000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,472000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,114316000.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,-222000.000
AvailableForSaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions,,,,63.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses2,,,,8000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,222000.000
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses2,,,,214000.000
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,3482000.000
BankOwnedLifeInsurance,15952000.000,15342000.000,14463000.000,14905000.000
CashAndCashEquivalentsAtCarryingValue,14802000.000,11776000.000,33206000.000,37773000.000
CashAndCashEquivalentsFairValueDisclosure,,,,37773000.000
CommonStockParOrStatedValuePerShare,0.500,0.500,0.500,0.500
CommonStockSharesAuthorized,11250000.000,11250000.000,11250000.000,11250000.000
CommonStockSharesIssued,4767786.000,4767786.000,4767786.000,4767786.000
CommonStockSharesOutstanding,4234505.000,4234505.000,4234505.000,4234505.000
CommonStockValue,2384000.000,2384000.000,2384000.000,2384000.000
DepositsDomestic,373406000.000,359709000.000,380102000.000,383084000.000
DepositsFairValueDisclosure,,,,147296000.000
DepositsNegotiableOrderOfWithdrawalNOW,48172000.000,45693000.000,54520000.000,51614000.000
DepositsSavingsDeposits,103640000.000,102180000.000,109838000.000,112334000.000
FederalHomeLoanBankAdvancesLongTerm,15000000.000,15000000.000,15000000.000,10000000.000
FederalHomeLoanBankBorrowingsFairValueDisclosure,,,,10304000.000
FederalHomeLoanBankStock,,,,949000.000
FinancingReceivableAllowanceForCreditLosses,,,,5154000.000
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,,,,4767000.000
