,2016-09-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,950294.000
AmortizationOfIntangibleAssets,129368.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-652160.000
CurrentForeignTaxExpenseBenefit,-266000.000
CurrentIncomeTaxExpenseBenefit,-877000.000
DebtConversionConvertedInstrumentAmount1,326000.000
EarningsPerShareBasicAndDiluted,-0.000
GeneralAndAdministrativeExpense,3474105.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,199736.000
IncreaseDecreaseInPrepaidExpense,71250.000
IncreaseDecreaseInPrepaidExpensesOther,100000.000
IssuanceOfStockAndWarrantsForServicesOrClaims,1121195.000
LegalFees,201065.000
NetCashProvidedByUsedInFinancingActivities,707000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,707000.000
NetCashProvidedByUsedInInvestingActivities,-114398.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-114398.000
NetCashProvidedByUsedInOperatingActivities,-1244762.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1244762.000
NetIncomeLoss,-3474105.000
NoninterestExpenseDirectorsFees,713000.000
OtherGeneralAndAdministrativeExpense,187424.000
OtherTaxExpenseBenefit,323000.000
PaymentsToAcquireIntangibleAssets,114398.000
ProceedsFromConvertibleDebt,326000.000
ProceedsFromIssuanceOfPrivatePlacement,381000.000
ProfessionalFees,439894.000
ProfitLoss,-3424105.000
ShareBasedCompensation,950294.000
StockIssuedDuringPeriodValueIssuedForServices,1121195.000
StockIssuedDuringPeriodValueNewIssues,381000.000
StockIssuedDuringPeriodValueOther,39800.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,1041024918.000
