,2016-10-31,2017-01-31,2017-04-30
AccountsPayableCurrent,57308000.000,65231000.000,83869000.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,200000.000,,0.000
AccountsReceivableNetCurrent,147707000.000,151224000.000,170335000.000
AccountsReceivableRelatedParties,0.000,,0.000
AccruedBonusesCurrent,2498000.000,3486000.000,4709000.000
AccruedIncomeTaxesCurrent,2463000.000,1812000.000,3446000.000
AccruedLiabilitiesCurrent,6591000.000,6404000.000,9018000.000
AccruedPayrollTaxesCurrent,,,24198000.000
AccruedProfessionalFeesCurrent,3090000.000,3184000.000,4181000.000
AccruedSalesCommissionCurrent,14599000.000,10270000.000,12979000.000
AccruedVacationCurrent,4203000.000,4513000.000,6172000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,63185000.000,71451000.000,80022000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-20000.000,-170000.000,-96000.000
AdditionalPaidInCapital,775667000.000,829249000.000,904507000.000
Assets,648263000.000,670717000.000,718307000.000
AssetsCurrent,530521000.000,543799000.000,587253000.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,69700000.000,87169000.000,126291000.000
AvailableForSaleSecuritiesDebtSecuritiesCurrent,121649000.000,129147000.000,149571000.000
CashAndCashEquivalentsAtCarryingValue,225463000.000,226006000.000,200774000.000
ClassOfWarrantOrRightOutstanding,824094.000,824094.000,824094.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000
CommonStockValue,4000.000,4000.000,4000.000
DeferredCostsCurrent,19398000.000,19230000.000,22260000.000
DeferredRevenueCurrent,165833000.000,186255000.000,207018000.000
DeferredRevenueNoncurrent,209598000.000,234361000.000,255982000.000
DeferredSalesCommission,22125000.000,25712000.000,28039000.000
DerivativeLiabilitiesNoncurrent,0.000,0.000,0.000
EmployeeRelatedLiabilitiesCurrent,28352000.000,36645000.000,56834000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,193900000.000,272600000.000,292600000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,405000.000,1013000.000,1621000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,1079000.000,1079000.000,1079000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,1823000.000,1215000.000,607000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,2201000.000,2201000.000,2201000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,2201000.000,2201000.000,2201000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,2201000.000,2201000.000,2201000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,2220000.000,2220000.000,2220000.000
FiniteLivedIntangibleAssetsGross,12130000.000,12130000.000,12130000.000
FiniteLivedIntangibleAssetsNet,11725000.000,11117000.000,10509000.000
Goodwill,16784000.000,16784000.000,16636000.000
IntangibleAssetsGrossExcludingGoodwill,28230000.000,28230000.000,28230000.000
IntangibleAssetsNetExcludingGoodwill,27825000.000,27217000.000,26609000.000
Liabilities,476600000.000,538834000.000,623069000.000
LiabilitiesAndStockholdersEquity,648263000.000,670717000.000,718307000.000
LiabilitiesCurrent,258084000.000,294535000.000,356739000.000
OperatingLeasesFutureMinimumPaymentsDue,47814000.000,48640000.000,48450000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,7212000.000,7556000.000,7597000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,10078000.000,10402000.000,10454000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,10524000.000,10820000.000,11832000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,9762000.000,10847000.000,12560000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,2840000.000,2929000.000,2934000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,7398000.000,6086000.000,3073000.000
OtherAccruedLiabilitiesCurrent,1038000.000,1408000.000,1391000.000
OtherAssetsNoncurrent,4680000.000,5261000.000,6225000.000
OtherEmployeeRelatedLiabilitiesCurrent,3712000.000,5039000.000,5003000.000
OtherLiabilitiesNoncurrent,7044000.000,8429000.000,9163000.000
PensionAndOtherPostretirementDefinedBenefitPlansCurrentLiabilities,3340000.000,13337000.000,3773000.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000
PreferredStockSharesAuthorized,,200000000.000,200000000.000
PreferredStockSharesIssued,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,16304000.000,18192000.000,44313000.000
PropertyPlantAndEquipmentGross,109513000.000,123395000.000,133567000.000
PropertyPlantAndEquipmentNet,46328000.000,51944000.000,53545000.000
RetainedEarningsAccumulatedDeficit,-603988000.000,-697200000.000,-809177000.000
SeniorLongTermNotes,0.000,0.000,0.000
SharesIssuedPricePerShare,16.000,16.000,
StockholdersEquity,171663000.000,131883000.000,95238000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,171663000.000,131883000.000,95238000.000
TemporaryEquityCarryingAmountAttributableToParent,0.000,0.000,0.000
