,2011-12-31
AccretionExpense,83304.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,179443.000
AmortizationOfDebtDiscountPremium,183566.000
AmortizationOfFinancingCosts,83304.000
AssetImpairmentCharges,75802.000
CashPeriodIncreaseDecrease,12317.000
CostOfRevenue,165538.000
Depreciation,46158.000
EarningsPerShareBasicAndDiluted,-0.190
GrossProfit,-329.000
IncreaseDecreaseInAccountsPayable,89807.000
IncreaseDecreaseInAccountsReceivable,7473.000
IncreaseDecreaseInAccruedLiabilities,-4204.000
IncreaseDecreaseInInventories,144893.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,110992.000
InducedConversionOfConvertibleDebtExpense,227419.000
InterestExpense,59444.000
IssuanceOfStockAndWarrantsForServicesOrClaims,1380785.000
NetCashProvidedByUsedInFinancingActivities,2259490.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2259490.000
NetCashProvidedByUsedInInvestingActivities,-308592.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-308592.000
NetCashProvidedByUsedInOperatingActivities,-1938581.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-1938581.000
NetIncomeLoss,-3832860.000
NetIncomeLossAvailableToCommonStockholdersBasic,-4171368.000
NonoperatingIncomeExpense,-550828.000
OperatingExpenses,3281703.000
OperatingIncomeLoss,-3282032.000
OtherNonoperatingIncomeExpense,2905.000
PaidInKindInterest,75000.000
PaymentsOfLoanCosts,55333.000
PaymentsToAcquirePropertyPlantAndEquipment,308592.000
ProceedsFromIssuanceOfCommonStock,892871.000
ProceedsFromIssuanceOfRedeemablePreferredStock,613465.000
ProceedsFromNotesPayable,690000.000
ProceedsFromRepaymentsOfNotesPayable,-24513.000
RepaymentsOfNotesPayable,59000.000
ResearchAndDevelopmentExpense,69585.000
Revenues,165209.000
SalesRevenueNet,165209.000
SellingGeneralAndAdministrativeExpense,3136316.000
