,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,828000.000
AmortizationOfIntangibleAssets,1360000.000
AssumedPremiumsEarned,0.000
BenefitsLossesAndExpenses,172138000.000
CapitalizedComputerSoftwareAmortization1,2200000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,9273000.000
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,521000.000
CededPremiumsEarned,58994000.000
ComprehensiveIncomeNetOfTax,89411000.000
ConcentrationRiskPercentage1,0.100
CostOfServicesOverhead,4943000.000
CurrentFederalTaxExpenseBenefit,-57108000.000
DeferredFederalIncomeTaxExpenseBenefit,99260000.000
DeferredPolicyAcquisitionCostAmortizationExpense,23318000.000
DeferredPolicyAcquisitionCostAmortizationExpenseNetInvestmentGainsLosses,12163000.000
DeferredPolicyAcquisitionCostAmortizationExpenseOther,11155000.000
DeferredPolicyAcquisitionCostForeignCurrencyTranslationAdjustmentAndOther,0.000
DeferredPolicyAcquisitionCostUnrealizedInvestmentGainLoss,-4100000.000
DeferredPolicyAcquisitionCostsAdditions,4976000.000
DeferredPolicyAcquisitionCostsAndPresentValueOfFutureProfitsAmortization1,23217000.000
DeferredSalesInducementsAdditions,350000.000
DeferredSalesInducementsAdjustments,-800000.000
DeferredSalesInducementsAmortizationExpense,7017000.000
DirectPremiumsEarned,109733000.000
DirectTaxesAndLicensesCosts,2590000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350
EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,66079000.000
ExpectedAmortizationExpenseOfEndingPresentValueOfFutureInsuranceProfitsYearFive,0.000
ExpectedAmortizationExpenseOfEndingPresentValueOfFutureInsuranceProfitsYearFour,0.000
ExpectedAmortizationExpenseOfEndingPresentValueOfFutureInsuranceProfitsYearOne,52000.000
ExpectedAmortizationExpenseOfEndingPresentValueOfFutureInsuranceProfitsYearThree,43000.000
ExpectedAmortizationExpenseOfEndingPresentValueOfFutureInsuranceProfitsYearTwo,46000.000
FinancialServicesRevenue,182931000.000
FinancingReceivableModificationsSubsequentDefaultNumberOfContracts1,0.000
ForeignCurrencyTransactionGainLossRealized,-54000.000
GainLossOnDerivativeInstrumentsNetPretax,67726000.000
GainLossOnDiscontinuationOfCashFlowHedgeDueToForecastedTransactionProbableOfNotOccurringNet,49000.000
GainLossOnInvestments,-3737000.000
GainLossOnSaleOfDebtInvestments,-1884000.000
GainLossOnSaleOfEquityInvestments,6000.000
GainLossOnSaleOfInvestments,140000.000
GainLossOnSalesOfLoansNet,-1129000.000
GainLossRecognizedOnAssetsTransferredToSeparateAccount,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,132562000.000
IncomeTaxExaminationPenaltiesExpense,0.000
IncomeTaxExpenseBenefit,42152000.000
IncomeTaxReconciliationDeductionsDividends,4732000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,46397000.000
IncomeTaxReconciliationOtherReconcilingItems,2000.000
IncomeTaxReconciliationPriorYearIncomeTaxes,1282000.000
IncomeTaxReconciliationTaxCredits,797000.000
IncomeTaxesPaidNet,-1314000.000
IncreaseDecreaseInAccountsAndOtherReceivables,-433724000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,44325000.000
IncreaseDecreaseInAccruedInvestmentIncomeReceivable,404000.000
IncreaseDecreaseInDeferredPolicyAcquisitionCosts,-18241000.000
IncreaseDecreaseInInsuranceLiabilities,77708000.000
IncreaseDecreaseInOtherOperatingAssets,-103403000.000
IncreaseDecreaseInOtherOperatingLiabilities,-334195000.000
InsuranceCommissionsAndFees,103000000.000
InterestCreditedToPolicyholdersAccountBalances,39914000.000
InterestExpenseRelatedParty,10535000.000
InvestmentIncomeInvestmentExpense,1958000.000
LaborAndRelatedExpense,8535000.000
LeaseAndRentalExpense,1096000.000
LiabilitiesForGuaranteesOnLongDurationContractsIncurredBenefits1,34610000.000
LiabilitiesForGuaranteesOnLongDurationContractsPaymentForBenefits,559000.000
LossContingencyUndiscountedAmountOfInsuranceRelatedAssessmentLiability,400000.000
NetCashProvidedByUsedInFinancingActivities,-100330000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-100330000.000
NetCashProvidedByUsedInInvestingActivities,-222935000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-222935000.000
NetCashProvidedByUsedInOperatingActivities,332538000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,332538000.000
NetIncomeLossAvailableToCommonStockholdersBasic,90410000.000
NetInvestmentIncome,57780000.000
NoninterestExpenseCommissionExpense,17586000.000
NumberOfReportableSegments,2.000
OperatingExpenses,57027000.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,-3066000.000
OtherComprehensiveIncomeLossBeforeReclassificationsBeforeTax,-4193000.000
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,2681000.000
OtherComprehensiveIncomeLossBeforeReclassificationsTax,1468000.000
OtherComprehensiveIncomeLossBeforeTax,-1537000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax,1529000.000
OtherComprehensiveIncomeLossNetOfTax,-999000.000
OtherComprehensiveIncomeLossTax,-538000.000
OtherDepreciationAndAmortization,3534000.000
OtherGeneralAndAdministrativeExpense,14393000.000
OtherIncome,29192000.000
PaymentsForProceedsFromOtherInvestingActivities,-183000.000
PaymentsForProceedsFromShortTermInvestments,-18487000.000
PaymentsToAcquireAvailableForSaleSecuritiesDebt,379993000.000
PaymentsToAcquireMortgageNotesReceivable,44325000.000
PolicyholderBenefitsAndClaimsIncurredGross,128420000.000
PolicyholderBenefitsAndClaimsIncurredNet,51980000.000
PremiumsEarnedNet,50739000.000
PremiumsPercentageAssumedToNet,0.000
PresentValueOfFutureInsuranceProfitsAmortizationExpense1,-101000.000
ProceedsFromAnnuitiesAndInvestmentCertificates,50745000.000
ProceedsFromSaleAndCollectionOfMortgageNotesReceivable,42446000.000
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,140236000.000
ProfessionalFees,1529000.000
ProfitLoss,90410000.000
ProvisionForLoanAndLeaseLosses,-1135000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodBeforeTax,-2656000.000
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,-1726000.000
ReclassificationFromAociCurrentPeriodTax,930000.000
ReinsuranceEffectOnClaimsAndBenefitsIncurredAmountCeded,76440000.000
RelatedPartyTaxExpenseDueFromAffiliatesCurrent,57900000.000
RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,1900000.000
RepaymentsOfAnnuitiesAndInvestmentCertificates,156717000.000
Revenues,304700000.000
SalesRevenueNet,34797000.000
StatutoryAccountingPracticesPrescribedPracticeAmount,53000000.000
StatutoryAccountingPracticesStatutoryNetIncomeAmount,-87290000.000
SupplementaryInsuranceInformationBenefitsClaimsLossesAndSettlementExpense,91894000.000
SupplementaryInsuranceInformationNetInvestmentIncome,57780000.000
SupplementaryInsuranceInformationOtherOperatingExpense,57027000.000
TransferToInvestments,552113000.000
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,23000.000
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,356000.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,300000.000
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,300000.000
UnrecognizedTaxBenefitsInterestOnIncomeTaxesExpense,-79000.000
