,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,5563000000.000,5480000000.000,5932000000.000,6627000000.000,6632000000.000,6841000000.000,6373000000.000,6667000000.000,6976000000.000,6217000000.000,6065000000.000,,,,,,,,,,,,,,
AccruedInvestmentIncomeReceivable,276000000.000,237000000.000,276000000.000,252000000.000,291000000.000,248000000.000,283000000.000,258000000.000,277000000.000,233000000.000,258000000.000,247000000.000,284000000.000,245000000.000,272000000.000,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,2033000000.000,,,,2225000000.000,,,,2429000000.000,,,,2482000000.000,,,,2828000000.000,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,-29000000.000,-34000000.000,-21000000.000,-23000000.000,-28000000.000,-23000000.000,-27000000.000,-28000000.000,-25000000.000,-19000000.000,-21000000.000,-19000000.000,-19000000.000,-19000000.000,-13000000.000,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,1143000000.000,1138000000.000,1134000000.000,1507000000.000,1496000000.000,1471000000.000,1463000000.000,1599000000.000,1559000000.000,1538000000.000,1526000000.000,1060000000.000,1048000000.000,1037000000.000,1027000000.000,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,77000000.000,123000000.000,10000000.000,-3000000.000,38000000.000,-5000000.000,26000000.000,69000000.000,11000000.000,-5000000.000,54000000.000,82000000.000,71000000.000,117000000.000,4000000.000,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-569000000.000,-436000000.000,-441000000.000,-793000000.000,-722000000.000,-671000000.000,-553000000.000,-671000000.000,-756000000.000,-1014000000.000,-959000000.000,-520000000.000,-433000000.000,-273000000.000,-419000000.000,-936000000.000,-934000000.000,-1125000000.000,-1215000000.000,-1250000000.000,-988000000.000,-844000000.000,-715000000.000,-1382000000.000,-1252000000.000
AdditionalPaidInCapitalCommonStock,2547000000.000,2556000000.000,2561000000.000,3188000000.000,3268000000.000,3276000000.000,3282000000.000,3295000000.000,3305000000.000,3326000000.000,3344000000.000,3356000000.000,3392000000.000,3405000000.000,3409000000.000,2769000000.000,2823000000.000,2835000000.000,2845000000.000,2859000000.000,2874000000.000,2879000000.000,2884000000.000,2892000000.000,2912000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,45000000.000,,,,51000000.000,,,,43000000.000,,,,,,,,,,,,,
Assets,46517000000.000,47033000000.000,47804000000.000,51047000000.000,52785000000.000,53553000000.000,53531000000.000,53734000000.000,54939000000.000,53829000000.000,54043000000.000,54336000000.000,55173000000.000,55929000000.000,55653000000.000,55896000000.000,58122000000.000,57132000000.000,56909000000.000,57088000000.000,58884000000.000,59506000000.000,60762000000.000,59360000000.000,61147000000.000
AssetsHeldByInsuranceRegulators,,,,,,,,,,,,,,,,,,,,400000000.000,,,,500000000.000,
AssumedLiabilityForUnpaidClaimsAndClaimsAdjustmentExpense,19000000.000,19000000.000,18000000.000,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,14299000000.000,14289000000.000,15267000000.000,16156000000.000,16598000000.000,17171000000.000,17278000000.000,17252000000.000,17307000000.000,17466000000.000,18456000000.000,18684000000.000,18745000000.000,19392000000.000,19942000000.000,20639000000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,1936000000.000,1368000000.000,1420000000.000,1218000000.000,1544000000.000,1860000000.000,1901000000.000,1196000000.000,1231000000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,47000000.000,106000000.000,139000000.000,219000000.000,141000000.000,67000000.000,49000000.000,177000000.000,136000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,4966000000.000,5153000000.000,5200000000.000,4997000000.000,5204000000.000,5331000000.000,5436000000.000,5283000000.000,4695000000.000,4707000000.000,4665000000.000,5260000000.000,5909000000.000,6285000000.000,6669000000.000,6531000000.000,6537000000.000,6650000000.000,6744000000.000,6905000000.000,6888000000.000,6996000000.000,7353000000.000,8036000000.000,8481000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,5370000000.000,5615000000.000,5746000000.000,5581000000.000,5809000000.000,6005000000.000,6166000000.000,5973000000.000,5319000000.000,5073000000.000,4982000000.000,5530000000.000,6253000000.000,6701000000.000,7020000000.000,6891000000.000,6981000000.000,6904000000.000,6993000000.000,7058000000.000,7216000000.000,7477000000.000,7881000000.000,8189000000.000,8667000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,4714000000.000,4711000000.000,4738000000.000,4719000000.000,5177000000.000,5070000000.000,5085000000.000,5211000000.000,5042000000.000,4942000000.000,5023000000.000,5283000000.000,5439000000.000,5530000000.000,5483000000.000,5681000000.000,5736000000.000,5670000000.000,5697000000.000,6251000000.000,6359000000.000,6449000000.000,6581000000.000,6481000000.000,6717000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,5000000000.000,5053000000.000,5069000000.000,5060000000.000,5540000000.000,5431000000.000,5498000000.000,5633000000.000,5472000000.000,5312000000.000,5407000000.000,5656000000.000,5829000000.000,5962000000.000,5887000000.000,6051000000.000,6123000000.000,6015000000.000,6018000000.000,6504000000.000,6652000000.000,6813000000.000,6928000000.000,6731000000.000,6976000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,2570000000.000,2557000000.000,2605000000.000,2699000000.000,2756000000.000,2738000000.000,2865000000.000,2850000000.000,2666000000.000,2645000000.000,2596000000.000,2622000000.000,2794000000.000,2785000000.000,3134000000.000,3267000000.000,3299000000.000,3327000000.000,3354000000.000,3363000000.000,3352000000.000,3331000000.000,3447000000.000,3394000000.000,3586000000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,2947000000.000,3002000000.000,3459000000.000,3565000000.000,3499000000.000,3665000000.000,3857000000.000,3796000000.000,3520000000.000,3247000000.000,3133000000.000,3084000000.000,3427000000.000,3535000000.000,3888000000.000,4140000000.000,4247000000.000,3938000000.000,4014000000.000,3917000000.000,4085000000.000,4239000000.000,4379000000.000,3981000000.000,4196000000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,13838000000.000,14118000000.000,14373000000.000,14257000000.000,15170000000.000,15193000000.000,15577000000.000,15481000000.000,14531000000.000,14315000000.000,14295000000.000,15267000000.000,16156000000.000,16598000000.000,17171000000.000,17278000000.000,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesFairValue,14967000000.000,15451000000.000,,,,,,,,,,,,,,,,,,,,,,,
