,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-02-19,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,18006000.000,13396000.000,22967000.000,18793000.000,15542000.000,16634000.000,11833000.000,16364000.000,13206000.000,14181000.000,14787000.000,10040000.000,9090000.000,9893000.000,7867000.000,12099000.000,11499000.000,9905000.000,9370000.000,10800000.000,10952000.000,11340000.000,11307000.000,13452000.000,7206000.000
AccountsReceivableNetCurrent,37313000.000,39813000.000,43239000.000,39915000.000,36061000.000,36553000.000,31387000.000,36063000.000,33574000.000,32265000.000,30221000.000,32904000.000,33500000.000,35495000.000,31546000.000,33068000.000,31996000.000,31439000.000,27231000.000,31012000.000,30811000.000,31637000.000,30200000.000,34016000.000,35017000.000
AccrualForEnvironmentalLossContingencies,,,,,,,,,,,,,,,300000.000,,,,1200000.000,,,,1100000.000,,
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,1499000.000,,,,1259000.000,,,,1440000.000,,,,1199000.000,,,,1149000.000,,
AccruedBonusesCurrent,,,,,,,539000.000,,,,124000.000,,,,582000.000,,,,774000.000,,,,627000.000,,
AccruedEmployeeBenefitsCurrent,,,,,,,279000.000,,,,1642000.000,,,,7121000.000,,,,6980000.000,,,,7859000.000,,
AccruedLiabilitiesAndOtherLiabilities,,,,,6380000.000,,,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,26390000.000,30014000.000,28231000.000,25941000.000,31679000.000,33765000.000,31762000.000,33898000.000,25613000.000,23990000.000,23521000.000,22579000.000,23929000.000,25645000.000,30616000.000,24910000.000,23040000.000,25059000.000,26048000.000,22829000.000,21985000.000,21378000.000,27289000.000,24754000.000,26050000.000
AccruedSalariesCurrent,,,,,,,12097000.000,,,,8113000.000,,,,9783000.000,,,,6289000.000,,,,5465000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,41698000.000,,,,38823000.000,,,,40944000.000,,,,47877000.000,,,,54949000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,3383000.000,1734000.000,2140000.000,2567000.000,2329000.000,2671000.000,2558000.000,2386000.000,2083000.000,2315000.000,1985000.000,1740000.000,2061000.000,1569000.000,1426000.000,907000.000,1004000.000,264000.000,-466000.000,491000.000,569000.000,298000.000,-39000.000,34000.000,763000.000
AdditionalPaidInCapitalCommonStock,5925000.000,6114000.000,6210000.000,6447000.000,6584000.000,6723000.000,6951000.000,7222000.000,7417000.000,7655000.000,7799000.000,7959000.000,8159000.000,8468000.000,8701000.000,8973000.000,9282000.000,9586000.000,9877000.000,10156000.000,10439000.000,10765000.000,11055000.000,11480000.000,11843000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,466000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,1912000.000,,,,1687000.000,,,,828000.000,,,,733000.000,,,,543000.000,,,,454000.000,,
Assets,227614000.000,218956000.000,222748000.000,228607000.000,177652000.000,182257000.000,172931000.000,178272000.000,170744000.000,164078000.000,159945000.000,146723000.000,137975000.000,137736000.000,137840000.000,133694000.000,134224000.000,135750000.000,133094000.000,134503000.000,132383000.000,133856000.000,135307000.000,136218000.000,137430000.000
AssetsCurrent,122284000.000,115273000.000,114043000.000,113566000.000,97915000.000,99618000.000,90329000.000,98633000.000,97020000.000,92365000.000,90851000.000,91316000.000,83908000.000,85849000.000,86503000.000,84119000.000,84647000.000,87723000.000,86558000.000,89961000.000,87496000.000,88733000.000,87770000.000,90581000.000,92805000.000
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,,,,,,,,,,,,,,707000.000,
AssetsHeldForSalePropertyPlantAndEquipment,,,,,,1900000.000,,,,,,8439000.000,,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,653000.000,591000.000,410000.000,428000.000,385000.000,401000.000,350000.000,342000.000,10236000.000,9938000.000,8960000.000,0.000,0.000,0.000,0.000,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,,,,347000.000,395000.000,406000.000,0.000,0.000,0.000,0.000,,,,,,,,,,
