,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,26091000.000,,,,28001000.000,,,,29795000.000,,,,31509000.000,,,,33287000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,6766000.000,7138000.000,5625000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-2983000.000,-6695000.000,-6872000.000,-6289000.000,-5693000.000,-8462000.000,-8324000.000,-11739000.000,-10293000.000,-4373000.000,-4075000.000,-3489000.000,-4284000.000,-7166000.000,-6256000.000,-7171000.000,-6520000.000,-7972000.000,-5436000.000,-4742000.000,-5442000.000,-6834000.000,-6680000.000
AdditionalPaidInCapital,194276000.000,207600000.000,208808000.000,209354000.000,217756000.000,218650000.000,219178000.000,219772000.000,228622000.000,229290000.000,229842000.000,230131000.000,239247000.000,239721000.000,239981000.000,240243000.000,249931000.000,250680000.000,251510000.000,252511000.000,269680000.000,270880000.000,271517000.000
Assets,1901774000.000,1962684000.000,2020369000.000,1966976000.000,2040515000.000,2022796000.000,2115962000.000,2083169000.000,2156858000.000,2163698000.000,2221581000.000,2153051000.000,2208745000.000,2217420000.000,2335528000.000,2333371000.000,2419551000.000,2446188000.000,2478871000.000,2540242000.000,2580485000.000,2605242000.000,2656386000.000
AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,772000.000,,243000.000,576000.000,221000.000,,222000.000,204000.000,204000.000,,2061000.000
AvailableForSaleSecurities,511094000.000,556538000.000,466785000.000,431010000.000,425416000.000,478698000.000,478775000.000,501574000.000,486888000.000,457606000.000,429230000.000,366848000.000,374335000.000,366139000.000,393133000.000,391817000.000,397559000.000,402309000.000,388247000.000,362929000.000,339190000.000,346996000.000,347159000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,4568000.000,4636000.000,5735000.000,4385000.000,4921000.000,2717000.000,5263000.000,6223000.000,5103000.000,1576000.000,1519000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,459000.000,,,,1686000.000,,,,2195000.000,
AvailableForSaleSecuritiesAmortizedCost,499628000.000,,,419805000.000,413596000.000,469384000.000,469621000.000,498467000.000,481778000.000,453675000.000,424900000.000,361641000.000,370539000.000,361962000.000,387640000.000,388009000.000,392858000.000,401278000.000,383206000.000,356910000.000,334291000.000,347615000.000,347701000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,458000.000,411000.000,243000.000,576000.000,221000.000,246000.000,203000.000,200000.000,200000.000,208000.000,200000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,772000.000,459000.000,243000.000,576000.000,221000.000,1686000.000,222000.000,204000.000,204000.000,2195000.000,2061000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,32953000.000,42056000.000,144956000.000,136170000.000,258179000.000,198012000.000,169546000.000,102428000.000,102214000.000,142872000.000,97361000.000,26242000.000,109641000.000,25339000.000,197293000.000,14166000.000,3247000.000,12059000.000,220281000.000,174994000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,314000.000,48000.000,0.000,0.000,0.000,1440000.000,19000.000,4000.000,4000.000,1987000.000,1861000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,32914000.000,42056000.000,137839000.000,134689000.000,253151000.000,188707000.000,113196000.000,85196000.000,54488000.000,96946000.000,43022000.000,0.000,0.000,0.000,184276000.000,12369000.000,710000.000,10259000.000,210095000.000,174194000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,39000.000,0.000,7117000.000,1481000.000,5028000.000,9305000.000,56350000.000,17232000.000,47726000.000,45926000.000,54339000.000,26242000.000,109641000.000,25339000.000,13017000.000,1797000.000,2537000.000,1800000.000,10186000.000,800000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,18814000.000,,,,15274000.000,,,,22711000.000,,,,11582000.000,,,,61973000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,31349000.000,19864000.000,19931000.000,16284000.000,13669000.000,11846000.000,15827000.000,19165000.000,26577000.000,19809000.000,23438000.000,23372000.000,29681000.000,6931000.000,12009000.000,15940000.000,11515000.000,5322000.000,61547000.000,53586000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,399862000.000,,,,375995000.000,,,,303037000.000,,,,343949000.000,,,,257733000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,342633000.000,332636000.000,407520000.000,414340000.000,417812000.000,397400000.000,379208000.000,347660000.000,285860000.000,309741000.000,306483000.000,332019000.000,333920000.000,343039000.000,344429000.000,329720000.000,314645000.000,299598000.000,257452000.000,268635000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,,2177000.000,,,,1796000.000,,,,1640000.000,,,,1600000.000,,,,1560000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,2486000.000,2417000.000,1977000.000,1720000.000,1480000.000,1480000.000,1601000.000,1480000.000,1440000.000,1440000.000,1440000.000,1440000.000,1490000.000,1400000.000,1400000.000,1471000.000,1360000.000,1423000.000,1360000.000,1360000.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,,,,52773000.000,68625000.000,47411000.000,44835000.000,66690000.000,74382000.000,59490000.000,59486000.000,51576000.000,41937000.000,33454000.000,34985000.000,25142000.000,44556000.000,43027000.000,39707000.000,34040000.000,31517000.000,25229000.000,22122000.000
AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,,,,,,48122000.000,,,,59804000.000,,,,33524000.000,,,,43239000.000,,,,25255000.000,
AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenAmortizedCostBasis,,,,2686000.000,2617000.000,,1920000.000,1680000.000,1680000.000,,1680000.000,1640000.000,1640000.000,,1640000.000,1684000.000,1600000.000,,1666000.000,1560000.000,1618000.000,,1560000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenAmortizedCostBasis,,,,29568000.000,18568000.000,,15345000.000,13021000.000,11236000.000,,18377000.000,25774000.000,19148000.000,,22573000.000,29116000.000,6430000.000,,15393000.000,10997000.000,4878000.000,,54104000.000
AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCostBasis,,,,333414000.000,322666000.000,,406401000.000,415956000.000,393360000.000,,344237000.000,281531000.000,306694000.000,,327321000.000,330946000.000,339152000.000,,325320000.000,309193000.000,295158000.000,,268795000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,53077000.000,69324000.000,,45292000.000,67470000.000,74980000.000,,59705000.000,51770000.000,42068000.000,,35057000.000,25481000.000,44943000.000,,39883000.000,34178000.000,31597000.000,,22183000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,431010000.000,425416000.000,478698000.000,478775000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,404000.000,406000.000,529000.000,374000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesInUnrealizedLossPositionsQualitativeDisclosureNumberOfPositions,,,,40.000,82.000,238.000,194.000,,,,,,,,,,,,,,,,
