,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedLiabilitiesFairValueDisclosure,,,,,,,,,,,,,,,,248000.000,234000.000,239000.000,255000.000,269000.000,286000.000,294000.000,288000.000,296000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,11289000.000,,,,11938000.000,,,,11933000.000,,,,12437000.000,,,,12994000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1785000.000,-3286000.000,-2663000.000,-1908000.000,-2356000.000,-1199000.000,-1707000.000,-1307000.000,-3654000.000,-3876000.000,-2888000.000,-1310000.000,-28000.000,85000.000,376000.000,802000.000,-388000.000,230000.000,-238000.000,295000.000,1148000.000,552000.000,-2961000.000,-2962000.000
AdditionalPaidInCapitalCommonStock,20850000.000,20850000.000,20850000.000,20850000.000,20850000.000,20850000.000,20850000.000,20833000.000,20833000.000,20833000.000,20833000.000,20833000.000,20833000.000,20833000.000,20833000.000,20833000.000,20833000.000,20833000.000,20833000.000,20833000.000,20811000.000,20860000.000,20878000.000,20899000.000
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,42600000.000,,,,,,,,,,,,,
AmountAvailableForDividendDistributionWithApprovalFromRegulatoryAgencies,,,,,,,7100000.000,,,,,,,,,,,,,,,,,
Assets,484623000.000,497757000.000,519830000.000,508446000.000,522699000.000,554508000.000,582240000.000,546467000.000,537809000.000,536577000.000,556918000.000,525926000.000,534417000.000,549297000.000,568932000.000,555996000.000,568819000.000,570250000.000,612443000.000,590393000.000,606361000.000,621162000.000,655184000.000,619893000.000
AssetsFairValueDisclosure,,,,,189100000.000,,,,,,,,,,,,,,,,,,,
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,2258000.000,1591000.000,1374000.000,2019000.000,,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,,,156995000.000,148249000.000,151075000.000,154781000.000,159193000.000,160639000.000,181044000.000,166920000.000
AvailableForSaleSecurities,,,,,,,,,,150943000.000,160886000.000,162525000.000,170913000.000,165006000.000,162247000.000,162583000.000,159501000.000,151726000.000,153901000.000,157927000.000,163614000.000,164138000.000,179219000.000,165099000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,2371000.000,2135000.000,2599000.000,1476000.000,2017000.000,1687000.000,1966000.000,2977000.000,2181000.000,618000.000,515000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,,1589000.000,1910000.000,1401000.000,1137000.000,1263000.000,5024000.000,4917000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,180798000.000,176841000.000,187232000.000,177990000.000,171376000.000,156776000.000,165219000.000,164487000.000,170951000.000,164893000.000,161703000.000,161358000.000,160044000.000,151298000.000,154124000.000,157362000.000,161774000.000,163220000.000,183625000.000,169501000.000
AvailableForSaleSecuritiesAndHeldToMaturitySecurities,,,,,,,,,,,,,,,,,,,,,,,0.000,
