,2012-12-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccretionExpense,,134738.000,,,,121974.000,,,,111648.000,,,,79556.000,,
AccretionOfDiscount,,,,,,121974.000,,,,97191.000,,,,,,
AdvertisingExpense,2984.000,,,,,,,,,,,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,12820.000,,,,,,
AmortizationOfIntangibleAssets,,97960.000,263887.000,399401.000,530148.000,531605.000,199922.000,365764.000,-228616.000,218954.000,218953.000,218953.000,211815.000,218953.000,218953.000,218953.000
CashAcquiredFromAcquisition,,16263.000,,,,,,,,50064.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-91414.000,,,,-113564.000,,,,316895.000,,,,110560.000,,
ComprehensiveIncomeNetOfTax,,-625784.000,-1010558.000,-976377.000,-31214881.000,-1380220.000,-663714.000,-727488.000,-126972.000,-1937353.000,-815062.000,-900507.000,-3718411.000,-725403.000,-750417.000,-1265159.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-415875.000,,,,,,,,,,,,,,,
CostOfServicesEnvironmentalRemediation,,,,,,,,,,,,,,228854.000,,4848.000
DebtInstrumentConvertibleBeneficialConversionFeature,,,,,,,,,,9793.000,,,,,,
DebtInstrumentInterestRateIncreaseDecrease,,,,,,0.150,,,,,,,,,,
Depreciation,,,,,,,,,,,,,,,,2356.000
DerivativeGainLossOnDerivativeNet,,,,,,,,4959.000,,-1057818.000,,-160411.000,,257237.000,76071.000,-137217.000
EarningsPerShareBasicAndDiluted,-0.070,-0.060,-0.070,-0.060,-2.230,-0.080,-0.050,-0.050,-0.010,-0.110,-0.050,-0.050,-0.170,-0.030,-0.030,-0.050
EffectOfExchangeRateOnCashAndCashEquivalents,,5122.000,,,,133609.000,,,,44850.000,,,,-76768.000,,
FinancingInterestExpense,1104.000,,,,,,,,,,,,,,,
ForeignCurrencyTransactionGainBeforeTax,,,,,,,,,,,,110290.000,,111934.000,41124.000,135536.000
ForeignCurrencyTransactionLossBeforeTax,6411.000,-100500.000,81570.000,-131811.000,-160182.000,144193.000,-171766.000,-160740.000,-333612.000,69149.000,-247921.000,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,171501.000,,,,,,
GoodwillAndIntangibleAssetImpairment,,,,,,,,,,126782.000,,,,,,
GoodwillImpairmentLoss,,,,,,,,,,126782.000,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-431338.000,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-171693.000,,,,-2258.000,,,,-1506.000,,,,-29313.000,,
IncreaseDecreaseInAccountsReceivable,,-206663.000,,,,,,,,,,,,,,
IncreaseDecreaseInDueFromRelatedParties,,,,,,,,,,-25000.000,,,,1118.000,,
IncreaseDecreaseInDueToRelatedParties,,189416.000,,,,71128.000,,,,-69029.000,,,,141086.000,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,,,4012.000,,,,37705.000,,
InterestExpense,92726.000,183468.000,212878.000,220646.000,776699.000,348892.000,325337.000,337804.000,360316.000,339717.000,293438.000,297866.000,309281.000,304556.000,305437.000,314466.000
MarketingAndAdvertisingExpense,,,,,,,,,,,,10000.000,,,,
MarketingExpense,1018.000,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,14786.000,,,,149889.000,,,,560429.000,,,,586237.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,14786.000,,,,149889.000,,,,560429.000,,,,586237.000,,
NetCashProvidedByUsedInInvestingActivities,,16263.000,,,,,,,,50064.000,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,16263.000,,,,,,,,50064.000,,,,,,
NetCashProvidedByUsedInOperatingActivities,,-127585.000,,,,-397062.000,,,,-338448.000,,,,-398909.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-127585.000,,,,-397062.000,,,,-338448.000,,,,-398909.000,,
NetIncomeLoss,,-630906.000,-927186.000,-944969.000,-31204450.000,-1341739.000,-744681.000,-785992.000,-180983.000,-1857357.000,-871318.000,-936500.000,-3781057.000,-738405.000,-757020.000,-1300547.000
NonoperatingIncomeExpense,,,,,,,,,,-1352816.000,-293438.000,-458277.000,-861206.000,-47319.000,-229366.000,-451683.000
OperatingExpenses,431338.000,447438.000,714308.000,724323.000,30193881.000,992847.000,419344.000,453147.000,-533996.000,504541.000,577880.000,478223.000,2919851.000,691086.000,527654.000,848864.000
OperatingIncomeLoss,,-447438.000,-714308.000,-724323.000,-30193881.000,-992847.000,-419344.000,-453147.000,533996.000,-504541.000,-577880.000,-478223.000,-2919851.000,-691086.000,-527654.000,-848864.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax,,,,,,,,,,-1451237.000,,,,,,
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,-15463.000,-5122.000,83372.000,31408.000,10431.000,38481.000,-80967.000,-58504.000,-54011.000,79996.000,-56256.000,-35993.000,-62646.000,-13002.000,-6603.000,-35388.000
OtherFinancialServicesCosts,1455.000,8799.000,12961.000,9011.000,14953.000,1782.000,15850.000,5890.000,7819.000,11287.000,9379.000,6501.000,8240.000,13120.000,5309.000,-2575.000
OtherGeneralAndAdministrativeExpense,1974.000,,,,,,,,,,,,,,,
OtherNonoperatingIncomeExpense,,,,,,,,-332845.000,,,,,,,,
ProceedsFromConvertibleDebt,,,,,,200000.000,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,,,,,,,,,,905500.000,,
ProceedsFromRelatedPartyDebt,,14786.000,,,,,,,,15573.000,,,,249.000,,
ProfessionalFees,48731.000,95928.000,92287.000,85899.000,60260.000,56743.000,93936.000,29667.000,-3550.000,40904.000,44586.000,62716.000,76531.000,64604.000,75862.000,61225.000
RepaymentsOfRelatedPartyDebt,,,,,,50111.000,,,,105144.000,,,,319512.000,,
ResearchAndDevelopmentExpense,3332.000,8029.000,6989.000,17723.000,,,,,,,,,,,,
Revenues,,,0.000,,,,,,,,,,,,,
SalesRevenueNet,,,0.000,,,,,,,,,,,,,
ShareBasedCompensation,,,,,,,,,,,251577.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,,,,,,,,,,,,,,1166667.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,,,62500.000,,,,,,,,,,
