,2013-10-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
CashAndCashEquivalentsPeriodIncreaseDecrease,,-9251.000,,,,-169.000,,,,,,,,
CurrentIncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,,,,,,,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,0.000,,-0.000,0.000,,-0.000,-0.000,-0.000,0.000,-0.000
GeneralAndAdministrativeExpense,0.000,0.000,0.000,0.000,0.000,,2256.000,5918.000,,7695.000,9260.000,35593.000,17065.000,35000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,-2256.000,-5918.000,,-7695.000,-9260.000,-35593.000,,-35000.000
IncreaseDecreaseInAccountsPayable,,,,,,6800.000,,,,4604.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,4000.000,,,,,,,,,,,,20731.000
NetCashProvidedByUsedInFinancingActivities,,0.000,,,,350.000,,,,3091.000,,,,35000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,0.000,,,,350.000,,,,3091.000,,,,35000.000
NetCashProvidedByUsedInInvestingActivities,,0.000,,,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,0.000,,,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,-9251.000,,,,-519.000,,,,-3091.000,,,,-14269.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-9251.000,,,,-519.000,,,,-3091.000,,,,-14269.000
NetIncomeLoss,-3713.000,-13251.000,-14852.000,-2408.000,-643.000,-7319.000,-2256.000,-5918.000,-22067.000,-7695.000,-9260.000,-35593.000,-17065.000,-35000.000
OperatingExpenses,3713.000,13251.000,14852.000,2408.000,643.000,7319.000,2256.000,5918.000,22067.000,7695.000,9260.000,35593.000,17065.000,35000.000
OperatingIncomeLoss,-3713.000,-13251.000,-14852.000,-2408.000,-643.000,-7319.000,,,,,,,,
ProceedsFromContributionsFromAffiliates,,0.000,,,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,0.000,,,,0.000,,,,,,,,
ProceedsFromRelatedPartyDebt,,,,,,,,,,3091.000,9260.000,,,35000.000
ProceedsFromRepaymentsOfDebt,,0.000,,,,350.000,,,,,,,,
ProfitLoss,,-13251.000,,,,-7319.000,,,,,,,,
RepaymentOfNotesReceivableFromRelatedParties,,0.000,,,,,,,,,,,,
Revenues,0.000,0.000,0.000,0.000,0.000,,,,,,,,,
SalesRevenueNet,0.000,0.000,0.000,0.000,0.000,,,,,,,,,
SellingGeneralAndAdministrativeExpense,3713.000,13251.000,14852.000,2408.000,643.000,7319.000,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,6079000.000,6079000.000,,6079000.000,6079000.000,60790000.000,-12158000.000,60790000.000
