,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-1183000.000,,,,-1572000.000,,,,,,,,-842000.000,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,225000.000,,,,203000.000,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,125000.000,,,,125000.000,,,,252000.000,,,,191000.000,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,205000.000,229000.000,,234000.000,367000.000,991000.000,-3416000.000,299000.000,1149000.000
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,,,,243000.000,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,,,,948000.000,1127000.000,1386000.000,2430000.000,476000.000,1014000.000,721000.000,878000.000,705000.000,324000.000
AllowanceForLoanAndLeaseLossesWriteoffsNet,,,,,,,,,,,,647000.000,-270000.000,,406000.000,-825000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,0.000,0.000,,0.000,,,,,,,,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,,,,,,,,,855000.000,,,,1086000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,,,,,,,2552000.000,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,,,,,,1381000.000,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,,,,9863000.000,,,,,,,125000.000,0.000,,,29000.000,24000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,,4000.000,,,,,,,40000.000,0.000,,,,0.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,,,,,,,,491000.000,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,,3933000.000,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,,,,,,,1361000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,14323000.000,,,,-40623000.000,,,,27764000.000,,,,20601000.000,
CommonStockDividendsPerShareCashPaid,,,,,,,,,,,,,,,0.080,
CommonStockDividendsPerShareDeclared,,,,,,,,,0.000,,0.000,,0.050,,0.080,0.080
ComprehensiveIncomeNetOfTax,,,-1432000.000,-12891000.000,3875000.000,4237000.000,1101000.000,-998000.000,21443000.000,2609000.000,2883000.000,3129000.000,881000.000,2852000.000,3818000.000,1564000.000
DefinedBenefitPlanAmortizationOfGainsLosses,,,,-222000.000,-222000.000,,-242000.000,-243000.000,-243000.000,-252000.000,-255000.000,-121000.000,-197000.000,-156000.000,-225000.000,-224000.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,,,,276000.000,276000.000,,283000.000,284000.000,283000.000,336000.000,317000.000,170000.000,319000.000,270000.000,267000.000,266000.000
DefinedBenefitPlanInterestCost,,,,234000.000,234000.000,,210000.000,211000.000,210000.000,217000.000,268000.000,144000.000,273000.000,207000.000,205000.000,204000.000
