,2012-10-31,2013-04-30,2013-10-31,2014-04-30,2014-07-31,2015-04-30,2015-07-31,2015-10-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,119.000,,-1071.000,,5938.000,,
CostsAndExpenses,20292.000,11225.000,6064.000,12699.000,15243.000,115542.000,2760.000,3284.000
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ForeignCurrencyTransactionGainLossBeforeTax,3.000,63.000,76.000,-24.000,-14.000,-108.000,165.000,
GainLossOnDispositionOfAssets,,,,,,1061.000,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,,-1061.000,,
GeneralAndAdministrativeExpense,,,,,513.000,,12457.000,7043.000
ImpairmentOfLongLivedAssetsHeldForUse,,,,,,1061.000,,
IncomeTaxesPaid,,0.000,,0.000,,0.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,10694.000,,6925.000,,25742.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,650.000,,,,,,
InterestExpense,,,170.000,797.000,1046.000,-1936.000,2925.000,3284.000
InterestPaid,,0.000,,0.000,,0.000,,
MarketingAndAdvertisingExpense,,,,1900.000,,25489.000,,
NetCashProvidedByUsedInFinancingActivities,,,,5500.000,,76906.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,5500.000,,76906.000,,
NetCashProvidedByUsedInOperatingActivities,,119.000,,-6571.000,,-70968.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,119.000,,-6571.000,,-70968.000,,
NetIncomeLoss,-20292.000,-11225.000,-6234.000,-13496.000,-16289.000,-118647.000,-101157.000,-87926.000
OperatingCostsAndExpenses,,,,,,,98397.000,84642.000
OperatingExpenses,,,,,,3105.000,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,,,1906.000,,
ProceedsFromShortTermDebt,,,,5500.000,,75000.000,,
ProfessionalFees,16916.000,10363.000,4240.000,10192.000,10463.000,90053.000,85940.000,77599.000
RelatedPartyTransactionAmountsOfTransaction,,,,,,2768.000,,
ShareBasedCompensation,,,,,,20876.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,47097800.000,47097800.000,47097800.000,47097800.000,141293400.000,63397067.000,63397067.000,63397067.000
