,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AcquisitionCosts,17224.000,625449.000,0.000,0.000,0.000,0.000,,,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,-96331.000,,,,,,
AmortizationOfFinancingCosts,,,100975.000,,,,57733.000,,
AssetManagementCosts,,,,122295.000,122295.000,,122295.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,1725932.000,,,,-619536.000,,
CommonStockDividendsPerShareDeclared,,,0.600,,,,0.600,,
DepreciationAndAmortization,1262235.000,1449448.000,1643531.000,1627939.000,1895212.000,1847156.000,1499332.000,1473073.000,1382276.000
DepreciationDepletionAndAmortization,,,,,,,1544255.000,,
DirectCostsOfLeasedAndRentedPropertyOrEquipment,2136351.000,2539312.000,2808801.000,2842954.000,2927071.000,2857717.000,2616277.000,2738116.000,2558259.000
DiscontinuedOperationAmountOfAdjustmentToPriorPeriodGainLossOnDisposalNetOfTax,,,,,,,,10158857.000,
DiscontinuedOperationAmountOfOtherIncomeLossFromDispositionOfDiscontinuedOperationNetOfTax,,,,,,,,-3297101.000,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,,,,-78042.000,49478.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,472335.000
Dividends,,,,,,,1129573.000,,
DividendsCash,,,-1091240.000,,,,,,
EarningsPerShareBasic,-0.060,-0.200,,,,,,,
EarningsPerShareBasicAndDiluted,,,-0.060,-0.070,-0.010,,-0.030,0.370,-0.050
EarningsPerShareDiluted,-0.060,-0.200,,,,,,,
EquityMethodInvestmentDividendsOrDistributions,,,0.000,,,,,,
GeneralAndAdministrativeExpense,368706.000,415601.000,428621.000,453634.000,531379.000,604511.000,433689.000,558172.000,689417.000
IncomeLossFromContinuingOperations,,,,,,,-391893.000,-395697.000,-428942.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-676818.000,-1558279.000,-594268.000,-595440.000,-249511.000,-508461.000,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,-0.040,-0.050,-0.060
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,49478.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,212713.000,6783714.000,49478.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,,,0.010,0.420,0.010
