,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AdjustmentForAmortization,,,,,,,,1906.000,11439.000,11438.000,9.000,9531.000,0.000,0.000,0.000,11984.000,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,100765.000,,-3854.000,,,,526771.000,,,,325208.000,,,,-148130.000,,
AmortizationOfDebtDiscountPremium,,,,,,,,17104.000,,,,170649.000,,,,10632.000,,
AmortizationOfDeferredLeasingFees,,,,,,,,2739.000,,,,6588.000,,,,,,
AmortizationOfDeferredLoanOriginationFeesNet,,,,,167.000,1000.000,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,,7451.000,7428.000,6873.000,29445.000,27897.000,19091.000,10995.000,,47114.000,70308.000,184575.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,,,,3976132124.000,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,,,,,,,,,,0.000,-0.000,-0.000
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,,,,,,,,,,0.000,-0.000,-0.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,,,,,,,177342.000,-911586.000,-2856208.000
CashPeriodIncreaseDecrease,,-250.000,,3589.000,,,,2298.000,,,,-29.000,,,,24802.000,,
CasinoRevenue,,,,,26404.000,72948.000,,96913.000,91433.000,100194.000,300533.000,107119.000,45910.000,10621.000,-5320.000,-72492.000,218456.000,7480.000
ComprehensiveIncomeNetOfTax,,,,-134629.000,-279820.000,-341674.000,-474719.000,-574966.000,-126989.000,-675062.000,-1143938.000,-333707.000,-427677.000,-780440.000,-2137586.000,130793.000,-881722.000,-2821960.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,3434.000,-66966.000,-94447.000,-107298.000,-82047.000,-52197.000,-40420.000,402303.000,26794.000,-27414.000,-31744.000,153163.000,-19317.000,-385.000,-1953.000
CostOfRevenue,,,0.000,,,,,,,,,,,,,,,
DebtConversionConvertedInstrumentAmount1,,,,,,,,,,,,1172660.000,,,,70850.000,,
