,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,16724000.000,17902000.000,12813000.000,18133000.000,21556000.000,20034000.000,18289000.000,20051000.000
AccountsReceivableGrossCurrent,27400000.000,25473000.000,24779000.000,26782000.000,31159000.000,32430000.000,33406000.000,42601000.000
AccountsReceivableNetCurrent,23568000.000,21746000.000,21348000.000,23532000.000,27502000.000,28734000.000,29810000.000,38889000.000
AccruedLiabilitiesCurrent,3431000.000,2498000.000,4244000.000,5229000.000,3553000.000,3034000.000,5298000.000,4853000.000
AccruedRentNoncurrent,,5485000.000,8435000.000,9256000.000,9347000.000,10079000.000,11056000.000,11152000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,8530000.000,,,,9285000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
AdditionalPaidInCapital,0.000,296444000.000,297781000.000,299359000.000,300578000.000,304726000.000,308697000.000,311909000.000
AllowanceForDoubtfulAccountsReceivableCurrent,1804000.000,1783000.000,1315000.000,1096000.000,1482000.000,1301000.000,1282000.000,1385000.000
Assets,119222000.000,223125000.000,226095000.000,235868000.000,241930000.000,250348000.000,261245000.000,335640000.000
AssetsCurrent,60228000.000,166316000.000,161050000.000,171552000.000,177600000.000,183549000.000,190184000.000,119259000.000
CashAndCashEquivalentsAtCarryingValue,20883000.000,126601000.000,128358000.000,135845000.000,134164000.000,135050000.000,140634000.000,63150000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,100000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,2950534.000,45568338.000,,45658598.000,45678564.000,45932589.000,46172318.000,46310450.000
CommonStockSharesOutstanding,2794525.000,45443547.000,,45580928.000,45624695.000,45897911.000,46142483.000,46283227.000
CommonStockValue,28000.000,454000.000,455000.000,456000.000,456000.000,459000.000,461000.000,463000.000
DeferredCompensationCashBasedArrangementsLiabilityCurrent,,,,,,,2506000.000,2711000.000
DeferredIncomeTaxAssetsNet,,,11915000.000,,,,16752000.000,
DeferredIncomeTaxLiabilities,,,5383000.000,,,,7697000.000,
DeferredRevenueCurrent,1808000.000,2372000.000,2289000.000,2350000.000,2418000.000,2122000.000,2585000.000,2944000.000
DeferredRevenueNoncurrent,9451000.000,9631000.000,9701000.000,9877000.000,9964000.000,9997000.000,10040000.000,10039000.000
DeferredTaxAssetsCapitalLossCarryforwards,,,0.000,,,,,
DeferredTaxAssetsDeferredIncome,,,3416000.000,,,,3627000.000,
DeferredTaxAssetsEquityMethodInvestments,,,180000.000,,,,182000.000,
DeferredTaxAssetsInventory,,,123000.000,,,,0.000,
DeferredTaxAssetsLiabilitiesNetCurrent,4062000.000,3809000.000,,,,,,
DeferredTaxAssetsLiabilitiesNetNoncurrent,6426000.000,6715000.000,11915000.000,12168000.000,12913000.000,14255000.000,16752000.000,22036000.000
DeferredTaxAssetsNetNoncurrent,,,17298000.000,,,,24449000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,3183000.000,,,,2678000.000,
DeferredTaxAssetsOther,,,,,,,107000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,2233000.000,,,,3468000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,2936000.000,,,,2622000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,1345000.000,,,,1046000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,3331000.000,,,,4671000.000,
DeferredTaxAssetsValuationAllowance,,,0.000,,0.000,0.000,0.000,0.000
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,2098000.000,,,,2780000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,3105000.000,,,,4649000.000,
EmployeeRelatedLiabilitiesCurrent,5596000.000,6905000.000,7514000.000,4335000.000,6065000.000,7550000.000,8814000.000,6230000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,4500000.000,4000000.000,3100000.000,5500000.000,5500000.000,4600000.000,4500000.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,9763000.000,10325000.000,10886000.000,11384000.000,11819000.000,12254000.000,12636000.000,14129000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,1726000.000,,,,1400000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,1100000.000,538000.000,,1228000.000,793000.000,358000.000,,10551000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,1329000.000,1329000.000,579000.000,579000.000,579000.000,579000.000,475000.000,12208000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,1400000.000,1400000.000,1329000.000,1329000.000,1329000.000,1329000.000,579000.000,13692000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,1726000.000,1726000.000,1400000.000,1400000.000,1400000.000,1400000.000,1329000.000,14981000.000
FiniteLivedIntangibleAssetsGross,17204000.000,17204000.000,17204000.000,17204000.000,17204000.000,17204000.000,17204000.000,118793000.000
FiniteLivedIntangibleAssetsNet,7441000.000,6879000.000,6318000.000,5820000.000,5385000.000,4950000.000,4568000.000,104664000.000
Goodwill,24723000.000,24723000.000,24723000.000,24723000.000,24723000.000,24723000.000,24723000.000,64102000.000
InventoryFinishedGoodsNetOfReserves,3861000.000,2992000.000,3448000.000,2856000.000,3697000.000,6140000.000,6230000.000,3305000.000
InventoryNet,8344000.000,9625000.000,6474000.000,7583000.000,9453000.000,11504000.000,10543000.000,7289000.000
InventoryRawMaterialsNetOfReserves,4483000.000,6633000.000,3026000.000,4727000.000,5756000.000,5364000.000,4313000.000,3984000.000
Liabilities,51061000.000,57321000.000,55964000.000,61420000.000,64348000.000,66048000.000,69996000.000,137233000.000
LiabilitiesAndStockholdersEquity,119222000.000,223125000.000,226095000.000,235868000.000,241930000.000,250348000.000,261245000.000,335640000.000
LiabilitiesCurrent,31658000.000,33503000.000,29079000.000,33343000.000,35813000.000,37213000.000,39699000.000,41003000.000
LiabilityForUncertainTaxPositionsNoncurrent,,,,600000.000,600000.000,800000.000,,700000.000
LongTermDebtNoncurrent,6700000.000,6700000.000,6700000.000,6700000.000,6700000.000,6700000.000,6700000.000,73700000.000
MarketableSecuritiesEquitySecurities,,,0.000,,,,0.000,
OperatingLeasesFutureMinimumPaymentsDue,,,40378000.000,,,,45848000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,3221000.000,,,,5167000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,3981000.000,,,,4606000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,3908000.000,,,,4803000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,4145000.000,,,,4791000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,4051000.000,,,,5110000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,21072000.000,,,,21371000.000,
OtherAccruedLiabilitiesNoncurrent,,2002000.000,2049000.000,2244000.000,2524000.000,2059000.000,2501000.000,1339000.000
OtherAssetsCurrent,3371000.000,4535000.000,4870000.000,4592000.000,6481000.000,8261000.000,9197000.000,9931000.000
OtherAssetsNoncurrent,11995000.000,6452000.000,6643000.000,4111000.000,3948000.000,5226000.000,4838000.000,4791000.000
OtherLiabilitiesCurrent,4099000.000,3826000.000,2219000.000,3296000.000,2221000.000,4473000.000,2207000.000,4214000.000
OtherLiabilitiesNoncurrent,3252000.000,7487000.000,10484000.000,11500000.000,11871000.000,12138000.000,13557000.000,12491000.000
PreferredStockParOrStatedValuePerShare,,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PropertyPlantAndEquipmentGross,,,23976000.000,,,,29465000.000,
PropertyPlantAndEquipmentNet,8409000.000,12040000.000,15446000.000,17494000.000,17361000.000,17645000.000,20180000.000,20788000.000
RetainedEarningsAccumulatedDeficit,-134281000.000,-131052000.000,-128063000.000,-125325000.000,-123452000.000,-120885000.000,-117909000.000,-113965000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,41186000.000,27038000.000,44411000.000,71862000.000,78277000.000,84430000.000,74267000.000,80355000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,3597531.000,3550324.000,3547913.000,3935870.000,3965057.000,3729428.000,3547528.000,3447731.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,3.930,4.090,4.170,5.440,5.890,6.230,6.910,7.440
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,24641000.000,18221000.000,31690000.000,47580000.000,54752000.000,58571000.000,52460000.000,59170000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,1785877.000,1844358.000,2178312.000,2215459.000,2386241.000,2266851.000,2144142.000,2224394.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,1.580,1.780,2.130,2.220,2.690,3.020,3.360,4.140
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,40751000.000,26681000.000,44124000.000,71206000.000,77240000.000,83650000.000,73621000.000,81016000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,3545624.000,3506414.000,3514311.000,3880624.000,3893776.000,3682475.000,3502351.000,3473524.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,3.890,4.050,4.120,5.350,5.790,6.140,6.810,7.420
StockholdersEquity,-134295000.000,165804000.000,170131000.000,174448000.000,177582000.000,184300000.000,191249000.000,198407000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,68161000.000,165804000.000,170131000.000,174448000.000,177582000.000,184300000.000,191249000.000,198407000.000
TemporaryEquityCarryingAmountAttributableToParent,202456000.000,0.000,,,,,,
TreasuryStockCommonShares,,,,,,0.000,,
TreasuryStockCommonValue,,,,,,0.000,,
TreasuryStockShares,35523.000,35523.000,35523.000,35523.000,0.000,,0.000,
TreasuryStockValue,42000.000,42000.000,42000.000,42000.000,0.000,,0.000,
UnrecognizedTaxBenefits,0.000,,506000.000,,,,681000.000,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,4000.000,,,,21000.000,26000.000
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,500000.000,,,,700000.000,
