,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,,,,,,,,,,,,,,,10447.000,,,
AmortizationOfDebtDiscountPremium,,,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,3652758.000,,,,148915.000,,,,-3836.000,,,,-717.000,,,
ComprehensiveIncomeNetOfTax,,,,-511368.000,,,-925640.000,-1262496.000,-574311.000,-2005336.000,-1018372.000,-420598.000,-435355.000,-1058169.000,-170410.000,-206859.000,-219426.000,-367725.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-540616.000,-618379.000,3801085.000,,-635615.000,,,,,,,,,,,,,
Depreciation,,,,,,,,,1093.000,,,,,,,,,
DepreciationAndAmortization,,,121.000,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,,,,,1326.000,,,,884.000,,,,586.000,,,
DerivativeGainLossOnDerivativeNet,,,0.000,,,,,,,,,,,,,,,
EarningsPerShareBasic,,,0.050,-0.010,-0.010,-0.010,-0.010,-0.020,-0.010,-0.020,0.010,0.000,0.000,0.020,-0.000,-0.000,0.000,-0.010
EarningsPerShareBasicAndDiluted,-0.020,-0.010,,,,,,,,,,,,,,,,
EarningsPerShareDiluted,,,0.040,-0.010,-0.010,0.000,-0.010,-0.020,-0.010,-0.020,0.010,0.000,0.000,0.020,-0.000,0.000,0.000,-0.010
EffectOfExchangeRateOnCashAndCashEquivalents,,,-13299.000,,,,7218.000,,,,18279.000,,,,90977.000,,,
ExtraordinaryItemNetOfTax,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,
FairValueAssumptionsExpectedDividendRate,,,,,,,,,,,0.000,,,,,,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,1.360,,,,,,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,,0.002,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,7218.000,4018.000,-5990.000,,,,,,,,,
GainLossOnDerivativeInstrumentsNetPretax,,,,0.000,0.000,,0.000,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,0.000,2947.000,0.000,0.000,0.000,,,,,,,,,,,
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciple,-537789.000,-669962.000,,,,,,,,,,,,,,,,
